,Artist,Album,Release Date,Lyrics
Taylor,Jack Johnson,On and On,"{'year': 2003, 'month': 11, 'day': 3}","They say Taylor was a good girl, never one to be late
Complain, express ideas in her brain
Workin' on the night shift, passin' out the tickets
You're gonna have to pay her if you wanna park here
Well mommy's little dancer has quite a little secret
Workin' on the streets now, never gonna keep it
It's quite an imposition and now she's only wishin'
That she would have listened to the words they said
Poor Taylor

Well she just wanders around, unaffected by
The winter winds, yeah, and she'll pretend that
Well she's somewhere else so far and clear
About , miles from here

Well Peter Patrick pitterpatters on the window
But Sunny Silhouette won't let him in
And poor old Pete's got nothin' 'cause he's been fallin'
But somehow Sunny knows just where he's been
He thinks that singin' on a Sunday gonna save his soul
Now that Saturday's gone
Well sometimes he thinks that he's on his way
But I can see, that his brake lights are on

And he just wanders around unaffected by
The winter winds, yeah, and he'll pretend that
Well he's somewhere else so far and clear
About , miles from here

Such a tough enchilada, filled up with nada
Givin' what you gotta give to get a dollar bill
Used to be a limber chicken, time's abeen atickin'
Now she's finger lickin' to the man
With the money in his pocket, flyin' in his rocket
Only stoppin' by on his way to a better world

If Taylor finds a better world
Then Taylor's gonna run away"
Constellations,Jack Johnson,In Between Dreams,"{'year': 2005, 'month': 3, 'day': 1}","The light was leaving, in the west it was blue
The children's laughter sang
And skipping just like the stones they threw
Their voices echoed across the waves
It's getting late

It was just another night
With a sunset and a moonrise not so far behind
To give us just enough light to lay down underneath the stars
Listen to Papa's translations of the stories across the sky
We drew our own constellations

The west winds often last too long
And when they calm down nothing ever feels the same
Sheltered under the Kamani tree
Waiting for the passing rain
Clouds keep moving to uncover the sea
Of stars up above us chasing the day away
To find the stories that we sometimes need
Listen close enough, all else fades
Fades away

It was just another night
With a sunset and a moonrise not so far behind
To give us just enough light to lay down underneath the stars
Listen to all the translations of the stories across the sky
We drew our own constellations"
Never Know,Jack Johnson,In Between Dreams,"{'year': 2005, 'month': 3, 'day': 1}","Where the people keep on killing for their metaphors
But don't leave much up to the imagination
So I want to give this imagery back
But I know it just ain't so easy like that
So I turn the page
And read the story again and again and again

It sure seems the same
With a different name
We're breaking and rebuilding
And we're growing, always guessing

Never knowing
We're shocking but we're nothing
We're just moments
We're clever but we're clueless
We're just human
Amusing and confusing
We're trying
But where is this all leading?
We'll never know

It all happened so much
Faster than you can say disaster
Want to take a timelapse
And look at it backwards find the last word
And maybe that's just the answer
That we're afterBut after all
We're just a bubble in a boiling pot just
One breath in a chain of thought
We're moments just combusting
We feel certain but we'll never never know
It sure seems the same
Give it a different name
We're begging and we're needing
And we're trying and we're breathing

Never knowing
We're shocking but we're nothing
We're just moments
We're clever but we're clueless
We're just human
Amusing and confusing
We're helping
Rebuilding, never growing
Never know, if you never know, never know, never know

Knock knock, coming door to door
To tell you that their metaphor is better than yours
And you can either sink or swim
And things are looking pretty grim
If you don't believe in what they're spoonfeeding
It's got no feeling
So I read it again and again and again

It sure seems the same
So many different names
Our hearts are strong, our heads are weak
We'll always be competing

Never knowing
We're shocking but we're nothing
We're just moments
We're clever but we're clueless
We're just human
Amusing and confusing
But the true things
All we got is questions
We'll never know

Never know, never know, never know..."
Belle,Jack Johnson,In Between Dreams,"{'year': 2005, 'month': 3, 'day': 1}","Oi linda
Bella che fa?
Bonita, bonita que tal?
But Belle
Je ne comprend pas français
So you'll have to speak to me
Some other way"
No Other Way,Jack Johnson,In Between Dreams,"{'year': 2005, 'month': 3, 'day': 1}","When your mind is a mess, so is mine, I can't sleep
'Cause it hurts when I think my thoughts aren't at peace
With the plans that we make, the chances we take
They're not yours, they're not mine
There's waves that can break
All the words that we said and the words that we mean
Words can fall short, can't see the unseen
'Cause the world is awake for somebody's sake
Now please close your eyes
Woman, please get some sleep

And know that if I knew all of the answers
I would not hold them from you
Know all of the things that I know
We told each other there is no other way

Too much silence can be misleading
You're drifting, I can hear it in the way that you're breathing
We don't really need to find reason
'Cause out the same door that it came well it's leaving, it's leaving
Leaving like a day that's done and part of a season
Resolve is just a concept that's as dead as the leaves
But at least we could sleep, it's all that we need
When we wake we would find, our minds would be free
To go to sleep

And know that if I knew all of the answers
I would not hold them from you
Know all of the things that I know
'Cause we told each other there is no other way"
Gone,Jack Johnson,On and On,"{'year': 2003, 'month': 5, 'day': 6}","One, two)

Well look at all those fancy clothes
But these could keep us warm just like those
And what about your soul? Is it cold? Is it
Straight from the mold and ready to be sold?
And cars and phones and diamond rings
Bling, bling, but those are only removable things
And what about your mind? Does it shine? Are
Are there things that concern you more than your time?

Gone, goin', gone, everything, gone, give a damn
Gone be the birds, when they don't wanna sing
Gone, people, all awkward with their things
Gone

Look at you, out to make a deal
You try to be appealing, but you lose your peel
And what about those shoes you're in today?
They'll do no good on the bridges you burnt along the way, oh
You willing to sell anything? Gone, with your herd
Leave your footprints, we'll shame them with our words
Gone, people, all careless and consumed, gone

Gone, goin', gone, everything, gone, give a damn
Gone be the birds, if they don't wanna sing
Gone, people, all awkward with their things
Gone"
Love Song #16,Jack Johnson,All the Light Above It Too,"{'year': 2017, 'month': 9, 'day': 8}","When you were a little girl
And you were an ocean away from me
Didn't know what I wanted yet
But you were already listening to The Pixies

And we were a little shy
And you were still an arm's length away from me
Didn't know what I wanted yet
But you were already reading beat poetry

And we were a little free
When we were seven seas away from anything
Finally knew what I wanted then
But you were already my best friend
Yeah, you had already become my best friend

When you were teaching geometry
And we were both living off of your salary
I wanna thank you for not kicking me out
I wanna thank you for letting me live in our house
I wanna thank you for letting me live in our house

Finally we made a family
Make a little home then
Fill it up with children
Never mind the rest, it's all just
Irrelevant if we're just stardust
This dusty old world won't rest and
These dusty little kids keep stretching high
Just like the tide

When you were a little middleaged like me
And we were already  love songs deep
You give me too much love, so I blame you
Well, here's another love song for you
You give me too much love, what can I do?
Well, here's another love song for you
Just another love song for you"
I Got You,Jack Johnson,From Here to Now to You,"{'year': 2013, 'month': 6, 'day': 9}","Back when all my little goals seemed so important
Every pot of gold feeling full of distortion
Heaven was a place still in space, not in motion
But soon

I got you
I got everything, I've got you
I don't need nothing more than you
I got everything, I've got you

We went walking through the hills trying to pretend that we both know
Maybe if we save up we could build a little home
But then the hailstorm came, it yelled
You need to let go, you got no control"", no

I got you
I got everything, I've got you
I don't need nothing more than you
I got everything, I've got you

This weight's too much alone
Some days I can't hold it at all
You take it on for me
When tomorrow's too much, I'll carry it all, I got you
Yeah, when tomorrow's too much, I'll carry it all, I got you

I got you
I got everything, I've got you
I don't need nothing more than you
I got everything, I've got you"
If I Could,Jack Johnson,In Between Dreams,"{'year': 2005, 'month': 3, 'day': 1}","A brand new baby was born yesterday, just in time
Papa cried, baby cried, said your tears are like mine
I heard some words from a friend on the phone, didn't sound so good
The doctors gave him two weeks to live, I'd give him more if I could

You know that I would now
If only I could
You know that I would now
If only I could

Down the middle drops one more grain of sand
They say that new life makes losing life easier to understand
Words are kind they help ease the mind
I'll miss my old friend
And though you've got to go we'll keep a piece of your soul
One goes out, one comes in

You know that I would now
If only I could
You know that I would now
If only I could"
Staple It Together,Jack Johnson,In Between Dreams,"{'year': 2005, 'month': 3, 'day': 1}","It's really too bad
He became a prisoner of his own past
He stabbed the moment in the back with the round thumbtack
That held up the list of things he got to do
It's really no good
He's moving on before he understood
He shot the future in the foot with every step he took
Caught from the places that he did 'cause he forgot to look

He better staple it together and call it bad weather
Staple it together and call it bad weather
Staple it together and call it bad weather
Staple it together and call it bad weather, mmmmm

Well I guess you could say
That he don't even know where to begin
'Cause he looked both ways but he was so afraid
Digging deep into the ditch, every chance he missed
And the mess he made
'Cause hate is such a strong word
And every brick he laid, a mistake they say
That his walls are getting taller, and his world is getting smaller

Better staple it together and call it bad weather
Staple it together and call it bad weather
Staple it together and call it bad weather
Staple it together and call it bad weather, mmmmm

It's really too bad
He became a prisoner of his own past
He stabbed the moment in the back with the round thumbtack
That held up the list of things he got to do
It's really no good
He's moving on before he understood
He shot the future in the foot with every step he took
Caught from the places that he did 'cause he forgot to look

He better staple it together and call it bad weather
Staple it together and call it bad weather
Staple it together and call it bad weather
Staple it together and call it bad weather

If the weather gets better we should get together
Spend a little time or we could do whatever
And if we get together we'd be twice as clever
So staple it together and call it bad weather, mmmmm"
Go On,Jack Johnson,Sleep Through the Static,"{'year': 2008, 'month': 2, 'day': 2}","In my rear view, I watch you
Watching the twilight behind the telephone lines
Nothing to prove or to assume
Just thinking that your thoughts are different than mine
In my rear view, I watch you
And I give you your life, but you give me mine
I see you slowly swim away as the light is leaving town
To a place that I can't be, but there's no apologies

Just go on
Just go on
There's still so many things I wanna say to you
But go on
Just go on
We're bound by blood that's moving
From the moment that we start
From the moment that we start

I see your perfect little eyes watch the shadows of the clouds
On the surface of the ocean, out the window of a plane
I get nervous when I fly, I'm used to walking with my feet
Turbulence is like a sigh that I can't help but overthink
What is the purpose of my life if it doesn't have to do
With learning to let it go? Live vicariously through?
You could do the same, it's the least you could do
'Cause it's a lonely little chain if you don't add to it

So go on
Just go on
There's still so many things I wanna say to you
But go on
Just go on
We're bound by blood and love
From the moment that we start
Just go on
Just go on
There's still so many things I wanna say to you
Just go on
Just go on
We're bound by blood that's moving
From the moment that we start
From the moment that we start"
Only the Ocean,Jack Johnson,To the Sea,"{'year': 2010, 'month': 6, 'day': 1}","After all this time, after all of these seasons
After your own decision to go to the water for reason
It's only the ocean and you
And all of these lines will all be erased soon
They go out with the tide and come back with the waves, so
It's only the ocean and you

You don't want, you don't wait
You don't love oh, but you don't hate
You just roll over me
And you pull me in

When this work is done and this coat is dry
When this world's too much, it will be
Only the ocean and me
When these sails go up, mountains fade away
Stars come out, I'm finally free
It's only the ocean and me

You don't want, you don't wait
You don't love oh, but you don't hate
You just roll over me
And you pull me in
And you pull me in
You don't want, you don't wait
You don't love oh, but you don't hate
You just roll right over me
And you pull me in
And you pull me in

You just roll over me
And you pull me in"
We’re Going to Be Friends,Jack Johnson,Sing-A-Longs and Lullabies for the Film Curious George,"{'year': 2006, 'month': 2, 'day': 7}","Fall is here, hear the yell
Back to school, ring the bell
Brand new shoes, walking blues
Climb the fence, books and pens
I can tell that we are going to be friends
Yes, I can tell that we are going to be friends
Walk with me, Suzy Lee
Through the park and by the tree
We can rest upon the ground
And look at all the bugs we've found
Safely walk to school without a sound
We safely walk to school without a sound
Well, here we are no one else
We walk to school all by ourselves
There's dirt on our uniforms
From chasing all the ants and worms
We clean up and now it's time to learn
We clean up and now it's time to learn
Numbers, letters, learn to spell
Nouns and books and show and tell
Play time, we will throw the ball
Then back to school class the hall
The teacher marks our height against the wall
The teacher marks our height against the wall
And we don't notice any time pass
Because we don't notice anything
We sit side by side in every class
The teacher thinks that I sound funny
But she likes it when you sing
Tonight I'll dream while in my bed
While silly thoughts run through my head
Of the bugs and alphabet
And when I wake tomorrow I'll bet
You and I will walk together again

'Cause I can tell that we are going to be friends
Yes, I can tell that we are going to be friends"
You and Your Heart,Jack Johnson,To the Sea,"{'year': 2010, 'month': 4, 'day': 6}","Watch you when you say
What you are and when you blame everyone
You broken king
Watch you change the frame or
Watch you when you take your aim at the sum
Of everything

But you and your heart
Shouldn't feel so far apart
You can choose what you take
Why you got to break and make it feel so hard

You lay there in the street
Like broken glass reflecting pieces of the sun
But you're not the flame
You got the people passing by
Because you know what you don't like
It's just so easy, it's just so easy

But you and your heart
Shouldn't feel so far apart
You can choose what you take
Why you got to break and make it feel so hard
Oh, and you and your heart
Shouldn't feel so far apart
You can choose what you take
Why you gotta break and make it feel so hard?

You draw so many lines in the sand
Lost the fingernails on your hands
How you going to scratch any backs?
Better hope the tide will take our lines away
Take all our lines and
Hope the tide will take our lines and
Hope the tide will take our lines away
Take all our lines away"
All at Once,Jack Johnson,Sleep Through the Static,"{'year': 2008, 'month': 2, 'day': 5}","All at once
The world can overwhelm me
There's almost nothing that you could tell me
That could ease my mind
Which way will you run
When it's always all around you
And the feeling lost and found you again
A feeling that we have no control
Around the sun
Some say
There's going to be the new hell
Some say
It's still too early to tell
Some say
It really is no myth at all
Keep asking ourselves are we really
Strong enough
There's so many things that we got
Too proud of
We're too proud of
We're too proud of
I want to take the preconceived
Out from underneath your feet
We could shake it off
Instead we'll plant some seeds
We'll watch them as they grow
And with each new beat
From your heart the roots grow deeper
The branches will they reach for what
Nobody really knows
But underneath it all
There's this heart all alone

What about when it's gone
And it really won't be so long
Sometimes it feels like a heart is no place to be singing from at all

There's a world we've never seen
There's still hope between the dreams
The weight of it all
Could blow away with a breeze
If you're waiting on the wind
Don't forget to breathe
Cause as the darkness gets deeper
We'll be sinking as we reach for love
At least something we could hold
But I'll reach to you from where time just can't go
"
Rudolph the Red-Nosed Reindeer,Jack Johnson,Maybe This Christmas,"{'year': 2011, 'month': 11, 'day': 15}","Had a very shiny nose
And if you ever saw it
You might even say it glows
And all of the other reindeer
Used to laugh and call him names
They never let poor Rudolph
Join in any reindeer games
Then one foggy Christmas Eve
Santa, he came to say
Rudolph, with your nose so bright
Won't you guide my sleigh tonight?""
Well, then how the reindeers loved him
As they shouted out with glee
Rudolph the rednosed reindeer
You'll go down in history""
But Rudolph, he didn't go for that
He said, I see through your silly games
How can you look me in the face when only yesterday you called me names?""
And all of the other reindeers, man, well, they sure did feel ashamed
Rudolph, you know we're sorry
We're truly gonna try
To change"""
Broken,Jack Johnson,Sing-A-Longs and Lullabies for the Film Curious George,"{'year': 2006, 'month': 2, 'day': 7}","With everything ahead of us
We left everything behind
But nothing that we needed
At least not at this time
And now the feeling that I'm feeling
Well it's feeling like my life is finally mine
With nothing to go back to we just continue to drive

Without you I was broken
And I'd rather be broke down with you by my side
So without you I was broken
But I'd rather be broke down with you by my side
I didn't know what I was looking for
So I didn't know what I'd find
I didn't know what I was missing
I guess you've been just a little too kind
And if I find just what I need
I'll put a little peace in my mind
Maybe you've been looking too
Or maybe you don't even need to try

Without you I was broken
And I'd rather be broke down with you by my side
So without you I was broken
But I'd rather be broke down with you by my side

With everything in the past
Fading faster and faster until it was gone
Found out I was losing so much more than I knew all along
Because everything I've been working for
Was only worth nickels and dimes

But if I had a minute for every hour that I've wasted
I'd be rich in time, I'd be doing fine
'Cause without you I was broken
But I'd rather be broke down with you by my side
So without you I was broken
But I'd rather be broke down with you by my side
So without you I was broken
But I'd rather be broke down with you by my side
So without you I was broken
But I'd rather be broke down with you by my side"
