,Artist,Album,Release Date,Lyrics
So Far Away,Charli XCX,Heartbreaks and Earthquakes,"{'year': 2013, 'month': 4, 'day': 12}","Gimme the poison
I love the poison
Hooked on the poison

I can't believe all those things that you said
You broke my heart and you fucked with my head, again
So I run... so long ago, and so far away)
I can't believe all those things that you said
You are the poison, I drank the poison

Get out my head, get out my bed
I don't believe those three words that you said
Pocket of lies, crystal blue eyes
Hit the ground hard when I dropped from the skies
You're coming up when I'm going down
Never in sync, so we just sank and drowned
Press restart and reboot my heart
But I'm not a robot, so I fell apart
Before the moment we met, we were chatting on the internet
Getting kinda close through the posts that we were lookin' at
I was pretty confident, you were pretty into that
I linked you to my music just to see if you'd be into it
So fuck the prologue, read the internet blogs
Gonna love this style and I came from the clubs
I wasn't looking for a thug, I was looking for a bad boy
Bad boy, motherfucker, destroy
 
I can't believe all those things that you said
You broke my heart and you fucked with my head, again
So I run... so long ago, and so far away)
I can't believe all those things that you said
You broke my heart and you fucked with my head, again
So I run... so long ago, and so far away)
I can't believe all those things that you said
You are the poison, I drank the poison
I want the poison, I need the poison
Gimme the poison, I love the poison
Hooked on the poison

So far away...
So long ago, and so far away
So far away...
So long ago, and so far away)

Now I know for sure that we've got to end this
You don't get no last kiss
'Cause you're so damn crazy
And I'm so damn helpless
So don't text my number
And don't call my mother
I can't see your face now
'Cause this is over
I can't believe all those things that you said
You broke my heart and you fucked with my head, again
So I run... so long ago, and so far away)
I can't believe all those things that you said
You are the poison, I drank the poison
So long ago, and so far away)"
Need Ur Luv,Charli XCX,SUCKER (Target Exclusive),"{'year': 2014, 'month': 12, 'day': 15}","I need your love
I need it even when it hurts me
I won't give up
I won't give up, so come and get me

Boy, you really messed around
Put me six feet underground
Always kick me when I'm down
But I'm still driving through your town

Tried to fake it, I can't take it
Boy you trapped my heart
I can't shake it, 'bout to break into a hundred million parts
 x)

Wish that you could wear my crown
And feel the weight I'm feeling now
But I can't help but say your name
It's lightning when you're in my veins
 + 
 
Boy, you really broke my heart
Took my love and tore it up
But I'm coming back for you
Coming clean out of the blue
All the things you did to me
I forgive them quietly
But I will never forget
And still I end up in your bed
 x)
I need your love)
I don't want it
I need it even when it hurts me)
You really hurt me, baby
I won't give up)
Now, I'm giving up
I won't give up, so come and get me)
Don't you come and get me, baby"
Sorry If I Hurt You,Charli XCX,CRASH (Deluxe),"{'year': 2022, 'month': 3, 'day': 25}","I'm sorry if I—, I'm sorry if I—, I—, I—

I talked to you the way I talk to myself
I started taking you for granted and that's not right
Stopped saying thank you"" when I needed your help
But still I'm taking you for granted and that's not right

I never really listen
But when you're gone a part of me is missing
I know it's complicated, we both feel the distance
I really hope that you'll forgive me one day

I'm sorry if I hurt you
I'm sorry if I hurt you
I'm sorry if I hurt you
I only make it worse
I'm sorry if I hurt you
I'm sorry if I hurt you
I'm sorry if I hurt you
I'm sorry if it hurts

Floatin' in an atmosphere, hiding from the truth in fear
Slowly we both disappeared, now it seems so crystal clear
So in denial
Oh, yeah
 
You never really listen
And when I'm gone a part of you is missing
I know it's complicated letting go of feelings
I really hope that you'll forgive me one day

I'm sorry if I hurt you
I'm sorry if I hurt you
I'm sorry if I hurt you
I only make it worse
I'm sorry if I hurt you
I'm sorry if I hurt you
I'm sorry if I hurt you
I'm sorry if it hurts, oh

Ooh
Oh, yeah, oh
I'm sorry if I—, I'm sorry if I—, I—
Oh"
Kingdom,Charli XCX,"The Hunger Games: Mockingjay, Pt. 1 (Original Motion Picture Soundtrack)","{'year': 2014, 'month': 11, 'day': 17}","It's all black
Your kingdom's turned me blank
I'm paper and I'm snow
I'm lost but I can't slow
I'm lost but not alone
It's so light
The dark it burns my eyes
My bones, they used to glow
But now I'm throwing stones
I'm losing where to go

Shadows on my back are moving slow
They twist behind like white leaves in the wind
And as I ride, these horses will take flight
Falling hard, falling high, through your arms
Shadows in my head don't need no light
They stay through the night

Without you, my lips are turning blue
The water pulls me down
And drowns under your sound
This silence booms so loud
I'm locked up
Your kingdom's like a drug
The chains are made of glass
I'm breaking through your blood
I'm never strong enough
 
Shadows on my back are moving slow
They twist behind like white leaves in the wind
And as I ride, these horses will take flight
Falling hard, falling high, through your arms
Shadows in my head don't need no light
They stay through the night

To every rose with bloody thorn
It lifts you up and lets you fall
To rivers flowing yond the factory halls
Your kingdom's come, it's waiting still
The space between you'll never fill
I tried but I could not change your mind

I dance around, and I lost you now
I breathed you out, I kept you out
But if I could, I'd turn back around"
What You Think About Me,Charli XCX,CRASH (Deluxe),"{'year': 2022, 'month': 3, 'day': 25}","Ohoh
Yeah, yeah, yeah, yeah
No, no
Ohwoah, yeah, yeah

I might need a lot, I might need attention
I might wanna fight, I might not let it go
I love you so much, I'm so under pressure
You're choking my neck, you might not let me go

When the lights are out and I feel a little low
That's when your noise is cruelest, when I really catch your bullets
Try to breathe it out 'cause I don't want it to hurt
It makes it harder when my name's on your shirt

But I don't give a fuck what you think about me Ah)
And I don't give a fuck 'bout the things that you do Yeah)
And I don't give a fuck what you think about me What?)
What you think about me, so yeah, fuck you
I don't give a fuck what you think about me No)
And I don't give a fuck 'bout the things that you do Huh)
And I don't give a fuck what you think about me
What you think about me, so yeah, fuck you
 
'Cause I don't give a fuck what you think about me
And I don't give a fuck 'bout the things that you do
And I don't give a fuck what you think about me
What you think about me, so yeah, fuck you Fuck you)
I don't give a fuck what you think about me Yeah)
And I don't give a fuck 'bout the things that you do
And I don't give a fuck what you think about me
What you think about me, so yeah, fuck you Fuck you)

When my blood is falling I can't see the light
I wanna prove a point 'cause it's in my design
We both got some demons to exorcise
Why say you hate me to feel alive? Yeah, yeah

When the lights are out and I feel a little low
That's when your noise is cruelest, when I really catch your bullets
Try to breathe it out, but when I talk, it makes it worse
It makes it harder when my name's on your shirt

But I don't give a fuck what you think about me Nah)
And I don't give a fuck 'bout the things that you do No)
And I don't give a fuck what you think about me
What you think about me, so yeah, fuck you Fuck you)
I don't give a fuck what you think about me
And I don't give a fuck 'bout the things that you do No)
And I don't give a fuck what you think about me
What you think about me, so yeah, fuck you
'Cause I don't give a fuck what you think about me
And I don't give a fuck 'bout the things that you do
And I don't give a fuck what you think about me
What you think about me, so yeah, fuck you Fuck you)
I don't give a fuck what you think about me
And I don't give a fuck 'bout the things that you do No)
And I don't give a fuck what you think about me
What you think about me, so yeah, fuck you Fuck you)

Haha, haha
What you think about me
Fuck you
I don't give a fuck, I don't give a fuck, I don't give a fuck
I don't give a fuck, I don't give a fuck, I don't give a fuck
What you think about me
I don't give a fuck, I don't give a fuck, I don't give a fuck
Ahah"
TAXl,Charli XCX,XCX World [Shelved],"{'year': 2017, 'month': 9, 'day': 23}","C'mon
C'mon
C'mon
Get in

Blind date on a Tuesday
Bougie restaurant
Nnnnonstarter, didn't have a chance
You're playing twentyone questions
Baby boy, give up
Got me feeling like Shania Woo!)
That don't impress me much Hey!)

Ayy, rookie, you're looking
A little bit shaky in the saddle Giddy up!)
Admit it, you bit off
A little bit more than you can handle Say what?)
I said it, forget it, I've had it
Don't make me cause a scandal Woop, woop!)
I'm sorry, but you're not my type
You're going home alone tonight

Boy, you're in over your head
Don't you know you'll be better off without me?
You're gonna wish you were dead
Think it's time that I call you a taxi
 am., just getting started
Drive fast cars and crash your party
Boy, you're in over your head
Think it's time that I call you a taxi
 
C'mon
Let's call you a taxi
Taxi for one
Taxi for one
C'mon
Let's call you a taxi
Let's call you a taxi

Nightclub on a Friday
Get my Gucci on
Ffffire starter
Yes, I'm in the zone
You coming at me like a player Roof!)
But your game's all wrong
You get your words all twisted
It's the same old song Hey!)

Ayy, rookie, you're looking
A little bit shaky in the saddle Giddy up!)
Admit it, you bit off
A little bit more than you can handle Say what?)
I said it, forget it, I've had it
Don't make me cause a scandal Woop, woop!)
I'm sorry, but you're not my type
You're going home alone tonight
Boy, you're in over your head
Don't you know you'll be better off without me?
You're gonna wish you were dead
Think it's time that I call you a taxi
 am., just getting started
Drive fast cars and crash your party
Boy, you're in over your head
Think it's time that I call you a taxi

C'mon
Let's call you a taxi
Taxi for one
Taxi for one
C'mon
Let's call you a taxi
Taxi for one
Taxi for one
Taxi for them
Taxi for him
Taxi for her
Don't talk, get in
Taxi for them
Taxi for him
C'mon, let's call you a taxi"
Take My Hand,Charli XCX,True Romance (Deluxe),"{'year': 2013, 'month': 4, 'day': 12}","Why you gotta go to sleep?
Don't go to sleep
Don't go to sleep
Let's go out
Get blown away, lost in the dark
Get real high and never come down
Why you gotta go to sleep?
Don't go to sleep
Don't go to sleep
Let's go out
Get blown away, lost in the dark
Get real high and never come down

C'mon baby, put your hands on my hips
Dance with your lips to my lips
Wanna taste your heart, don't interfere
Into the night, we'll disappear

Oh, just take my hand
Yeah, take my hand
Yeah, take my hand
Let's dance!)
Won't you please just take my hand?
 
Can you feel the neon lights?
It's like the milky way
I swallowed something stupid
It's making me stay awake
And now I'm on the cloud
I'm talking extra loud
I keep on dancing
Gonna lose my body in the crowd

Why you gotta go to sleep?
Don't go to sleep
Don't go to sleep
Let's go out
Get blown away, lost in the dark
Get real high and never come down

Oh, just take my hand
Yeah, take my hand
Yeah, take my hand
Let's dance!)
Won't you please just take my hand?

C'mon baby, put your hands on my hips
Dance with your lips to my lips
Wanna taste your heart, don't interfere
Into the night, we'll disappear
C'mon baby, put your hands on my hips
Dance with your lips to my lips
Wanna taste your heart, don't interfere
Into the night, we'll disappear
Oh, just take my hand
Yeah, take my hand
Yeah, take my hand
Let's dance!)
Won't you please just take my hand?

Let's dance!)
Won't you please just take my hand?
Let's dance!)
Won't you please just take my hand?
I'm in your hand)
I'm in your hand)"
London Queen,Charli XCX,SUCKER (Target Exclusive),"{'year': 2014, 'month': 10, 'day': 6}","Ride away from Holloway
I said Mum, this isn't a holiday
Listen up, I ain't coming back
Till I can fill the shack up with all gold plaques.""
Soon come, home run, whack!
Knock it out the park with a baseball bat
:
When I'm driving on the wrong side of the road
I feel like JFK you know
:
I never thought I'd be living in the USA
Doing things the American way, yay yay
I never thought I'd be living in the USA
Living the dream like a London Queen oi!)
:
Now I live in Hollywood
I can't stop even though I know I should
It feels so good, oh yeah, oh oh

Chorus x)
 :
Living the dream like a London Queen oi!)
Living the dream like a London Queen oi!)
Living the dream like a London Queen oi!)
Living the dream like a London Queen

Oi, oi, oi whack)
Oi, oi, oi whack)
x) + "
You’re the One,Charli XCX,True Romance (Deluxe),"{'year': 2012, 'month': 6, 'day': 14}","Dancing
In the darkness
Pink and lilac
Keep the silence
Crystals
On the skyline
Cut the midnight
Ultraviolet

You're the one who can make me stay
You're the only one who makes me feel this way
You're the one who's been stealing stars
Your golden arrow went through my heart
You're the one who can turn the page
You're the one who came along and unlocked the cage
Now I'm dancing in the dark

Flying
Through the black night
You're the angel
In the moonlight
Running
Through the thunder
Undercover
Silver lover
 
You're the one who can make me stay
You're the only one who makes me feel this way
You're the one who's been stealing stars
Your golden arrow went through my heart
You're the one who can turn the page
You're the one who came along and unlocked the cage
Now I'm dancing in the dark

You're the one who can make me stay
You're the only one who makes me feel this way
You're the one who's been stealing stars
Your golden arrow went through my heart
You're the one who can turn the page
You're the one who came along and unlocked the cage
Now I'm dancing in the dark

You're the one who can make me stay
You're the only one who makes me feel this way
You're the one who's been stealing stars
Your golden arrow went through my heart
You're the one who can turn the page
You're the one who came along and unlocked the cage
Now I'm dancing in the dark
Yeah, I'm dancing in the darkness
Three years before, I was feeling so heartless
But your burn shined through
Now I'm drinking love potion when I lay next to you
It's a criminal feeling
Happiness cries and my tears are dreaming
My body is screaming
I'm staying right here, no, I'll never be leaving"
Miss U,Charli XCX,13 Reasons Why (Season 3),"{'year': 2019, 'month': 8, 'day': 23}","I love you
It's  obvious, but people can change
We  got bruised
We left things undecided and now we're two people
We're standing in the city rain
But  we're brand new
We  turn our backs and walk away

Even though we're through
I'm  always here for you
I know you feel it too
I'm telling you the truth

Some nights‚ I go back there
Right  back where we used to love
Think I messed up somewhere
Don't know what I keep running from
Don't know what I keep running from
Don't know why I keep running
Don't know why I keep running

So far
I'm on the other side of the globe
With new friends
With someone else asleep in the sheets
But I got you‚ yeah
Locked up in a part of my brain
Forever‚ yeah
I can't forget my memories, no
 
Even though we're through
I'm always here for you
I know you feel it too
I'm telling you the truth

Some nights, I go back there
Right back where we used to love
Think I messed up somewhere
Don't know what I keep running from
Don't know what I keep running from
Don't know why I keep running
Don't know why I keep running

Sometimes‚ I miss you when I'm all alone
And even though we both moved on
Sometimes I play your favourite song
I play it on and on
And I, I miss you when I'm all alone
And even though we both moved on
Sometimes I play your favourite song
I play it on and on and on

Don't know what I keep running from
All I know, all I know)
Don't know what I keep running from
All I know‚ all I know)
Don't know why I keep running I miss you)
Don't know what I keep running from
I miss you, I miss you, I miss you)
I miss you, I miss you, I miss you)
Don't know what I keep running from
I miss you, I miss you, I miss you)
Don't know why I keep running
I miss you, I miss you, I miss you)
Don't know why I keep running"
Selfish Girl,Charli XCX,CRASH (Deluxe),"{'year': 2022, 'month': 3, 'day': 25}","Romance never seems to be roses
Never happy endings, unless someone pretendin'
But sometimes it feels good to be lonely
Call it independence, done with this pretendin'

I cut you off, don't call my line
It's not 'cause I'm on guard, but I
Been hurt one too many times
And that's the reason why

I'm a selfish girl
I've gotta put myself first
'Cause I'm a selfish girl
I only want the whole world, oh, oh, yeah

Can you handle that? Can you handle that? Can you handle that?
Can you handle that? No onе really can, no, no
Can you handle that? Can you handle that? Can you handlе that?
Can you handle that? No one really can, no, no

One hand in the air at the party
Stuck in sound and vision, something like religion, oh
Don't try to light something I've started
Yeah, you might be different, but I told you that we're finished, oh
 
I cut you off, don't call my line
It's not 'cause I'm on guard, but I
Been hurt one too many times
And that's the reason why

I'm a selfish girl
I've gotta put myself first
'Cause I'm a selfish girl
I only want the whole world, oh, oh, yeah

Can you handle that? Can you handle that? Can you handle that?
Can you handle that? No one really can, no, no
Can you handle that? Can you handle that? Can you handle that?
Can you handle that? No one really can, no, no

Hands up if you're selfish What?)
Put your hands up if you're selfish, selfish
Put your hands up if you're selfish Put 'em up, put 'em up)
Put your hands up if you're selfish, selfish
Put your hands up if you're selfish Put 'em up, put 'em up)
Put your hands up if you're selfish, selfish
Put your hands up if you're selfish Put 'em up, put 'em up)
Put your hands up if you're selfish, selfish
I'm a selfish girl
I've gotta put myself first
'Cause I'm a selfish girl
I only want the whole world"
Black Roses,Charli XCX,True Romance (Deluxe),"{'year': 2013, 'month': 4, 'day': 12}","Purple and scarred
It's the color that will be on my heart, on my heart, on my heart
When you are done and dusted with me
I fall apart when I wash your touches off of my skin, of my skin, of my skin
I know you're tired of sticking to me

Why am I) deep in black roses?
Dateless doses
I'm falling victim to black roses

You've got a diamond desire
Gonna step into the blue fire
Touching your lips with my skin
I'm on another level
I can't let go
Sat in the garden of sin
Like an angel with her dirty wings
Tainted by tastes of the soul
This is another level
I need to know

Why am I) deep in black roses?
Dateless doses
I'm falling victim to black roses
Black roses, black roses
I'm falling victim to black roses
 
You're turning me off off), Why am I)
Out of phase and into focus
You keep turning me on
You're turning me on
You're turning me off

Black roses go down, down, down
Black roses go down, down, down
Black roses go down, down, down
Black roses, black roses

Deep in black roses
Dateless doses
I'm falling victim to black roses
Black roses, black roses
I'm falling victim to black roses
Black roses, black roses
I'm falling victim to black roses
Black roses, black roses, black roses"
Beg For You (A.G. Cook & VERNON OF SEVENTEEN Remix),Charli XCX,Beg For You (Remixes),"{'year': 2022, 'month': 2, 'day': 25}","Eh, eh, eh, XCX

You know I go insane
Every time you have to catch a flight Ah, ahahah)
Can I take you to the airport?
Make out under the bathroom lights Ah, ahahah)

Put your lips on my lips
I'll remember your kiss on the nights when I miss you oh
Somethin' I can't forget when I'm restless in bed
Yeah, you got me obsessed Mm)

Oh, don't you leave me this way
Won't you wait another hour or two?
You know I need you to stay
Don't make me beg for you 'cause I'll beg for you

Yeah, yeah, yeah, uh, yeah
Yeah, yeah, yeah, uh, yеah

I don't think I'll ever feel this type of way again This way again; Yеah, uh, yeah)
I beg for you, please Don't let go), don't let go of me, don't let go of me
All the endless conversations about us been going on in our head
In the night, we dream a future together and I feel bad in your bed
I beg for you, please stay, I can't go a day without
No, I can't go a day without you, hoo
 
Oh, don't you leave me this way
Won't you wait another hour or two?
You know I need you to stay
Don't make me beg for you 'cause I'll beg for you
My heart is achin', my breath you've taken
Oh, babe, I just want a taste
Don't you leave me this way
Don't make me beg for you

Don't leave me, don't leave me

You're like an ocean breeze
Comin' and goin' just as you please Ah, ahahah)
Separated by a degree, hesitate and I lose you
So far out of reach

Oh, put your lips on my lips
I'll remember your kiss on the nights when I miss you, ohoh
Somethin' I can't forget when I'm restless in bed
Yeah, you got me obsessin' now

Oh, don't you leave me this way
Won't you wait another hour or two?
You know I need you to stay
Don't make me beg for you
My heart is achin', my breath you've taken
Oh, babe, I just want a taste
Don't you leave me this way
Don't make me beg for you
Don't leave me, don't leave me this
Don't leave me, don't leave me, don't leave me, don't leave me
Don't leave me, don't leave me
Don't leave me, don't leave me, don't leave me, don't leave me this way
This way Yeah), this way Yeah)
Don't leave me, don't leave me, don't leave me Yeah), don't leave me this way Uh, yeah)
Way, way Yeah), way, way Yeah), way, way Yeah)
Don't leave me, don't leave me, don't leave me, don't leave me
This way Yeah), this way Yeah)
Don't leave me, don't leave me, don't leave me Yeah), don't leave me this way Uh, yeah)
Way, way Yeah), way, way Yeah), way, way Yeah)
Don't leave me, don't leave me, don't leave me, don't leave me
This way, way, way, way, way, way
Don't leave me, way, way, way, way, way, way
It's Charli, it's Charli baby
Yeah"
Breaking Up,Charli XCX,SUCKER (Target Exclusive),"{'year': 2014, 'month': 12, 'day': 15}","You said you love me I said what)
You said you love me okay let's rock)
You said you love me I said what)
You said you love me okay let's rock)

You had an ugly tattoo, and fucking cheap perfume
You couldn't dance, barely moved, I didn't know what to do
You had a friend in a band, but they're not that cool
You said you love me okay let's rock)

Everything was wrong with you
So breaking up was easy to do
Hated your friends and your family too
So breaking up was easy to do
Breaking up! Breaking up)
Breaking up! Breaking up)


You tried to pull this apart and make a brand new start
You tried to drive me to France, we didn't get very far
You said forever but baby I'm not so sure
You said you loved me okay, let's rock)
 
"
365,Charli XCX,BRAT,"{'year': 2024, 'month': 6, 'day': 7}","Party girl goin' real wild, gonna pop it now
--, --, --, --, --
--, --, --, --, , 
Party girl
--, --, --, --, --
--, --, --, --, , 
Party girl
Lyrics from Snippet
--, --, --
--, --, --

When I wanna hear those classics
When I go to the club, I wanna hear those club classics Yeah)
Like, like, it's like, it's like
When I go to the club, I wanna hear those classics When I'm in the club)
When I go to the club, I wanna hear those club classics
It's like, it's like
When I'm on the club, yeah, I'm pumpin' that
When I'm at the house, yeah, I'm pumpin' that
--, party girl, pumpin' that
Should we do a little key? Should we have a little lime on it?
Club, yeah, I'm pumpin' that
When I'm at the house, yeah, I'm pumpin' that
--, party girl, pumpin' that
--, party girl, pumpin' that
 Wanna push my hair back
Back, back, back, back, back, back
I wanna make you—
Gonna jump, wanna drop
Back, back, back, back, back, back
Wanna push my hair back
Back, back, back, back, back, back
I wanna make you—
Gonna jump, wanna drop
Back, back, back, back, back, back"
Lock You Up,Charli XCX,Heartbreaks and Earthquakes,"{'year': 2013, 'month': 4, 'day': 12}","It's a long way home, but I'm making my way
With so many things still left to say
I try to think about the one I mean the most
When my mind goes black
And then it hits me like a ton of bricks

I want you, not nothing else
I want to lock you up inside my heart

I always wanted you I always will)
Sometimes it's hard Sometimes it's hard)
What do I do to lock you up inside my heart?
I wanted you I wanted you)
From the start From the start)
I want to lock you up inside my heart

Nothing says tomorrow is a guarantee
There's no way of knowing that you'll be with me
As I walk upon the edge of no escape
In a world so flat
And then it hits me like a bolt of faith
 
I love you, not nothing else
I want to lock you up inside my heart

I always wanted you I always will)
Sometimes it's hard Sometimes it's hard)
What do I do to lock you up inside my heart?
I wanted you I wanted you)
From the start From the start)
I want to lock you up inside my heart
What do I do to lock you up inside my heart?
I want to lock you up

We won't stay, we run
Love like melting sun
Please, don't leave, don't run
Why won't you stay in tonight?
Taste my lips, don't let go
I'm in your hand
I'm in your hand
I'm in your hand
I'm in your hand

I always wanted you I always will)
Sometimes it's hard Sometimes it's hard)
What do I do to lock you up inside my heart?
I wanted you I wanted you)
From the start From the start)
I want to lock you up inside my heart
What do I do to lock you up inside my heart?
I want to lock you up inside my heart
What do I do to lock you up inside my heart?"
So I,Charli XCX,BRAT,"{'year': 2024, 'month': 6, 'day': 7}","
Always on my mind Every day, every night)
Your star burns so bright Why did I push you away?)
I was scared sometimes
You had a power like a lightning strike
When I'm on stage sometimes I lie
Say that I like singing these songs you left behind
And I know you always said, It's okay to cry""
So I know I can cry, I can cry, so I cry

Wish I tried to pull you closer
You pushed me hard, made me focus
Your words, brutal, loving, truthful
I was petrified
You're a hero and a human
Track was done, I'd make excuses
You'd say, Come on, stay for dinner""
I'd say, No, I'm fine"" Now I really wish I stayed)

Always on my mind Every day, every night)
Your star burns so bright Why did I push you away?)
I was scared sometimes
You had a power like a lightning strike
When I'm on stage, sometimes I lie
Say that I like singing these songs you left behind
And I know you always said, It's okay to cry""
So I know I can cry, I can cry, so I cry
 
Guilty feelings keep me fractured
Got a phone call after Christmas
Didn't know how I should act
I watched you dance online
Your sounds, your words live on, endless
When I make songs, I remember
Things you'd suggest, Make it faster""
Would you like this one? Maybe just a little bit?)

Always on my mind Every day, every night)
Your star burns so bright Why did I push you away?)
I was scared sometimes
You had a power like a lightning strike
When I'm on stage, sometimes I lie
Say that I like singing these songs you left behind
And I know you always said, It's okay to cry""
So I know I can cry, I can cry, so I cry

I, I, I, I
I, I, I, I
On my mind"
Doing It (Remix),Charli XCX,SUCKER (Reissue),"{'year': 2015, 'month': 1, 'day': 9}","We're staying all night
We never slow down
I think we better do it like we're doing it now
It's been a long time
Since we've been around
So come on, let's keep doing it like we're doing it
Doing it like we're doing it

Waited so long just to be here
Now we're bringing this back to life
Yeah, we're bringing this back to life
Want you to know how I miss ya
Now I got you right by my side
Yeah, I got you right by my side

Locked inside my veins, you're in my blood, in my blood
And we're united forevermore

We're staying all night
We never slow down
I think we better do it like we're doing it now
It's been a long time
Since we've been around
So come on, let's keep doing it like we're doing it
Doing it like we're doing it now
 
Keep doing it like we're doing it
Doing it like we're doing it

Friends, like a team in a circle
We're together, we're so alive
Yeah, together, we're so alive
Joy, like a jewel, let it sparkle
Know that I got your back for life
Yeah, I got your back for life

Locked inside my veins, you're in my blood, in my blood Oh, yeah)
And we're united forevermore

We're staying all night
We never slow down
I think we better do it like we're doing it now
It's been a long time
Since we've been around
So come on, let's keep doing it like we're doing it
Doing it like we're doing it now

Keep doing it like we're doing it
Doing it like we're doing it now
Keep doing it like we're doing it
Doing it like we're doing it
All night long
We dancing to this song
We doing it, we going on and on, on and on
All night long
We dancing to this song
We doing it, we going on and on, on and on

We're staying all night
We never slow down
I think we better do it like we're doing it now
It's been a long time
Since we've been around
So come on, let's keep doing it like we're doing it
Doing it like we're doing it Baby) now

All night long, we dancing to this song)
Keep doing it like we're doing it
Doing it like we're doing it now
All night long, we dancing to this song)
Keep doing it like we're doing it
Doing it like we're doing it now

We're staying all night
We never slow down
I think we better do it like we're doing it now
It's been a long time
Since we've been around
So come on, let's keep doing it like we're doing it
Doing it like we're doing it now
XCX, with the RITA! Baby)
XCX, with the RITA!"
So Over You,Charli XCX,SUCKER (Japanese Edition),"{'year': 2015, 'month': 12, 'day': 15}","I'm so over you
Tell me, baby, are you over me?
I'm so over you
Tell me, baby, will you ever regret me?

Just a little girl on the TV screen
Stuck inside a silver cage
Body tangled up in chains
I'm looking for the light in the misery
All this love is doomed to pain
Everyday, I feel the same

My tears, they cried like a waterfall in the light
My roses don't bloom since you left me blue
You've got to stop
Tryna mess around with my heart
It's true, I'm through, babe with you

I'm so over you
Tell me, baby, are you over me?
I'm so over you
Tell me, baby, will you ever regret me?
I'm so over you
Tell me, baby, are you over me?
I'm so over you
I promise, baby, that you will never forget me
 
Tryna fly away, tryna spread my wings
Soaring like a golden bird
Blocking out the things I heard
 girls on your cameraphone
Secrets kinda suck to burn
Wish I coulda heard it from you first ha ha ha ha)

My tears, they cried like a waterfall in the light
My roses don't bloom since you left me blue
You've got to stop
Tryna mess around with my heart
It's true, I'm through, babe with you

I'm so over you
Tell me, baby, are you over me?
I'm so over you
Tell me, baby, will you ever regret me?
I'm so over you
Tell me, baby, are you over me?
I'm so over you
I promise, baby, that you will never forget me

Saw you at the party with everybody
You look so lonely when you're on your own
I know we both remember hanging together
We were so happy
Now we're moving on
I'm so over you
Tell me, baby, are you over me?
I'm so over you
Tell me, baby, will you ever regret me?
I'm so over you
Tell me, baby, are you over me?
I'm so over you
I promise, baby, that you will never forget me

Saw you at the party with everybody
You look so lonely when you're on your own"
How Can I,Charli XCX,Heartbreaks and Earthquakes,"{'year': 2013, 'month': 4, 'day': 12}","My hands are frozen into chains behind my back
So please, don't swallow down the key
Let me out now
Yeah, I'm in trouble
Can't stop what's coming
Can't blame this one on bad luck

How can I? How can I?

How can I fix what I fucked up?
How can I fix what I fucked up?
How can I? How can I?
How can I fix what I fucked up?

Iced out, got hot, bit the dust hardcore
But I'm at the same place I was before
Yeah, I'm in trouble
Can't stop what's coming
Can't blame this one on bad love

How can I? How can I?
 
How can I fix what I fucked up?
How can I fix what I fucked up?
How can I? How can I?
How can I fix what I fucked up?

It was boys and girls, and girls and boys
The Southern Comfort from your comforter got destroyed
It was shady eyes with the violent noise
We on the graveyard digging where the love is void
We had a meltdown underground
Just a cemetery chick, going solo now
But I still taste your bones when I'm all alone
You're the best I ever had, but now you got to go
And now I'm on my own
I said, Please, don't go""
Please don't go

How can I fix what I fucked up?
How can I fix what I fucked up?
How can I? How can I?
How can I fix what I fucked up?
I miss your touch and my skin on yours
I wanna taste of what I adore
How can I? How can I?
How can I fix what I fucked up?
How can I fix what I fucked up?
How can I fix what I fucked up?
How can I? How can I?
How can I fix what I fucked up?"
Caught in the Middle,Charli XCX,SUCKER (Target Exclusive),"{'year': 2014, 'month': 12, 'day': 15}","Our hearts got caught in the middle
Caught in the middle of love

Took the plane at five
Flew across the world, I'm the other girl
The one who's in your head
Laid there by your side
In the city nights, naked in the lights
Hiding secrets in your bed

Coz we tried to turn around, but we can't stop it now
Our hearts got caught in the middle, caught in the middle of love
You're stuck on my mind
Push restart, press rewind
Our hearts got caught in the middle, caught in the middle of love
Our hearts got caught in the middle, caught in the middle of love

Lost inside the line
Stare across the room, almost fallin' through
Never make the same mistake
Harder every time
Wish we could be true, always wantin' you
We gotta stay a mystery
Oh, I'm caught in the middle, caught in the middle of
 

Oh, I'm caught in the middle, caught in the middle of
Coz we)
Oh, I'm caught in the middle, caught in the middle of
Coz we)
Oh, I'm caught in the middle, caught in the middle of
Coz we)
Oh, I'm caught in the middle, caught in the middle of


Our hearts got caught in the middle, caught in the middle of love..."
Gold Coins,Charli XCX,SUCKER (Target Exclusive),"{'year': 2014, 'month': 11, 'day': 16}","My grills are so neat
Drip icy cold
Got offshore bank accounts and diamond blue palm trees
My platinum troubles are drowning in pink champagne
Escape into the sky in my own private jet
That's what I dream of in my head

Gold coins everywhere
Dollars up in the air
It's a billionaire's love affair
Gold coins out the window
Money pours like the rain falls
And I'm spending like I don't care

Richlist and Bentley's
That's how I roll
These rock stars buy me pearls topped off with rubies rare
I stack it so high
Build a pretty green castle wall
I'll hide inside my fortress, smoking in my bed
That's what I dream of in my head

 
Gold coins everywhere
Dollars up in the air
It's a billionaire's love affair
"
