,Artist,Album,Release Date,Lyrics
Trapped,Chastity Belt,Time to Go Home,"{'year': 2015, 'month': 3, 'day': 23}","The night is still but my heart is fast
When I get there, I'll be trapped
I don't wanna see what's behind these eyes
I don't wanna see what's behind these eyes tonight

It's all in front of me
Living, breathing, dreaming, dying

Why are we so concerned with endings?
We can be happy for a while
Now when I close my eyes I envy
Anyone who feels alright

It's all in front of me
Living, breathing, dreaming, dying"
Used to Spend,Chastity Belt,I Used to Spend So Much Time Alone,"{'year': 2017, 'month': 6, 'day': 2}","I like to have fun
Stop making sense
Start acting dumb
I wanna have some self control
I wanna be sincere
But nothing's ever really free when you're living in fear

Out of the fog and finally feeling fine
My doubts are all gone and I'm having a pretty good time
Feeling like a real champ, but for how long?
I used to spend so much time alone
Higher than high
I wanna be bad
Compete with myself
See how much I can stand
I'd ask you to stay
But my pride is too strong
I would rather be alone than ask for what I want

Out of the fog and finally feeling fine
My doubts are all gone and I'm having a pretty good time
Feeling like a real champ, but for how long?
I used to spend so much time alone"
Something Else,Chastity Belt,I Used to Spend So Much Time Alone,"{'year': 2017, 'month': 6, 'day': 2}","That's not how life is supposed to work
But I got up on my own
And I looked at my phone
We're all talking about nothing
I wanna do something cool
And I wanna get paid
And wake up feeling great every day
Is that too much to ask?
Is that too much to ask?
Well maybe, I'm an idiot

Thoughts drowned in darker thoughts of
Sinking feelings
I'd rather be thinking about something else
Now the walls are caving in
I see and feel everything in waves
And the air is too thick
It's making me sick
I should get out and get over it

Thoughts drowned in darker thoughts of
Sinking feelings
I'd rather be thinking about something else"
5am,Chastity Belt,I Used to Spend So Much Time Alone,"{'year': 2017, 'month': 6, 'day': 2}","It's am and I'm full of hate
On a buzz, feel the waves in my brain
Saying things I shouldn't say

Immediate urge to get everything all straight
Need to express it, but it's not the time or place
Get strength from what you don't reveal
Communication's pretty hard
I've got some thoughts I cling to
What makes you bitter makes you old
A lot of time to sit and think
And good thoughts don't come naturally
Feeling out of touch with reality
But you've got the answers that I need

Immediate urge to get everything all straight
Need to express it, but it's not the time or place
Get strength from what you don't reveal
Communication's pretty hard
I've got some thoughts I cling to
What makes you bitter makes you old"
Nip Slip,Chastity Belt,No Regerts,"{'year': 2013, 'month': 8, 'day': 13}","I just want
Some chips and dip
Chips and dip
Nip slip
Nip slip
Nip slip
Nip slip
I can see your nip"
It’s Obvious,Chastity Belt,I Used to Spend So Much Time Alone,"{'year': 2017, 'month': 6, 'day': 2}","I can see right through you
I can hold your interest but only for a short time
And it feels freeing to lose

It's obvious
It's obvious
It's obvious
I'm stuck on it
Kill time in between the fake laughs
Then gain a sense of self
Try to get to a place of stillness
Wonder what it feels like not to care

It's obvious
It's obvious
It's obvious
I'm stuck on it"
This Time of Night,Chastity Belt,I Used to Spend So Much Time Alone,"{'year': 2017, 'month': 6, 'day': 2}","Fucked up, anxious
Full of fear
How, how did I get here?

Well I don't know
Pull the sheets over my eyes again
Caught blind this time of night
It's wicked, but it's warm
And it doesn't feel right

Waiting for nothing
These feelings come and go
How, how do I get out of here?

Well I don't know
Pull the sheets over my eyes again
Caught blind this time of night
It's wicked, but it's warm
And it doesn't feel right

Pull the sheets over my eyes
Pull the sheets over my eyes
Pull the sheets over my eyes
Pull the sheets over my eyes"
Complain,Chastity Belt,I Used to Spend So Much Time Alone,"{'year': 2017, 'month': 6, 'day': 2}","Now I'm already bored
A couple of bros said some shit I'm choosing to ignore

I'm not okay
I'm not okay
I want to complain
I just fall on my face when I'm trying to have fun
Do you ever dream about what it's like to give up

I'm not okay
I'm not okay
I want to complain

I want to feel like nothing's wrong
Go to bed, sleep this off
I want to feel like nothing's wrong
Sleep it off, sleep it off, sleep it off
I should quit my job and get a life
Fuck Friday nights
But I want to be in the scene and there's comfort in routine"
James Dean,Chastity Belt,No Regerts,"{'year': 2013, 'month': 8, 'day': 13}","This is war
This is me fucking you on the dance floor
You're a slut
I'm a whore
We've fucked everyone before
Oh boy, when I fuck you
You make me feel like a prostitute
These drugs
Fuck with our heads
Make me take you to bed
Oh boy, when I fuck you
You make me feel like a prostitute
Yeah, when you fuck me
I make you feel just like James Dean"
Bender,Chastity Belt,I Used to Spend So Much Time Alone,"{'year': 2017, 'month': 6, 'day': 2}","I'm living in the spaces in between
The less room I have to feel
What I really feel
I'm trying to let go
Of the things I used to think that you should know
'Cause I want to be free
From the hurt that I caused you to cause me

I am a liar and a freak
So what?
I'm just like everybody else
I do fucked up things in my dreams
So what?
I'm just like everybody else
I'm gonna bend until I break
And I'm gonna make a bunch of mistakes
'Cause I am doing whatever it takes
To get over you
I'm trying to let go
Of the things I used to think that you should know
'Cause I want to be free
From the hurt that I caused you to cause me
See Chastity Belt Live 
I'm a liar and a freak
So what?
I'm just like everybody else
I do fucked up things in my dreams
So what?
I'm just like everybody else
I will never be good enough
Good enough for you
But I'm already good enough for me
I will never be good enough for you
But I'm already good enough for me"
Don’t Worry,Chastity Belt,I Used to Spend So Much Time Alone,"{'year': 2017, 'month': 6, 'day': 2}","Lineup I barely know
You asked me How's it going?""
I pull the words from the air around me
Smaller than the cloud it formed
I'm disconnected
Touch the burner to see if it's hot
Maybe this time I'll learn my lesson
I'm feeling like an empty shell
I don't have much to say
I'm taking out a drink and
I'll ask you about your day
Smaller than the cloud it formed
I'm disconnected
Touch the burner to see if it's hot
Maybe this time I'll learn my lesson
Don't worry about me
I'm good at being what I wanna be
Don't worry about me
I'm good at being what I want
I'll find her
I'll find her
I'll find her"
I’m Fine,Chastity Belt,I Used to Spend So Much Time Alone,"{'year': 2017, 'month': 6, 'day': 2}","You never asked for anything back
But I meant everything I said
And now I see the problem has always been me
But at least I'm happier
Now I'm fine
And we can both care
But not have to be there
You said I taught you some things
That I'm not even sure I believe
And now I see the problem has always been me
But at least I'm happier
Now I'm fine
Now that's no longer true
The problem is only you
But at least you're happier
Now you're fine"
Stuck,Chastity Belt,I Used to Spend So Much Time Alone,"{'year': 2017, 'month': 6, 'day': 2}","It's calling back to you
An outline that you made
And nothing else feels quite right

You've been waiting around
For something to change
Leaving it up to fate
Is all the same
You're throwing the stones into water
And none of them make a splash
I'll find it something better
Or leaving behind what's best to lose

You've been waiting around
For something to change
Leaving it up to fate
Is all the same"
Pussy Weed Beer,Chastity Belt,No Regerts,"{'year': 2013, 'month': 8, 'day': 13}","So turn off the lights and take off your pants
Just dance
And we don't talk
Cause we're too fucked up
We're deaf and dumb
And we want some
Pussy, weed, beer
We don't speak
We act like freaks
Cause we're deaf and dumb
We're just bums, and we like
Pussy, weed, beer
Where's everyone
Who we know and love?
This party sucks
So let's get fucked up"
(Giant) Vagina,Chastity Belt,No Regerts,"{'year': 2013, 'month': 8, 'day': 13}","When I woke up this morning I was  ft tall
I'm a, I'm a, a giant
vagina)
How did my limbs get so long?
How did I get so tall?
I'm a, I'm a, a giant
vagina"
Healthy Punk,Chastity Belt,No Regerts,"{'year': 2013, 'month': 8, 'day': 13}","Cause I'm a
I'm a healthy punk
Break a bottle, clean it up
Break a bottle, clean it up
Healthy punk
Healthy punk
I'm a healthy punk
Buy an eighth and light it up
'Cause I'm a
I'm a healthy punk
Break a bottle, clean it up
Healthy punk
Healthy punk
Healthy punk
Healthy punk
I'm a healthy punk
I'm a
Healthy punk
I don't
I don't give a fuck
Healthy punk
Healthy punk
Healthy punk
Healthy punk
Healthy punk
Healthy punk
Healthy punk"
Ann’s Jam,Chastity Belt,Chastity Belt,"{'year': 2019, 'month': 7, 'day': 10}","Just taking up space, then drifting away
We weren't like that
Things weren't always such a blur
In , everything was heavier
We were driving south in your parents' car
Singing aloud to scratched CDs
Feeling meaningful, thinking
This is a start
And it'll go on
It was clear then, the sea before a storm
Now there's a thick fog around everything I learn
And I just kill time by dreading everything
But in that moment, life felt significant
We were driving south in your parents' car
Singing aloud to scratched CDs
Feeling meaningful, thinking
This is a start
And it'll go on
And we'll feel the same way"
On the Floor,Chastity Belt,Time to Go Home,"{'year': 2015, 'month': 3, 'day': 23}","I keep feeding myself lies
And when I realize that we're all alive
I feel like I could die
But it's fine
But it's fine
But it's fine
We're on the floor
All my friends and me
But I still want more
Colors blurring
Can't remember a thing without confusing things
What did you say? What did you mean?
Ends in my dream, all my friends were there
Surrounding me, smiling
In my dream
In my dream
In my dream
We're on the floor
All my friends and me
But I still want more
Colors blurry"
Happiness,Chastity Belt,No Regerts,"{'year': 2013, 'month': 8, 'day': 13}","When I was in my bed
I'd rather be alone
Than feel I'm not at home
Oh happiness
It was a dream"
Full,Chastity Belt,No Regerts,"{'year': 2013, 'month': 8, 'day': 13}","I have no teeth
You can't prove anything
You're not here
You're not here
We desire what we fear
We're full of blood
We're full of blood
Why did you run
We're full of blood
I have no hands
I have no feet
I have no memory
Vacant thoughts
Vacant thoughts
Vacant love
Vacant lot
We're full of blood
We're full of blood
Why did you run
We're full of blood
See Chastity Belt Live Nothing above
Nothing beneath
Nothing in between
We're full of blood
We're full of blood
Why did you run
We're full of blood"
IDC,Chastity Belt,Time to Go Home,"{'year': 2015, 'month': 3, 'day': 23}","I did not want to be there
So I got drunk out of boredom
Is it cool not to care
Is it cool not to care
Is it cool not to care
I got drunk out of boredom
I did not want to be there
I don't care
I don't care
I don't
Really care
I don't
Care
I don't care"
Elena,Chastity Belt,Chastity Belt,"{'year': 2019, 'month': 8, 'day': 9}","When you were young
Nothing ever turns out like)
Nothing ever turns out like you think)
He did just enough
You live within limits in life)
Make meaning out of circumstance)
To keep your hopes up

Changes all your plans to line up with his
Hanging onto every word he says
In the dark, can you tell what you're made of?)
Are you whole or pieces separated?)
Do you need desire to feel?)

Measured your self worth
Nothing ever turns out like)
Nothing ever turns out like you think)
By his judgements
Commit to drift but don't look down)
Your web will only hold you for so long)
You fell for it

His only intrigue was the lack of him
Fill in the blanks with what you see fit
In the dark, can you tell what you're made of?)
Are you whole or thread separated?)
Over time, the space between them grows)"
It Takes Time,Chastity Belt,Chastity Belt,"{'year': 2019, 'month': 9, 'day': 20}","It takes time to really get it right
Let go of control
Hoping only breeds fear
It takes time to really get it right
Feeling lied to
Time tells the whole truth"
The Thing,Chastity Belt,Time to Go Home,"{'year': 2015, 'month': 3, 'day': 23}","One of us is the thing
No one trusts anyone
Everyone's infected
Everyone's infected
Everyone's infected
Everyone
Would you rather burn or freeze to death
You'll get torched if you don't pass the test
No one trusts anyone
Everyone's infected
Everyone's infected
Everyone's infected
Everyone"
Pissed Pants,Chastity Belt,Chastity Belt,"{'year': 2019, 'month': 9, 'day': 20}","I broke my bike, I better buy a new one
Or maybe Ill just walk home instead
You can have everything you've always dreamed of
But first you've got to get out of your head

You said so casually
Everything just works out
In time well all be
Surrounded by what guides us

Havent had this feeling in a long time
A mindless thrill and I can't help but laugh
Now Im obsessing over endings
And all the things that are holding me back

You said so casually
Everything just works out
In time well all be
Surrounded by what guides us

Yeah, I saw it coming
I saw it coming and now its gone
Yeah, I saw it coming
I saw it coming and now its gone"
Effort,Chastity Belt,Chastity Belt,"{'year': 2019, 'month': 9, 'day': 20}","Running for cover
Into another
Its not what I need
But it seems to be what I want
Chasing a dream
A perfect vision of me
Could you show me what
Im thinking could be real

I could be perfect, I could exist
Just like you need me to be in this moment
Whatever youre feeling Ill melt right in
Im leaving myself behind again

Giving it all away
Its effortless, effortless
Effort, its effort, its

Trying to stay grounded
Get off the prowl
Stop shaping piles of dust
Into something that I want
But Ill keep searching
Looking for light
A single glints enough
To send me jumping out of my skin
See Chastity Belt Live 
You could be perfect, you could
Fulfill every fantasy I've made you into
Whatever Im feeling youll make it real
Show me my good side, a rosecolored mirror

Giving it all away
Its effortless, effortless
Effort, its effort, its"
Why Try?,Chastity Belt,Time to Go Home,"{'year': 2015, 'month': 3, 'day': 23}","Why do I try?
Why?
Alone and alive
Why can't I escape my mind
Why?
Why?
Why do I try?
Why?
Alone and alive
Why can't I escape my mind
Why"
Drown,Chastity Belt,Chastity Belt,"{'year': 2019, 'month': 9, 'day': 20}","But you won't like it
And it's starting to feel like it all makes sense
Why you can't just enjoy it
Fogging up the mirror
See yourself disappear

Believe me
Believe me, this is a way out
Doesn't the water feel good
On your skin
Repeated and meaningless
Words don't work, speech is pointless
Now you're just trying to get through everyday shit
By acting with false confidence
Fogging up the mirror
See yourself disappear

Believe me
Believe me, this is a way out
Doesn't the water feel good
On your skin
Doesn't the water feel good"
Evil,Chastity Belt,No Regerts,"{'year': 2013, 'month': 8, 'day': 13}","Afraid of everything
Now everyone's afraid of me
I've become legendary
When you look in my eyes
What do you see?
A darkness has consumed my soul
And I've become
Evil, evil
They say I have no mercy
That I'm a savage human being
I wanna be good, I wanna be good, I wanna be good
But there's no good left in me
When you look in my eyes
What do you see?
A darkness has consumed my soul
And I've become
Evil, evil"
Rav-4,Chastity Belt,Chastity Belt,"{'year': 2019, 'month': 9, 'day': 20}","Fooled them all, then hit a wall
Lay in Kate's bed, it's true what she said:
That giving up can take some guts

Driving in her Rav-
Going to the bar
Lost my mind and much more
But who's keeping score?

My guard is down
Each night drags on
The lie I told myself got old

Driving in her Rav-
Going to the bar
Lost my mind and much more
But who's keeping score"
Half-hearted,Chastity Belt,Chastity Belt,"{'year': 2019, 'month': 9, 'day': 20}","A hang over and a look of disgust, I'm young
So why do I care so much?
Halfheartedly trying to get somewhere
But my feet are just catching dust

I lost my mind
Waiting in line
Now Ive got to get a life
Get out
Get lost
Go home
Go home
Go home

Been counting on someone, but I counted wrong
So now I'm feeling pretty dumb
What's left at the bottom is raising me up
Tired limbs climbing to the top

I lost my mind
Waiting in line
Now Ive got to get a life
Get out
Get lost
Go home
Go home
Go homeSee Chastity Belt Live"
God Damn,Chastity Belt,Fuck Chastity Belt,"{'year': 2012, 'month': 5, 'day': 18}","God Damn!
You God Damn!
And That Boy Is Hot Damn!
x)
Oh Ohooohooh
And That Boy Is So Damn Fine
I'm Gonna Make Him Mine!
He's Gold!
He's So Gold!
Yeah I Think He's The One For Me
He's Better Than A Nick Cage Movie!
He's Gold!
He's Gold!
God Damn!
You God Daaaaaaaamn!
That Boy Is Hot Damn!
Ohh Oooohooh
He Makes Me Soohhh!
Stupid, Queasy, And Drunk
'Cause That Boy Is Such A Punk
See Chastity Belt Live He's Gold!
He's Gold!
I Think He's The One For Me
He's Better Than A Nick Cage Movie!
He's Gold!
He's Gold!
God Damn!
God Daaaaaaamn!
That Boy Is Hot Damn!
Oh Ooh
Oh Ohhohh
God Damn!
I Wanna Fuck Him!"
The Process,Chastity Belt,The Process / Lonely,"{'year': 2020, 'month': 1, 'day': 31}","But you think they expect you to do better
It's in your head that you're not good enough
And you know it but it doesn't make it better

Telling lies to your therapist, it's fine
It's fine, it's all part of the process
Seeing the worst in what you do best
It's fine, it's all part of the process
You try hard to go easy on yourself
But you think they expect you to do better
It's in your head that you're not good enough
And you know it but it doesn't make it better

Telling lies to your therapist, it's fine
It's fine, it's all part of the process
Seeing the worst in what you do best
It's fine, it's all part of the process

You thought it'd get easier
But you feel stuck with no control
Still in front of the mirror
Counting the things you want to change"
Apart,Chastity Belt,Chastity Belt,"{'year': 2019, 'month': 9, 'day': 20}","You'll say what you want
Dancing around our scars
Can't move beyond the shoulds and shouldnots
We'll stay apart
How long 'til
I'll say say what I want
Hiding behind broad lines
Can't move beyond the shoulds and shouldnots
We'll stay apart
Apart
Did I decide
To let my pride
Take hold
Apart)
To let my feelings slide
Forcing me to read between the lines)
My life unfolds
Indecision or out
Feelings woven into what's unspoken)
I want to let it be the way it is
Forcing me to read between the lines)
To make peace
Apart)
With my past
Feelings woven into what's unspoken)
See Chastity Belt Live It's never too late now
She's too far gone
It's too late now
She's too far gone"
Split,Chastity Belt,Chastity Belt,"{'year': 2019, 'month': 9, 'day': 20}","Down the middle of it all?
What if I split right down
Down the middle of it all?
Will you, will you tell me when its over?
And until then I will keep my eyes closed
You take yours and Ill take mine
You take mine, so Ill take yours
What if you just take it all, both sides
Sink to the bottom and youll find
You are just another shark
Try to talk on the brink of sleep
Ive got nothing
Shutting down cause I might have to think
About nothing
And you dont how strong your teeth are
Until you bite
Or if they'll grow back when you lose them
Until you try"
Fear,Chastity Belt,Fake / Fear - Single,"{'year': 2021, 'month': 11, 'day': 4}","But all my friends
They dive right in
They dive right in
The water's warm
But there's something they don't know
A big white whale, that's under there
I saw its head, I saw its tail
And one by one, it swallows them
It swallows
It's just the fear x)
Said the right thing, didnt I
Didnt I, didn't I
Made the right choice, didnt I
It's just the fear x)
Asking myself for solid answers
As to why I am the way I am
But thats just the way I am
It's just the fear x"
I-90 Bridge,Chastity Belt,Live Laugh Love,"{'year': 2024, 'month': 1, 'day': 24}","Nine at night, this feels like flying
Flashing headlights and the waves reflect the sun
When you said, I feel like dying""
I don't wanna hear the things you have to say
It's just the adrenaline talking
Don't share your feelings about me
I'm sorry I just don't have the capacity
Slice the water with the sharp knife of your hand
Never seen a stroke so smooth
Same long fingers that can carry any mood
And relieve the pain I carry
You can stay awhile
But you can't sleep in my bed
Tell your girlfriend she's got nothing to fеar
I'm set in my head
My body's a differеnt story"
Hollow,Chastity Belt,Live Laugh Love,"{'year': 2023, 'month': 11, 'day': 14}","There's a lie
That we all tell
I don't mind
Trading comfort for a change

Free will doesn't feel free
Anymore

Waiting for some sign
Wasting time
Breath in hollow air
Nothing's there
I wanna trust myself again

But instead
All my needs bend
To fit in
I will sit still with my doubt

Real life doesn't feel real
Anymore
See Chastity Belt Live 
Waiting for some sign
Wasting time
Breath in hollow air
I'm still here
I wanna know myself again"
Chemtrails,Chastity Belt,Live Laugh Love,"{'year': 2024, 'month': 3, 'day': 29}","I'm always saying yes, but when it comes around
I don't wanna leave my house
At the time, everything felt new
And one night could really change you

Someone like me can't let go of anything, moments move like chemtrails in my mind
Now I want more, thinking I deserve less, maybe I'll be happier this time

The warmth of everything, I waited and it came
We'll be good, or at least, we should
What morе can we really ask for?

Someonе like me can't let go of anything, moments move like chemtrails in my mind
Now I want more, thinking I deserve less, apathy is difficult to hide

I'm not used to feeling what I choose to, hanging on to words you might've said
Now I'm weightless like I've been erased, I'm painting us a picture in my head"
A Bloody Spiral of Unyielding Fury,Chastity Belt,Fuck Chastity Belt,"{'year': 2012, 'month': 5, 'day': 18}","Because i gotta get outta here, I'm turning into a child
There's an old man that lives in an attic
He comes down every once in a while
I said, hey hey, hey hey, is he gonna murder me with a knife?
Hey hey, hey hey, am I gonna make it out alive?
He wants me dead, he wants me dead
Well I don't wanna die
Yeah I'll do anything to stay alive
Well I can't reveal that I'm too young to die
So if he comes at me with that knife I'm gonna put up a fight
Hey, hey, hey hey, is he gonna murder me with a knife?
Hey hey, hey hey, I'm too young to die
But he wants me dead, he wants me dead
And I don't wanna die
Yeah I'll kill just to stay alive"
Fake,Chastity Belt,Fake / Fear - Single,"{'year': 2021, 'month': 12, 'day': 3}","Leaves space to assume
Trying to say what's on my mind
Meaning's crucified
By words that just hang in the air
And stories that aren't going anywhere

I'm a fake
I'm a fake, I'm a fake, I'm a fake
I'm a fake
A feeling with no home
No way to make it known
I don't care
It's not going anywhere
I don't care
I'm not going anywhere

I'm a fake
I'm a fake, I'm a fake, I'm a fake
I'm a fake
See Chastity Belt Live I'm a fake, I'm a fake, I'm a fake
I'm a fake, I'm a fake, I'm a fake
I'm a fake, I'm a fake, I'm a fake
I'm a fake, I'm a fakе, I'm a fake
I'm a fake, I'm a fake, I'm a fakе
I'm a fake"
Laugh,Chastity Belt,Live Laugh Love,"{'year': 2024, 'month': 3, 'day': 29}","Let's walk
'Cause I want the time to talk
With my friends on the way, and
It's all for a laugh, and
I'd do anything for that, but

When I lose myself again
With the little thoughts in my head
Remember that summer we spent living instead?
I wanted it to last, but it's all in my head

Cringing
When I take the time to think
Of all the ways I feel ashamed
Well, it's all for a laugh, and
I'd do anything for that, but

When I lose myself again
With the little thoughts in my head
Remember that summer we spent living instead?
I wanted it to last, but it's all in my hеad
I wanted it to last, but it's all in my head
See Chastity Belt Live 
I really wanna know, how did you grow old
Nеver wondering
Maybe this is it, all there is to get
Make me new then""?
"
Funny,Chastity Belt,Live Laugh Love,"{'year': 2024, 'month': 3, 'day': 29}","If I'm being on honest, lately I'm not feeling great
I think it'll take some time, made a couple mistakes
I think it's my ego that's been bringing me down
I spend so much time with my head up in the clouds

It's funny

Melody let me watch her dance with her eyes closed
I saw the petals fall from the aging rose
I saw the garden that she tended out back
Isn't life so normal?"" She looked at me and laughed

It's funny
It's funny
It's funny"
Clumsy,Chastity Belt,Live Laugh Love,"{'year': 2024, 'month': 3, 'day': 29}","Would you rather avoid me
Than admit you feel guilty?
You were clumsy with your heart
And it was doomed right from the start

It's kind of tragic, but it's fine
I don't mind
We're just stuck in the wrong timeline
You're a tease
But it's not like you know me well

An underlying sense of grief
That can't be consoled by anything
I don't wanna be a bitch
But I think you need to grow up

Well, here's the song that you thought
You would want
I bet you're glad that I'm not fragile
I'm too cool
But it's not like I know you well"
Kool-Aid,Chastity Belt,Live Laugh Love,"{'year': 2024, 'month': 3, 'day': 29}","Empty my cup just to refill it
Never good at saying what I mean
Pour out the KoolAid and I'll drink it
Can you feel it coursing through my veins?

It's not what I want
It's not what I want
It's not what I want

Drawing a line straight through my thoughts
Pull out the knife and clean it off
Surrender to the fear that lives inside me
Stare into to the mirror and meet my shame

It's not what I want
It's not what I want
It's not what I want
Just sometimes
It's not what I want
It's not what I want
It's not what I want
It's not what I want
It's not what I want"
Blue,Chastity Belt,Live Laugh Love,"{'year': 2024, 'month': 3, 'day': 29}","Faking it big time so I can hit my stride
Man, it feels good to be alive
And in a moment, it all could end
I've gotta get off the internet

Out of the blue
Out of the blue
Ooh

Searching for meaning, something I never had
Why's everything normal feel so bad?

Out of the blue
Out of the blue
Ooh

Now all your anger will just turn around on you
That thing where misery and rage become confused
You suck the air out of the room

Don't get upset about it, it's gonna pass
Tell all your friends about it, they're gonna laugh
Don't get upset about it, it's gonna pass
Tell all your friends about it"
It’s Cool,Chastity Belt,Live Laugh Love,"{'year': 2024, 'month': 3, 'day': 29}","Flying high, fully aware
We can't help but sit and stare
Silence breaks, I don't know what to think
Holding feelings in the air

And all that time my head was gone
I'd never felt so numb
But waiting's just my game
And living's worth some pain
And what's the point of anything
If I always feel the same?
I could tell you anything
I could tell you everything

Always
Chasing that same feeling, but it starts fading
Seattle seems so different when it's not raining
Nothing that I do or say today will mean a thing
But I'm not that devastated

No
It's cool
It's cool
It's cool"
Like That,Chastity Belt,Live Laugh Love,"{'year': 2024, 'month': 3, 'day': 29}","We stayed up late, I used to do that
I don't know why I never called you back
That time you said, Who cares what they all think?
You and I are gonna do big things""

You're the one who knew me like that, like that
I'm the one who's holding me back, me back

You burned too bright and way too fast
Someone as pure as that just can't last

You're the one who knew me like that, like that
I'm the one who's holding me back, me back
You're the one who knew me like that, like that
I'm the one who's holding me back, me back"
