,Artist,Album,Release Date,Lyrics
Mess Around,Cage The Elephant,Tell Me I’m Pretty,"{'year': 2015, 'month': 10, 'day': 29}","Oh no, oh no, oh no, oh no

Ahhhhh oh no)
Ahhhhh oh no)
Ahhhhh oh no)
No, she don't mess around
No, she don't mess around

Oh St. Louis, California
Blue eyes, yeah, she's comin' for ya
Land of Mary, Charm City
Oh lord, wish she was my baby
You know she'll drive you crazy
Yeah, she's comin' for ya
No, she don't mess around
No, she don't mess around

No, she don't mess around
No, she don't mess around

The heat is rising and only getting hotter, ready to blow
I think I'll pour myself a glass of water, let it flow
She'll show you what she's made of
Yeah, she's comin' for ya
She's gonna try to break ya
Yeah, she's comin' for ya
No, she don't mess around
No, she don't mess around

Ahhhhh oh no)
Ahhhhh oh no)
Ahhhhh oh no)
No, she don't mess around
No, she don't mess around

Oh no, oh no, oh no, oh no

Ahhhhh oh no)
Ahhhhh oh no)
Ahhhhh oh no)
No, she don't mess around
No, she don't mess around

Ahhhhh oh no)
Ahhhhh oh no)
Ahhhhh oh no)
No, she don't mess around
No, she don't mess around

No, she don't mess around"
Halo,Cage The Elephant,Melophobia,"{'year': 2013, 'month': 10, 'day': 8}","Every time I get away, you find a way to reel me back in, aah
Tell me that you love me, hold me tight so we can always be friends, aah
I swear, I said it before and I'll say it again! Aah
Every time I get away, you find a way to pull me back in, aah

Why does it take so long?
Why does it feel so wrong?
Why does it take so long?

You knew I couldn't help myself
I had to lay low
Got so high, couldn't help myself
I lost my halo

Took me by the hand and said remember all the good times we had, aah
I remember how you took my favorite knife and slipped it under my skin, aah
I swear, I said it before and I'll say it again! Aah
Every time I get away, you find a way back under my skin

Why does it take so long?
Why does it feel so wrong?

You knew I couldn't help myself
I had to lay low
Got so high, couldn't help myself
I lost my halo

All my life with a skeleton
I had to let go
Got so high, couldn't help myself
I lost my halo
I lost my halo
I lost my halo"
Cry Baby,Cage The Elephant,Tell Me I’m Pretty,"{'year': 2015, 'month': 12, 'day': 18}","I think it's pretty strange
Watching the passersby
Crawling all over one another
Trying to get ahead in life

Monday, you cough
Tuesday, you cry
Wednesday in bed
What if you die?

You say that I'm insane
I say you're probably right
We all got something important to say
But talking's a waste of time

Monday, you cough
Tuesday, you cry
Wednesday in bed
What if you die?

Cry, baby, cry
Kick, scream, fight, hold on with all your might
You're gonna die, die
Open up your eyes or life will pass you by

Don't you think it's pretty strange?
All got something to hide
House in the desert, top of a mountain
Lost in a deepsea dive

Monday, you cough
Tuesday, you cry
Wednesday in bed
Thursday, you die

Cry, baby, cry
Kick, scream, fight, hold on with all your might
You're gonna die, die
Open up your eyes or life will pass you by
Without love, without love
Nothing else will ever be enough

Cry, baby, cry
Like it or not, like it or not
It's a matter of time
Cry, baby, cry
Like it or not, like it or not
It's a matter of time
It's a matter of time"
Right Before My Eyes,Cage The Elephant,"Thank You, Happy Birthday","{'year': 2011, 'month': 1, 'day': 11}","Timber shakes these trails; they all derail
Phony, false, and frail
An empty ocean lost our way with no direction home
Golden needles, names we take in vain
Find it harder to remain
No, nothing's sacred still waiting on that explanation

Right before my eyes
I saw the whole world lose control
The whole world lost control
Before my eyes, uhhuh
I fell through the floor
I couldn't take it anymore
I can't take this anymore
It breaks my mind,, uhhuh

Holding dirty hands over the flames
Getting pleasure from the pain
Softly screaming the pistol that you raised has spoken
Golden needles names we take in vain
Find it harder to remain
No, nothing's sacred still waiting on that explanation

Right before my eyes
I saw the whole world lose control
The whole world lost control
Before my eyes uhhuh
I fell through the floor
I couldn't take it anymore
I can't take this anymore
It breaks my mind uhhuh

Everything I thought I knew fell to the side
Time went on and on I couldn't see past my own eyes
Past my eyes
Past my eyes
Past my eyes

Right before my eyes
I saw the whole world lose control
The whole world lost control
Before my eyes uhhuh
I fell through the floor
I couldn't take it anymore
I can't take this anymore
It breaks my mind uhhuh"
House of Glass,Cage The Elephant,Social Cues,"{'year': 2019, 'month': 3, 'day': 8}","Climb into my corner, my self inflicted coma
Stand up, lay down, repeat in the same order
Fall straight through the floor and let the time just run me over
Another mirrored image corrupted and distorted
I'm underwhelmed, uninterested, I wonder why I'm over it
Walk it off, the kettle's black
The dotted line, the house is glass

The house is glass) The house is glass
The house is glass) The house is glass

It's an illusion, this admiration
Of mutilation, my isolation
It's an illusion, this admiration
Of mutilation, my isolation, my isolation
My isolation, it's an illusion

Slide on down the staircase, that pictureperfect moment
Receiver projected, act like if you own it
Smile for the camera, repeat and do it over
Smile for the camera, repeat and do it over
Joke's on you, the needle prick
Cut me down, I need a break
Walk it off, the kettle's black
The dotted line, this house is glass

The house is glass) The house is glass
The house is glass) The house is glass

It's an illusion, this admiration
Of mutilation, my isolation
It's an illusion, this admiration
Of mutilation, my isolation, my isolation
My isolation, it's an illusion

Brick by brick
Make it last
Hit that line
The house is glass


It's an illusion, my isolation
My isolation, my isolation
It's an illusion, it's an illusion
My isolation, my isolation, my isolation"
Tokyo Smoke,Cage The Elephant,Social Cues,"{'year': 2019, 'month': 4, 'day': 19}","Hey man
Hand me down with the crooked back
What's your father's name? Boy, you don't know where you're at
Pick yourself up, you don't look so good
Maybe you should lay down
Taught me how to fall
But you never told me I was supposed to stay down

Stick and move
Sharpen up the knife
Keep it tight
Stay between the lines
Make your mark
Take your own advice
Don't be surprised when you trip and stumble
I played the fool again
My old unfaithful friend
Stick and move
Sharpen up the knife
Don't be surprised if you can't stay between the lines

Quicksand color blind in the hourglass
All spun out 'cause you can't stop looking back
Better stay still, don't you make a move
What'd you hope to find here?
Taught me how to fall
But you never told me I was meant to die here

Stick and move
Sharpen up the knife
Keep it tight
Stay between the lines
Make your mark
Take your own advice
Don't be surprised when you trip and stumble
I played the fool again
My old unfaithful friend
Stick and move
Sharpen up the knife
Don't be surprised if you can't stay between the lines

Endless shot rounds
No smoking guns
Fizzled and faded
Now back on the run
My sticks and stones
Tokyo smoke
I played the fool 'til I started to choke
My public smile
My double face
Half in the light
Half in the shade
Need some fresh air
No place tonight
Guess I'll stay in and continue to fight
Lost, trace of trail
Spiderweb spun
Pale white and blue
Now I'm coming undone
Play sticks and stones
Three shades of black
Two steps away
And I can't get back"
Back Against the Wall,Cage The Elephant,Cage The Elephant,"{'year': 2009, 'month': 2, 'day': 2}","Tonight, I'll have a look and try to find my face again
Buried beneath this house, my spirit screams and dies again
Out back, a monster wears a cloak of Persian leather
Behind the TV screen, I've fallen to my knees

I said, you've got me where you want me again and I can't turn away
I'm hanging by a thread and I'm feeling like I'll fall
I'm stuck here in between these shadows of my yesterday
I want to get away, I need to get away

Blanket of silence makes me want to sink my teeth in deep
Burn all the evidence of fabricated disbelief
Pull back the curtains, took a look into your eyes
My tongue has now become a platform for your lies

I said, you've got me where you want me again and I can't turn away
I'm hanging by a thread and I'm feeling like I'll fall
I'm stuck here in between these shadows of my yesterday
I want to get away, I need to get away

Now you know, yeah, you've got my back against the wall
Oh God, I ain't got no other place to hide
Chained down, like a sitting duck just waiting for the fall
You know, yeah, you've got my back against the wall

Deep in the jungle, camouflaged by all the fallen leaves
A hand holds up the sky while, shamefully, I make my plea
The altar's calling, but my legs won't seem to stand
Guess I'm a coward scared to face the man I am

I said, you've got me where you want me again and I can't turn away
I'm hanging by a thread and I'm feeling like I'll fall
I'm stuck here in between these shadows of my yesterday
I want to get away, I need to get away

Now you know, yeah, you've got my back against the wall
Oh God, I ain't got no other place to hide
Chained down, like a sitting duck just waiting for the fall
You know, yeah, you've got my back against the wall
Now you know, yeah, you've got my back against the wall
Oh God, I ain't got no other place to hide
Chained down, like a sitting duck just waiting for the fall
You know, yeah, you've got my back against the wall"
Punchin’ Bag,Cage The Elephant,Tell Me I’m Pretty,"{'year': 2015, 'month': 12, 'day': 18}","She's a stonecold straightfaced killer and a lover
And she won't put up with another brute who only wants to bruise her
Take her love and then abuse her

She won't take no more, won't take no more
Won't take no more, won't take no more

Oh no, ain't it a drag
If you take a swing, does she swing back?
She say, I'm not your punchin' bag""

Heaven help ya, I'm telling the truth
Heaven help ya, she's coming for you
Heaven help ya, the girl likes to fight
Afraid of nothing and she carries a knife

She said, Oh no) I'm not your punchin' bag
Oh no) I'm not your punchin' bag
I'm not your punchin' bag""

What kind of man are you?
Instead of kisses, you gave bruises
No more time for cheap excuses
If I were you, I would be leaving
Best you go while you're still breathing

She won't take no more, won't take no more
Won't take no more, won't take no more

Oh no, ain't it a drag
If you take a swing, the kid swings back
She say, I'm not your punchin' bag""

Heaven help ya, I'm telling the truth
Heaven help ya, she's coming for you
Heaven help ya, the girl likes to fight
Afraid of nothing and she carries a knife

She said, Oh no) I'm not your punchin' bag
Oh no) I'm not your punchin' bag
Oh no) I'm not your punchin' bag""

Last time, last time you're ever gonna
Last time, last time you're ever gonna
Last time, last time you're ever gonna
Last time, last time you're ever gonna
Oh no, ain't it a drag
Everywhere you go, better watch your back
'Cause I'm not your punchin' bag""

Heaven help ya, I'm telling the truth
Heaven help ya, she's coming for you
Heaven help ya, the girl likes to fight
Afraid of nothing and she carries a knife

She said, I'm not your punchin' bag
I'm not your punchin' bag
I'm not your punchin' bag"""
Instant Crush (Unpeeled),Cage The Elephant,Unpeeled,"{'year': 2017, 'month': 7, 'day': 28}","I didn't want to be the one to forget
I thought of everything I'd never regret
A little time with you is all that I get
That's all we need because it's all we can take
One thing I never see the same when you're 'round
I dont believe in him — his lips on the ground
I wanna take you to that place in the Roche”
But no one gives us any time anymore
He ask me once if Id look in on his dog
You made an offer for it, then you ran off
I got this picture of us kids in my head
And all I hear is the last thing that you said

'I listened to your problems
Now listen to mine'
I didn't want to anymore, oh oh ohh

And we will never be alone again
Cause it doesn't happen every day
Kinda counted on you being a friend
Can I give it up or give it away
Now I thought about what I wanna say
But I never really know where to go
So I chained myself to a friend
Some more again

It didn't matter what they wanted to see
He thought he saw someone that looked just like me
The summer memory that just never dies
We worked too long and hard to give it no time
He sees right through me, it's so easy with lies
Cracks in the road that I would try and disguise
He runs his scissor at the seam in the wall
He cannot break it down or else he would fall
One thousand lonely stars
Hiding in the cold
Take it, I don't wanna sing anymore

'I listened to your problems
Now listen to mine'
I didn't want to anymore, oh oh ohh

And we will never be alone again
Cause it doesn't happen every day
Kinda counted on you being a friend
Can I give it up or give it away
Now I thought about what I wanna say
But I never really know where to go
So I chained myself to a friend
Cause I don't know what else I can do
And we will never be alone again
Cause it doesn't happen every day
Kinda counted on you being a friend
Can I give it up or give it away
Now I thought about what I wanna say
But I never really know where to go
So I chained myself to a friend
Cause I don't know what else I...
I don't understand, don't get upset I'm not with you...
Were swimming around, it's all I do
When I'm with you
And we will never be alone again
Cause it doesn't happen every day
Kinda counted on you being a friend
Can I give it up or give it away
Now I thought about what I wanna say
But I never really know where to go
So I chained myself to a friend
Cause I don't know what else I can do
And we will never be alone again
Cause it doesn't happen every day
Kinda counted on you being a friend
Can I give it up or give it away
Now I thought about what I wanna say
But I never really know where to go
So I chained myself to a friend
Cause I don't know what else I can do"
Flow,Cage The Elephant,"Thank You, Happy Birthday","{'year': 2011, 'month': 1, 'day': 11}","Looking out my window
Wonder how it came to be
Feels just like a tempo
Lifted by a gentle breeze
Ugly as a suitcase
I can see it stretch for days
Hanging on a sunset
Softly trampled by the rain

Way too long
Hold on, hold on
Dead and gone
So long, hold on
Way too long
Hold on, hold on
Dead and gone
So long, hold on
So long, hold on

Looking out my window
Trying to find a hiding place
Climb into the tree tops
Watch it all just drift away
 x)
Way too long
Hold on, hold on
Dead and gone
So long, hold on
Way too long
Hold on, hold on
Dead and gone
So long, hold on
So long, hold on

Hidden Track  Right Before My Eyes)
Timber shakes these trails; they all derail
Phony, false, and frail
An empty ocean lost our way with no direction home
Golden needles, names we take in vain
Find it harder to remain
And nothing's sacred still waiting on that explanation

Right before my eyes
I saw the whole world lose control
The whole world lost control
Before my eyes uhhuh
I fell through the floor
I couldn't take it anymore
I can't take this anymore
It breaks my mind uhhuh
Holding dirty hands over the flames
Getting pleasure from the pain
Softly screaming the pistol that you raised has spoken
Golden needles names we take in vain
Find it harder to remain
Well nothing's sacred still waiting on that explanation

Everything I thought I knew fell to the side
Time went on and on I couldn't see past my own eyes
Past my eyes 
"
Whole Wide World (Unpeeled),Cage The Elephant,Unpeeled,"{'year': 2017, 'month': 6, 'day': 22}","When I was a young boy
My mama said to me
There's only one girl in this world for you
And she probably lives in Tahiti""

Go the whole wide world
I'd go the whole wide world
Just to find her

Or maybe she's in the Bahamas
Where the Caribbean Sea is blue
Weeping in the tropical, moonlit night
Because nobody's talking 'bout you

I'd go the whole wide world
I'd go the whole wide world
Just to find her
I'd go the whole wide world
I'd go the whole wide world
To find out where they hide her
I'd go the whole wide world
I'd go the whole wide world
Just to find her
Go! Hey!)

Am I hanging around in the rain right here
Trying to pick up a girl?
Why are my eyes filling up with these lonely tears
When there's girls all over the world?
Is she lying on some tropical beach somewhere
Underneath a tropical sun?
Pining away in a heatwave there
Hoping that I won't be long

I should be lying on that sunswept beach with her
Caressing her warm, brown skin
And then in a year, or maybe not quite
We'll be sharing the same next of kin

I'd go the whole wide world
I'd go the whole wide world
Just to find her
I'd go the whole wide world
I'd go the whole wide world
To find out where they hide her
I'd go the whole wide world
I'd the whole wide world
Just to find her
Go! Woo!)
I'd go the whole wide world
I'd go the whole wide world
Just to find her
I'd go the whole wide world
I'd go the whole wide world
To find out where they hide her
I'd go the whole wide world
I'd go the whole wide world
Just to find her
I'd go the whole wide world
I'd go the whole wide world
To find out where they hide her
Oh! Go!)"
Portuguese Knife Fight,Cage The Elephant,Tell Me I’m Pretty,"{'year': 2015, 'month': 12, 'day': 18}","I wanna waste my life with you, oh, yeah
Well, the look in your eyes says you're feeling the same way too, oh, yeah
The look in your eyes is as sharp as a cold knife fighter, oh, yeah
Cutting me through, yeah, the feeling is true, I really wonder, oh yeah
Give me a sign, tell me, what should I do?
Say that you're mine and you're feeling it, too
I made up my mind, yeah
All of the time, you know
I wonder, oh, yeah

I wanna waste my life with you, oh, yeah
Well, the look in your eyes says you're feeling the same way too, oh, yeah
Tell me, pretty bird, how's that baby blue?
I'm just trying to catch a fffeel from you
Oh, yeah, oh, yeah, oh, yeah

Now the curtain is closed, you got me feeling exposed, Hallelujah, oh, yeah
Holding my hand, yeah, the voice in my head, I really wonder, oh, yeah
I started to fall and I went straight through the floor
Down on my knees, you got me begging for more
I made up my mind, yeah, I put in the time because I wanna, oh, yeah

I wanna waste my life with you, oh, yeah
Well, the look in your eyes says you're feeling the same way too, oh, yeah
Give me a sign, tell me what should I do
I'm just trying to catch a ffffffeel

I wanna waste my life with you, oh, yeah
Tell me, pretty bird, how's that baby blue?
I'm just trying to catch a fffeel"
Love’s the Only Way,Cage The Elephant,Social Cues,"{'year': 2019, 'month': 4, 'day': 19}","Looking out my window at the city below
From my fancy hotel suite
Tell me where the wind blows, tell me how a heart knows
Where a soul can find some sleep

I can see the sunshine, breaking through the skyline
I can feel the warmth it brings
I can't help but stop and think

Theres gotta be a place
Love's the only way
There's gotta be a place
Loves the only way
Love's the only way, oh

Never made the wind blow, never made a heart grow
Never made a dove take flight
Never made the sun rise, still can't get my heart right
Only ever made mistakes

So I can see the sunshine, breaking through the skyline
I can feel the warmth it brings
I can't help but stop and think

There's gotta be a place
Love's the only way
There's gotta be a place
Love's the only way
Loves the only way, oh

Look out for yourself, its all the rage
You make up the rules or so they claim
One day you'll find lifes not a game
It's not the wave that moves the sea
But the sea that moves the wave

There's gotta be a place
Love's the only way
Theres gotta be a place
Love's the only way
Love's the only name
Love's the only way
Ohoh, ohoh, ohohoh, ohohoh"
The War Is Over,Cage The Elephant,Social Cues,"{'year': 2019, 'month': 4, 'day': 19}","When I was a young man, I never needed anyone
Bruised and broken, shattered, always on the run
Safe behind a halfsmile, laying in the shadows
I became a rich man, I held the world up with my hands
Inside I was a poor man, still screaming, I don't understand""
Why am I always running?"" Why am I always hiding?""
What's the point in living when living feels like dying?""

You can build your walls, love will tear it down
You can hide your heart inside a manmade house
You can build your walls, build 'em to the sky
One day you will find love was on both sides
The war is over

I came upon a wise man, he said, Sit beside me son""
When I was a young man, I was like you, the Prodigal Son""
Safe behind a halfsmile, hidin' in the shadows
Tell 'em that it's all right, tell 'em 'cause you said so

You can build your walls, love will tear it down
You can hide your heart inside a manmade house
You can build your walls, build 'em to the sky
One day you will find love was on both sides

The war is over, love's already won
The war is over, the war is over
The war is over, love's already won
The war is over, the war is over

Time stands still so long
I feel so low
I know what follows, what follows

You can build your walls, but love will tear it down
You can hide your heart inside a manmade house
You can build your walls, build 'em to the sky
One day you will find love was on both sides

The war is over, love's already won
The war is over, the war is over
The war is over, love's already won
The war is over, the war is over"
What I’m Becoming,Cage The Elephant,Social Cues,"{'year': 2019, 'month': 4, 'day': 19}","Slowly drift across the floor, can't escape from my mind
Yet I feel like moving on, but Im stuck taking my time
A window, a sparrow, a spare room, a shadow
Tied to the place where I told you

I'm so sorry, honey, for what I'm becoming
Everything you wanted seems so far from me
Never meant to hurt you, no, never meant to make you cry
Im so sorry, honey, for what I'm becoming

Caught me walkin' through the walls, still there's nothing I find
Took the picture from the frame, am I wasting my time?
A stranger, the basement, a table, the pavement
Tied to the place where I left you

I'm so sorry, honey, for what I'm becoming
Everything you wanted seems so far from me
Never meant to hurt you, no, never meant to make you cry
I'm so sorry, honey, for what I'm becoming

Never meant to hurt you, no
Never meant to make you cry
Never meant to hurt you, no
Never meant to hurt you

Im so sorry, honey, for what Im becoming
Everything you wanted seems so far from me
Never meant to hurt you, no, never meant to make you cry
I'm so sorry, honey, for what Im becoming"
Rubber Ball,Cage The Elephant,"Thank You, Happy Birthday","{'year': 2011, 'month': 1, 'day': 11}","Rolling around like a big rubber ball
Writing this song about some things that I saw
Trying to stand like a big strong tough man
Finding out fast that I'm sinking in sand

All I got is nothing but
A little bit of love and gonna
Give it to the people then they'll see
And then they'll see

Spinning the tops as the tables they turn
Made some mistakes but I still couldn't learn
Covered my tracks, thought I was fine
Got no self control, now I'm back here in line

All I got is nothing but
A little bit of love and gonna
Give it to the people then they'll see
And then they'll see
All I got is nothing but
A little bit of love and gonna
Give it to the people then they'll see
And then they'll see"
That’s Right,Cage The Elephant,Tell Me I’m Pretty,"{'year': 2015, 'month': 12, 'day': 18}","Let your hair down, let's unwind
Take your problems, leave them behind
You got your troubles and I got mine
Baby that's right, baby that's right
I get in trouble cause I speak my mind
Sometimes I like it when I make you cry
Baby that's right, baby that's right

I know tomorrow we may have regrets
But as for right now where's the party at?
We'll stay up all night waiting for the sun to shine, sun to shine
Baby that's right, baby that's right, baby that's right, ahh

Take a bottle of whiskey and a bottle of wine
Take all your problems, leave them far behind
I say I'm sorry almost every time
Baby that's right, baby that's right

I know tomorrow we may have regrets
But as for right now where's the party at?
We'll stay up all night waiting for the sun to shine, sun to shine
Baby that's right, baby that's right, baby that's right, ahh

Wait 'til tomorrow then we can reflect
But as for right now where's the party at?
We'll stay up all night waiting for the sun to shine, sun to shine
Baby that's right, baby that's right, baby that's right
Ahh, ahh, ooh, ooh"
Dance Dance,Cage The Elephant,Social Cues,"{'year': 2019, 'month': 4, 'day': 19}","Down on the corner, polyphonic visions
All the eyes were diamonds, technicolor wishes
Fivestar paranoia, HiFi superstition
Time to drop the needle, show 'em what they're missin'
Chase it, we'll all fake it 'til we forget
Turn the lights down and keep chasin'
Are we vibin' or just lyin'? Yeah, we're vibin'

Dance, dance, dance
Everybody dance, dance, dance

Ahohohoh, ohohoh, ahohohoh, ohohoh
Ahohohoh, ohohoh, ahohohoh, ohohoh
Ahohohoh, ohohoh, ahoh

Down on the corner out on the city
All the girls got money, all the boys look pretty
The velvet tongues are talkin', all the lips are kissin'
Time to drop the needle, show 'em what they're missin'
Chase it, we'll all fake it 'til we forget
Turn the lights down and keep chasin'
Are we vibin' or just lyin'? Yeah, we're vibin'

Ahohohoh, ohohoh, ahohohoh, ohohoh
Ahohohoh, ohohoh, ahohohoh, ohohoh
Ahohohoh, ohohoh, ahoh


Dance, dance, dance
Everybody dance, dance, dance
Dance, dance, dance
Everybody dance, dance, dance

Ahohohoh, ohohoh, ahohohoh, ohohoh
Ahohohoh, ohohoh, ahohohoh, ohohoh
Ahohohoh, ohohoh, ahohohoh, ohohoh
Ahohohoh, ohohoh, ahoh"
Neon Pill,Cage The Elephant,Neon Pill,"{'year': 2024, 'month': 1, 'day': 19}","It takes one to know one
Back at it again
Birds of a feather
Until the end
Stitched, patched up and sewed in
I'll probably see you again
Most certain it's likely
Around, no doubt, my friend

It's a hit and run, oh no
Doublecrossed by a neon pill
Like a loaded gun, my love
Doublecrossed, crossed by a neon pill

The taste of your lip balm
Blew me away
Cherry pie ChapStick
Just like back in the day
I sail the Atlantic
Bisou fatal le femme
Mon chéri, exactement
Knocked down, not out, let's roll

It's a hit and run, oh no
Doublecrossеd by a neon pill
Like a loaded gun, my lovе
I lost control of the wheel
Doublecrossed by a neon pill

Out in the open, I'm thinking it through
And it took so long to find you, to find you

It's a hit and run, oh no
Doublecrossed by a neon pill
Like a loaded gun, my love
Doublecrossed
It's a hit and run, oh no
Doublecrossed by a neon pill
Like a loaded gun, my love
I lost I lost) control Control) of the wheel Of the wheel)
Doublecrossed by a neon pill
Doublecrossed by a neon pill
Doublecrossed by a neon pill"
Lotus,Cage The Elephant,Cage The Elephant,"{'year': 2008, 'month': 6, 'day': 23}","Woke before the morning sun
I found it tucked beneath the hills
I sat and watched it rise
It hit the sky and burst to flames
The lotus flower's
Got me thinking bout the way that we live
I've got this feeling
It's gonna stop
Driven by religion
Running backwards down a one way road
A course collision, split decision
Trying to save your soul
Manifest Destiny
Is just a fancy word for murder
I've got this feeling
It's gonna stop

A billion faces running round my head
All got opinions but they don't mean shit
Keep dropping bombs until the whole world's dead
They said it's all been done and it's all been said
They'll turn this message into a pop movement
A fashion statement, call it politics
You can mark my words they'll put a spin on it
They say it's all been done

Look outside the box my friend
You heart's been dead since who knows when
It seems we've missed the mark
Lost all hope and given in
Pack up the suitcase
Take that handkerchief and wipe off your chin
The fear that drives you
Needs to be stopped


Fell into a daze
And found my mind was gone and laid to waste
A battle ground indeed
Where holy wars have taken place
I saw the sun set watched it travel down
And tear through the ground
The hate that drives us
Needs to be stopped"
Always Something,Cage The Elephant,"Thank You, Happy Birthday","{'year': 2011, 'month': 1, 'day': 11}","Ahhh!

Early in the morning
Rise to meet the sun
Work so hard to feed your wife
No time to show her love
And in the madness of the evening
With diamonds in your hand
Came home an hour early
Caught her with another man

It's always something before the late night
Around the corner, there's always something waiting for you
Can't hold the hands back, can't make the sun rise
It's always something, you know it's always something

On your way back home again
A good samaritan
You see a man stuck in the rain
Stranded with no friends
And from the goodness of your heart
You saved him from the flood
A couple miles down the road
He's covered in your blood

It's always something before the late night
Around the corner, there's always something waiting for you
Can't hold the hands back, can't make the sun rise
It's always something, you know it's always something

Moving around, you never see it coming
Burned by the light you thought that you were running
Blinded again, you're floating like a feather
Why can't you see you can't control the weather?

Sometimes, I caught myself looking in the mirror
With my eyeballs out and I'm looking at the fear
In the bottom of the drain, saw it growing like a plant
But it never works out the way I wrote it in my hands
I tried, I tried, I tried, I tried
I tried, I tried, I tried, I tried
It's always something)
I tried, I tried, I tried, I tried
I tried, I tried, I tried, I tried

It's always something before the late night
Around the corner, there's always something waiting for you
Can't hold the hands back, can't make the sun rise
It's always something, you know it's always something
You know it's always something
You know it's always something"
Around My Head,Cage The Elephant,"Thank You, Happy Birthday","{'year': 2011, 'month': 1, 'day': 11}","I don't know why I got these feelings, yeah
I just can't seem to get away from
Can you dig it?
You will never see it
No, you won't find it falling off my tongue
I take it downtown, finally lose it

Ooh, ooh, ooh, ooh
Ah, ah, ah, ah
Ooh, ooh, ooh, ooh
Ah, ah, ah, ah

I don't think it's very nice
To walk around my head all night, you
Got me tangled like a braid, tietwisted
I don't think it's fair

Do you?
You

Out here on the flip side
You know I took the long way round
Cause all I really am is a homemade elevator
Blinded by your sunshine
Put you on a plane to Parí
Lay my cards down on the table

Ooh, ooh, ooh, ooh
Ah, ah, ah, ah
Ooh, ooh, ooh, ooh
Ah, ah, ah, ah

I don't think it's very nice
To walk around my head all night
You got me tangled like a bread tie twisted
I don't think it's fair

Can't find a reason for these feeling
Clouding up above me
This guy, he told me
Said he's gonna send me something lovely
But even still, at times I wonder
What you're thinking of me
You're probably sure I lost my mind
Oh, mind, oh, mind, oh, mind, oh, mind

I don't think it's very nice to
Walk around my head all night, you
Got me tangled like a bread tie twisted
I don't think it's fair
I don't think it's very polite to
Walk around my head all night, you
Got me tangled like a bread tie twisted
I don't think it's fair
Ah! Ooh
Ah! Ooh
Ah! Ooh
Ooh, ooh, ooh, ooh
Ah, ah, ah, ah
Ooh, ooh, ooh, ooh
Ah, ah, ah, ah
Ooh, ooh, ooh, ooh
Ah, ah, ah, ah
Ooh, ooh, ooh, ooh
Ah, ah, ah, ah
Oh!"
Tiny Little Robots,Cage The Elephant,Cage The Elephant,"{'year': 2008, 'month': 6, 'day': 23}","When you gonna fire it up?
When you gonna fire it up?

I've got you moving to the city
Oh my, you think you're looking pretty
But they've got a pistol, too
Tucked down beneath their shoe
It's a new sensation, world annihilation
Moving through the music, patiently it's waiting
The city's screaming, I can hear them breathing
Crying out for wisdom, hungry minds are feeding

And I know that you're tired of this
Cause you're a robot, they designed your life
But true souls said you know what's right
And you can join us on the other side

Are you scared?
Are you scared?
Are you scared?

I've got you marching to a drumbeat
Oh, my, you got another nosebleed
They'll keep you so amused
You'll never taste the truth
It's a new creation, total domination
Chains across your shoulders, social captivation
Kill our leaders, persecute our teachers
Criticize our culture, crucify free thinkers

I know that you're tired of this
Cause you're a robot, they designed your life
But true souls said you know what's right
And you can join us on the other side

Are you scared?
Are you scared?
Are you scared?

Fill our eyes with money, vanity that's cunning
Only on the surface, diamonds look so stunning
Mass deception altered our perception
Sold it to the children, made a new connection

And I know that you're tired of this
Cause you're a robot, they designed your life
But true souls said you know what's right
And you can join us on the other side

Our sidewalks are broken, our minds have been twisted
The billboards are lying, the lies have been made
The streets are all empty, we paved them with zombies
A lost generation generically made
When amidst all the madness I saw a flower
A dream that was creeping I kept in my sight
Then it turned and it took me, an explosion, it shook me
Beauty that screams I'm alive"""
It’s Just Forever,Cage The Elephant,Melophobia,"{'year': 2013, 'month': 10, 'day': 8}","Gonna make you mine forever
Never let you leave my sight
You can run, you can hide
But girl, I'm gonna make you mine

It's just forever
It's just forever

I'll never stop until you love me
Even if you treat me cold
I'll love you 'til we decompose
And the skin falls off our bones

It's just forever
It's just forever
It's just forever
It's just forever

Forever Ahhh)
Forever Ahhh)
Forever Ahhh)
Ahhh)

Maybe we can die together
Laying side by side
Even in the afterlife
Girl, you'll still be mine

It's just forever
It's just forever

Promise that you'll never leave me
Promise that you'll follow and lead me
Breathe me all in, taste of my skin
Give me your heart like a hole in the head

Forever Ahhh)
Forever Ahhh)
Forever Ahhh)
Forever
Forever
Forever Aaah!)
"
