,Artist,Album,Release Date,Lyrics
Fuck Me Out,Death Grips,​niggas on the moon,"{'year': 2014, 'month': 6, 'day': 8}","Get that call
Can't hold shit down
Fuck it all
I'm going down
I use me up
Ain't worth shit now
Truth be sold
Fuck fucked me out

Death, fuck
Let's fuck
Just don't touch me
Just fuckfuck me
Fuckfuck me out
Why don't you just
Fuckfuck me out

Fuckfuck me
I ain't shit
I know it
That ain't shit
Either
Fuckfuck me
Deceiver
I believe you
Every time
No one believes me
But that's alright
I'll prove them right
Like these fucks
Like these fucks

Come at me like
Can't hold shit down
Fuck it all
I'm going down
I use me up
Ain't worth shit now
Truth be sold
Fuck fucked me out

Death, fuck
Let's fuck
Just don't touch me
Just fuckfuck me
Fuckfuck me out
Why don't you just
Fuckfuck me out

Well, I'll be
Fuck, fuck, fuck
I'll take you there
I'll leave you there
Fuck, luck, fuck
Don't need it there
Don't matter where
We're there first
So what you worth
Not what you bought
Just like I thought
You ain't got shit
Don't trip, I got you
Yeah, I got that
Fuck, fuck, riff
I got a complex
Just for you to
Have and hold
Like deuce deuce
Catch no no
Yes, yes, yes
You should just
Fuckfuck me
Yes, yes, yes
You should just
Fuckfuck me
Yes, yes, yes
You should just
Fuckfuck me
Fuck, fuck, fuck, fuck, fuck
Fuck, fuck, fuck, fuck
Get that call
Can't hold shit down
Fuck it all
I'm going down
I use me up
Ain't worth shit now
Truth be sold
Fuck fucked me out

Death, fuck
Let's fuck
Just don't touch me
Just fuckfuck me
Fuckfuck me out
Why don't you just
Fuckfuck me out

Fuck bloom bam, fuck bam blew, fuck boom blam
Fuck new glam, fuck glam new, fuck goon gland
Fuck fluke flam, fuck flam fluke, fuck half shoe
Fuck glim sham, fuck gam through, we statue
Fuck wellwell, fuck our will, we're idiot
Fuck wellwell, fuck our will, we're idiot
Fucks buy us, fuck bind spell, we cakewalk
Fuck suspect, we foretell, we séance
Fuck he she they we make me feel
Ugh, ugh, ugh
Woe is why us he she they fuss
Wah, wah, wah, fuck
Blah, blah, blah, fuck
Woe is why them, why can't reach us
Blah, blah, blah, fuck
Wah, wah, wah, fuck
We have never been our business
Why don't you just
Fuck me out"
Known for it,Death Grips,Exmilitary ,"{'year': 2011, 'month': 3, 'day': 8}","Get it
Get it
Get it
Known for it
Get it
Get it
Known for it

Known for it, been through it
Done everything I can to it
Road to it, till I broke through it
Never was attached to it
Took all I had in a flash knew it was 'bout to crash
So I mashed through hit
Known for it
Had to do it
Hacked into it

I pay the price to roll with it
Waste your life and you won't get it
Played out with nowhere to go, bet it
Makes you feel like a ho, dont it?
Dont it?
Known for it
I pay the price to roll with it
Waste your life and you won't get it
Played out with nowhere to go, bet it
Makes you feel like a ho, dont it?
Dont it?
Known for it

Let it eat shit and die
As I creep lit
Off the deep hits with a sick mind
On the secrets I rely 'pon to freak this

You can tell me what you said, go ahead
But no sooner than you said it
You can bet it was left for dead
All you said in and out of my head in seconds
Keep 'em guessin' endlessly
Never let 'em know where you're headed
King of the unknown cloaked in mystery
How to show 'em they dont mean shit to me
Put 'em in their place, cause they ought to be
Kept in the dark, not 'posed to see never, but only so much of me
Double OG. with a skeleton key
Never meant a thing to me
Effortlessly dead to me
Check the sign no vacancy
Extremely selective memory
Known for it, gotta stay deep in the zone
Or itll take everything that you own, floor it
Get it, get it)
I pay the price to roll with it
Waste your life and you won't get it
Played out with nowhere to go, bet it
Makes you feel like a ho, dont it?
Dont it?
Known for it
I pay the price to roll with it
Waste your life and you won't get it
Played out with nowhere to go, bet it
Makes you feel like a ho, dont it?
Dont it?
Known for it

Known for it since way back, all about it
Never been without it
How to ride it inside out of the clouded
By the enemy surrounded
Thoughts that make you feel lost dont doubt it
You might just need it
Already did that
Can't never go back
Yeah fuck that
Gets the bozack
Laid on the gas, leaned back and blew it
Twelve gauge blasted out, abused it
Left it for the next, hit eject done wit that
You want it you can have it, no questions asked
Left that shit on the side of the road in a ditch, dont trip
If you have one let a man know so I could flip a bitch and kill it
Get it)
Head for the hills when it makes you feel
Like you can't ever chill no more, fuck it
Every time I get it to wind, 'round my finger and recline
Behave or be slayed cause I will be damned if mine ever decays
Forever on attack gut check the blind, get it
Game recognize game is tight
Bow down or get banged for life
Cause I am known for it
I pay the price to roll with it
Waste your life and you won't get it
Played out with nowhere to go, bet it
Makes you feel like a ho, dont it?
Dont it?
Known for it
I pay the price to roll with it
Waste your life and you won't get it
Played out with nowhere to go, bet it
Makes you feel like a ho, dont it?
Dont it?
Known for it

Let it eat shit and die
As I creep lit
Off the deep hits with a sick mind
On the secrets I rely 'pon to freak this
Known for it

I pay the price to roll with it
Waste your life and you won't get it
Played out with nowhere to go, bet it
Makes you feel like a ho, dont it?
Dont it?
Known for it
I pay the price to roll with it
Waste your life and you won't get it
Played out with nowhere to go, bet it
Makes you feel like a ho, dont it?
Dont it?
Known for it
Known for it"
Full Moon (Death Classic),Death Grips,Death Grips,"{'year': 2011, 'month': 3, 'day': 8}","We are preaching our own funerals as we go through this life
Don't forget that

Hit it, split it, make it cum, get wetted
Come again, come get it
Seen it happening before it even happened
Swing the door open and buck 'em down
Course I'm just fuckin' around
But nevermind the way it sound
Everytime we make it pound
Straight into the pavement now
Whip it, bleed it, cause it pain
Eat it, shit it out and change
Lanes at speeds that seem insane
To them petty pussy brains
Push me and they will be slain
Drag this past the point and claim
That shit as if it was your name
Like it's attached to yours with chains
Own it till shit goes up in flames
And there really ain't no one to blame
No one to blame, it's all the same
Like blurred faces on subway trains
Can't take it man, can't take the pain
Pain of the game
Makes me insane
Makes me fuck up my whole thang
Pain of the game
Makes me insane
Makes me fuck up my whole thang
What'd you bring?
Where'd you get it?
Give it here, I said don't sweat it
I'm gonna take it around for a bit
And I don't care if you give a shit
Punk!
I'm gonna take it around for a bit
And I don't care if you give a shit
Punk! Biatch!

Goin' through the motions
Just to make shit happen right
Never knowin where we're goin'
Just rollin' like waves at night

Make it or break it, just don't sleep on it
Sleepers get shot down, you lost it
Trying to act like you got it
Nevermind the way it sound
Every time we make it pound
Straight into the - sirens) - ground
Shot it up, get it hot, what
I know you know you said too much
Did too much, way too much
Fuck that shit, man, that shit sucks
Volume turned all the way up
You already know it's going down
I'll tell you when I've had enough
Shut up right now
Feel it in my gut right now
Throw it up, give it up like
Ahh-
Punk, punk, punk, punk, punk, blam!
Get up, get up, get up, get up
Get up, get up, get up, get up
Get up, get up, get up, get up
Get up, get up, get up, get up
Get up, get up, get up, get up
Get up, get up, get up, get up
Get up, get up

All over the place, all in your face
All up in it, talkin' 'bout can't wait
To bring it even harder the next
Time I creep through the beat possessed
Howling on that mountain peak
Feeling like hell's up in my chest
Feel the fire rise, rise so high, so high I rise
Eye to eye with death
Gazing through me like an uzi
Spraying through me, bag of flesh
Body bag of flesh
Ain't nothing left
Toe tag me, zip the bag and check it
Oh no, he's been resurrected
Oh no, he's been resurrected
Get up, get up, get up, get up
Get up, get up, get up, get up
Get up, get up, get up, get up
Get up, get up, get up, get up
Get up, get up, get up, get up
Get up, get up, get up, get up
Get up, get up, get up, get up, get up

Zombie holocaust in seconds
Nowhere to go, nowhere to hide
From what we know, down deep inside
Hell if I know, just wanna ride
Until the wheels fall off and I
Run off the road, no telling why
Hear them cry:
Man, I just don't wanna die
Just don't wanna, why
Is everything always happening
In the blink of eye?""
This better be the last time me
Ever see you in my life
Steadily to the death passing
Everything that don't seem tight

Goin' through the motions
Just to make shit happen right
Never knowin' where we're goin
Just rollin' like waves at night"
I Break Mirrors with My Face in the United States,Death Grips,Jenny Death,"{'year': 2015, 'month': 3, 'day': 19}","I break mirrors with my face in the United States
I break mirrors with my face in the United States
I break mirrors with my face in the United States
I break mirrors with my face in the United States
I break mirrors with my face in the United States
I break mirrors with my face in the United States
I break mirrors with my face in the United States
I break mirrors with my face in the United States

I break mirrors with my face in the United States
Everything rigged at this place, it's not me
Dont break my concentration with those thoughts baby
I dont care about real life, I dont care about real life
I break mirrors with my face in the United States
I break mirrors with my face in the United States
I break mirrors with my face in the United States
Everything rigged at this place, it's not me
Dont break my concentration with those thoughts baby
I dont care about real life, I dont care about real life

Feel just like I look to you
Gawk at me all you see is you
Anyday trip, mayday trip
Cant break my face, Im in a state trip
Feel just like I look to you
Gawk at me all you see is you
Anyday trip, mayday trip
Cant break my face, Im in a state trip

Spit on you, spit on me
All we know spit must be us
Spit fits us, we spit and sniff
We sniff and clutch each others fate
I dont care about real life, I dont care about real life

I break mirrors with my face in the United States
I break mirrors with my face in the United States
I dont care about real life, I dont care about real life
I break mirrors with my face in the United States
I break mirrors with my face in the United States
I break mirrors with my face in the United States

Too many mirrors share my face
Cant braille which mirrors my mistake
Too many mirrors wear my face
These broken mirrors take my place
I dont care about real life
Too many mirrors share my face
Cant braille which mirrors my mistake
I break mirrors with my face in the United States
I break mirrors with my face in the United States"
Fuck That,Death Grips,The Money Store,"{'year': 2012, 'month': 4, 'day': 14}","Pump pump
Pump pump

Third rail over one nine breaker
Slit throat, cut creator
Hung from dem nail, hang 'em high, savior faire
Transsiberian epic, trek through dat
Next switch, set it off the roglyphic
Jackalheaded dawn of the under
Check it, check one check
You can suck it 'til I get disgusted

Fuck that Pump pump), naw fuck that
At me wit that weak shit
Bitch slapped across the street and back
Head crack, wanna know where I'll be at, whatever

Get off mine I got that juice, noo style
Cut your brain stem as my combat boots grind your head
To the cadence of this dreath stompin' mu
Sick as fuck contagion wagin' war with all you knew, bitch
Mossberg ballistic flux massive
My shure beta a hazmatted
Pump pump slugster radioactive
Ride through a mine field laced wit black magic
Straight from the mayday, naw fuck that One)
Broke off its axis, polar shifted granite
Knock made ta off every last bitch on this planet
Fuck that, naw, fuck that Pump)

Came ta bad dem brains 'til dem neck bones crack
Arrested cardiac, black mass murder rap
Dealer push your wig all the way back
Head wear your face like a yamakulapse
Never can tell where you're at Pump pump)
Eyes stuck on the sky always gettin' jacked
Tryin ta lookin the mirror like fuck that, naw

Pump pump
Pump pump"
Black Dice,Death Grips,NO LOVE DEEP WEB,"{'year': 2012, 'month': 10, 'day': 1}","Feel me now

My forefinger flippin' pentagrams
Left hand catch them pix by them peak facin' south
Pinhole pic of my wingspan, jail breakin' doubt
Highest vibration, ninth ring of fire crowned
War cry feel my call, hear my chamber revolve
In your brain like the halls of Amenti
Treat a bitch like a whore
Leave your pink sock at the door
Saturn level flexed
Like these fractals, I coalesce
I'm not takin' this shit anymore
One way in, come again, one way in, no way out
Cheek in tongue when in doubt, feel me now
Violators, feed 'em vapors, don't do me no favors

Feel me now

Drop top changaa flow go boom boom off my rockers
Rollin' doom bumbata choppers
See me through spot light cherry
Fog like Nunhead, no teeth Mary
Don't carry on
Don't where are we how far along
Me care not dare not key my brom
My life on a limb about to break
I'm a tower 'pon tectonic plate

Feel me now
Feel me now

Why you think I'm havin' everything you're rimmin' ass for ask 'em
Whose ass they're rimmin' when I'm flaggin'
Load your cannon, shutter flash heavy damage
Steady hand shit, forget me, you can't bitch
Slappin' clickclack tricks stretch please
My sleeves plastic, can't breath in this atmos'
Fuck atlas, my ego palms planets
Fuck you, yeah, yeah, it's that fuck you can't stand slip
Cut you 'cause I can dip

Feel me now
I'm the man who press that button
Sweaty palm get caught bluffin'
Fold a man into nothin' for nothin'
My oxidized gold shaft floods your jugular with Lucifer
I'll shoot it word, feel like you swallowed Jupiter
Today your city, tomorrow lifting the universe
One way in, come again, one way in, no way out
Cheek in tongue when in doubt
Feel me now"
Stockton,Death Grips,NO LOVE DEEP WEB,"{'year': 2012, 'month': 10, 'day': 1}","I'm bouncin', whoop whoop
Loud and lit, Allan Poe poe shit
I'm bout to loose that blue
I'm bouncin', whoop whoop
Loud and lit, Allan Poe poe shit
I'm bout to loose that blue
I'm bouncin', whoop whoop
Loud and lit, Allan Poe poe shit
I'm bout to loose that blue
I'm bouncin', whoop whoop
Loud and lit, Allan Poe poe shit
I'm bout to loose that blue

I can't feel hype, I man kill hype
Slapped to still life
Actors posin', plastic like token
Can't fit my low end, splits your ocean
Obey the chosen, the latent quotient raised to drogen
Heavy is the head you're blowin
I'm fuckin flippin'
Minute ago, wasn't schiz but now I'm itchin'
Critical condition
Thought I told you not to listen
This road don't stop shiftin'
I'm floatin', I'm driftin'

I'm bouncin', whoop whoop
Loud and lit, Allan Poe poe shit
I'm bout to loose that blue
I'm bouncin', whoop whoop
Loud and lit, Allan Poe poe shit
I'm bout to loose that blue

You ain't heard? Not my problem
Past ain't poppin', calli curbed beyond forgotten
Pervin' while them clutch the bottom
Feeders suck like stuck in Stockton
Cut 'em off like drunks been clockin'
Least three a month prestalkin'
Noted symptoms hid like Laden
Bin through shit like sodom
Instinct man, no question looped me into no direction
No footprints in this bleach, I tread them
Don't know yet, but that's expected

I'm bouncin', whoop whoop
Loud and lit, Allan Poe poe shit
I'm bout to loose that blue
I'm bouncin', whoop whoop
Loud and lit, Allan Poe poe shit
I'm bout to loose that blue
Caved in my ribs, drug out, fucked out
Samhain skid off bay bridge
Come with me and I'll unhurt you
Keep all I do locked kept, your move
Keep all I do locked kept, your move
Should we be worried what I'm not?
Heard bleeders knock all types of shit
Is of no consequence
I'm out there, I'm out there
I'm pushin' mojo yo yo crack, back and blow yo whole set lack
The cojones to make it clap
Bouncin' get up wit it
I'm bouncin', whoop whoop
Loud and lit, Allan Poe poe shit
I'm bout to loose that blue
I'm bouncin', whoop whoop
Loud and lit, Allan Poe poe shit
I'm bout to loose that blue
I'm bouncin', whoop whoop
Loud and lit, Allan Poe poe shit
I'm bout to loose that blue
I'm bouncin', whoop whoop
Loud and lit, Allan Poe poe shit
I'm bout to loose that blue"
BB Poison,Death Grips,Bottomless Pit,"{'year': 2016, 'month': 5, 'day': 6}","Obey me
Obey me
Obey me

I sneak up on me
I shed my shh
My shock, my body clear
Obey me poison
Obey me poison
Obey me poison
Obey me, obey me
I sneak up on me Obey me)
I shed my shh Obey me)
My shock, my body clear Obey me)
Obey me poison
Obey me poison
Obey me poison
Obey me, obey me

Where's your heat at? It won't lit
I'm not surprised, check your thermostat, no digits
I drop a dime, you can have that, collect your tip
Go buy a rhyme and bring my cash back, you broke ass bitch

I sneak up on me
I shed my shh
My shock, my body clear
Obey me poison

Never betray me, oh, and while you're at it
Double my inhibitor, I can't hack it
Be my buffer, my habit hunger havoc Obey me)
I digress, I can't live in this contagion Obey me)
I spread into Obey me)
Incisions on occasion Obey me)
Heavily stricken witness visions Obey me)
Omens wall to wall Obey me)
Followed by a loss of any and all symptoms  Obey me)
It won't lit Obey me)

Notice me, senpai

You're like, Hold on. Fuck, it won't lit.""
Stay put, you're the wrong one, bitch don't fit
Too shook, you're flows off blood, this won't hit
Got no hook, true or false, though you can't spit
Bitter face, Frida Kahlo the Costco remix, you're a case
All you got though free shit, what a waste
How can you not know? So which is it: love or hate?
You'd rather not know why shit won't lit, fucks hesitate
I sneak up on me
I shed my shh
My shock, my body clear
Obey me poison
Obey me poison
Obey me poison
Obey me, obey me
I sneak up on me Obey me)
I shed my shh Obey me)
My shock, my body clear Obey me)
Obey me poison
Obey me poison
Obey me poison
Obey me, obey me

Didn't mean to, I, I
Just assumed it'd be you, I, I
Never knew no idea, I, I
Was confused, excuses
It won't lit's a Rubik's cubicle Obey me)
For the new cog to chew off Obey me)
To sulk with and flask on Obey me)
How the sick with it put my mask on Obey me)
Zach hit them off like, It won't lit,"" they shit bricks
Bbpoltergiest don't touch this, don't insist
Favorite the copyright then go home, bitch, no homeless
I'm in your house like, Oh shit, I own this""
I'll kick your ass out, don't bitch, bitch, it's winter, bitch
Take my trash out real quick or live in it
Where's my cash out promo slip? I'm skipping shit
'Cause when I'm tacked out, my it won't lit's it won't lit"
80808,Death Grips,Bottomless Pit,"{'year': 2016, 'month': 5, 'day': 6}","Air raid, I slang the math raider nation, black cab
Psychic radio also known as
Only channel in our mobile lab
I got that priceless touch, wont cost you a fucking thing
Biter appear instantly, got pigs to feed
You see my pimp, shes pissed at me
Aye doe, bite that
Aye doe, aye doe, aye doe, bite that
Aye doe, bite that
Aye doe, aye doe, aye doe, bite that
Acquire this link, its a ringer
Cop my steeze, make yours much fresher or whatever
Aye doe, aye doe, aye doe, aye doe, aye doe, bite that
Aye doe, aye doe, aye doe, aye doe, aye doe, bite that
I got that priceless touch
Flock of pigeons come
I got crumbs, biters, bob, and slum

Aye doe, bite that
Aye doe, aye doe, aye doe, bite that
Feeds the gank move
Biters eat the gank move, fuck with me
Aye doe, bite that
Aye doe, aye doe, aye doe, bite that
Feeds the gank move
Biters eat the gank move, fuck with me

Fuck with me
I keep my street the same
Pave these potholes see no rain
Lately I seen rain fall close range
Aint no thing too clean dont bang, besides
Cant trust a man with cream as white
As hundred clean cocaine
Im custom like you like
Biters in my sights

I got that priceless touch
I got that priceless touch
Aye doe, bite that, aye doe, aye doe, aye doe
Aye doe, bite that, aye doe, aye doe, aye doe
I got that priceless touch

Aye doe, bite that
Aye doe, aye doe, aye doe, bite that
Feeds the gank move
Biters eat the gank move, fuck with me
Aye doe, bite that
Aye doe, aye doe, aye doe, bite that
Feeds the gank move
Biters eat the gank move, fuck with me
I hardly notice them
I toss all bums generous portion of my goat
But I keep the bones
Aye doe, bite that
Aye doe, aye doe, aye doe, bite that
Aye doe, bite that
Aye doe, aye doe, aye doe, bite that
Mastered by me magnified
My laughter fed back through your swine
Your forehead tat my hazmat tag
Serpent, coil, egg, and flag
Aye doe, bite that
Aye doe, aye doe, aye doe, bite that
Aye doe, bite that
Aye doe, aye doe, aye doe, bite that
Twins sat rows all identical
Not seen as a threat or so weve been told
I hold the key, I blame the key
Made me defame the mold

Aye doe, bite that, aye doe, aye doe, aye doe
I got that priceless touch
Aye doe, bite that, aye doe, aye doe, aye doe
I got that priceless touch
Aye doe, bite that
Aye doe, aye doe, aye doe, bite that
Feeds the gank move
Biters eat the gank move, fuck with me
Aye doe, bite that
Aye doe, aye doe, aye doe, bite that
Feeds the gank move
Biters eat the gank move, fuck with me"
Voila,Death Grips,​niggas on the moon,"{'year': 2014, 'month': 6, 'day': 8}","My propavoilashadowganda
My shadow stigmata offer
Left right up, step right up
Get your crisis, why bother
Quack like priest, win five dollar
Melanin pewter cellophane
Arms long as their legs
Even the greys can't ohohohohoh
Voila

Voila

Maybe I belong to you
I'm sure you want me to
My shadow's on to you
Voilavoila
I can't make you like voila
I'll make you love voila
Make you make love to voila holes
Make you replace your faith with voila, hotel
New necklace, new temple, new help

I don't talk to the help Help)
Whose voila suits who too well
Don't talk to the help Help)
Ohohohohoh

My propavoilashadowganda
My shadow stigmata offer
Left right up, step right up
Get your crisis, why bother
Quack like priest, win five dollar
Melanin pewter cellophane
Arms long as their legs
Even the greys can't
Voila

Voila
Voila

It's your lucky day, my shadow bernays voila
Aren't you lucky, fuck my shadow gush voila
You're a lucky spin, my shadow spam voila
My shadow slither, my shadow whisper voila
Live in my shadow while you wait to gasp in space
Gasp in my shadow like everything that lives
My shadow incubate everything that is
My shadow cast voila through every one of its kids

I don't talk to the help Help)
Whose voila suits who too well
Don't talk to the help Help)
Ohohohohoh
My propavoilashadowganda
My shadow stigmata offer
Left right up, step right up
Get your crisis, why bother
Quack like priest, win five dollar
Melanin pewter cellophane
Arms long as their legs
Even the greys can't
Voila

Voila
Voila
Voila
Voila"
Linda’s in Custody,Death Grips,Year of the Snitch,"{'year': 2018, 'month': 6, 'day': 22}","Trust me, trust me you know us well
We purge herds of stunted cells
We nurse the worm until it swells
Eat it like the devil's cunt)
First to kneel cursed to feel
Trust me, trust us we know you will
Tide come crashing in like steel
Makes your passions taste so stale
Eat it like the devil's cunt)
Cobwebs turn your insides pale

If significant piece of me spill
Little pinot pouring out my gills
Pass a carafe, perhaps Ill swill
My grief may leak but cant congeal
Word nihil you know the drill
To last rattle on a long swig tail
Till last drop wind through mine like scales
Compromise your position, become theirs

Day breaking, glyph hissing
Sanity fucking, bitch skinning
How do you say come to me
Hanging out with Linda
I heard shes in fucking custody

Need new escape were a trained magician
Ive just the uranium griffin
Land you there in ribbons
Where your thoughts stay hidden
Fair for a square made soft for digging
Word nihil you know the drill
Amp cooking guilt gives a thunder stealing window licker
Her moods big for real
Head hunting, blunt kissing, death dumping, body gripping

Head hunting, blunt kissing
Death dumping, body gripping
How does she say come to me?
Boosting with Lindas in custody

Must admit shits not luck how we
Manage to elude locked up in county
Every chance a fuck gets Im counting
Sleight of hand sleight of hand from the valley

Word nihil you know the drill
Eat it like the devil's cunt
Burns whoever she kills
Eat it like the devil's cunt
Think you got the will to jump
Eat it like the devil's cunt
Think you got the will to jump
Eat it like the devil's cunt
Think you got the will to jump
Eat it like the devil's cunt
Think you got the will to jump
Eat it like the devil's cunt
Word nihil you know the drill
Eat it like the devil's cunt
Her moods big for real
Eat it like the devil's cunt
Aaaaaaaaaaaaaaaaaaaaa

Eat it like the devil's cunt
Eat it like the devil's cunt
Eat it like the devil's cunt
Eat it like the devil's cunt
Think you got the will to jump
Eat it like the devil's cunt
Think you got the will to jump
Eat it like the devil's cunt
Think you got the will to jump
Eat it like the devil's cunt
Think you got the will to jump
Eat it like the devil's cunt
Eat it like the devil's cunt
Eat it like the devil's cunt"
Two Heavens,Death Grips,Government Plates,"{'year': 2013, 'month': 11, 'day': 13}","Single strike, cadence slip
Once I'll make you my bitch
I'm on my way out)
We don't want, we take shit
Hella zeros life elixir drenched
I'm on my way out)
All I need is my fix
Fuck your idols, suck my dick

I'm on my way out
Pressin' down the pillow 'til I can't hear you breathin'
For no reason)
I'm on my way out
Pressin' down the pillow 'til I can't hear you breathin'
For no reason)
I'm on my way out
Pressin' down the pillow 'til I can't hear you breathin'
For no reason)
I'm on my way out
Pressin' down the pillow 'til I can't hear you breathin'
For no reason)
I'm on my way out
Five rings on my hand

Faces gag
Where the fuck's my true ones at?
Wavin' high burnin' freak fuck flags
Takes one to no one knows how fucked I am
If I showed 'em, they'd just run like hoes
Fuck these pussies on hella zeros
Two heavens is all I know

I'm on my way out
Pressin' down the pillow 'til I can't hear you breathin'
For no reason)
I'm on my way out
Pressin' down the pillow 'til I can't hear you breathin'
For no reason)
I'm on my way out
Pressin' down the pillow 'til I can't hear you breathin'
For no reason)
I'm on my way out
Pressin' down the pillow 'til I can't hear you breathin'
For no reason)
I'm on my way out
Five rings on my hand"
The Fear,Death Grips,Year of the Snitch,"{'year': 2018, 'month': 6, 'day': 22}","I don't know dude, I justI just drink blood dude

The fear jump, jump, jump)
I'm gonna kill somebody jump, jump, jump)
Don't jump!)

Downs you with dull pain, won't we become strange?
Tied up with your legs, hide helps, on the way
Who will help you fall? It's just all so frail
So long since we fell, still don't know we failed
Go for the most tears, stay cause it gets strange
Went there to shed years, left there in lead chains
Been there since next year, scarred us to death chair
Scared us to rest less, skull full of house guests

The fear
The fear

I feel so sick today I'm afraid to be here with you)
You wanna kill somebody I'm afraid to be here with you)
I feel so sick today I'm afraid to be here with you)
You wanna kill somebody I'm afraid to be here with you)

Don't jump! Jump, jump, jump)
Jump, jump, jump)
The fear

Pulled close by its pliers, cold, sharp, and expired
Like ribs of vampire, like winds on high wire
Whips you like it cares, push you down more stairs
Kicks you for quick laughs, don't cry, you won't last The fear)
Missing entire weeks, months gone as I peak
Lost tongue, mystery, everyone's on to me The fear)
Who's this stole my heels, stumbled into hell
Hates me till it heals, wakes me with the chills The fear)

I feel so sick today I'm afraid to be here with you)
You wanna kill somebody I'm afraid to be here with you)
I feel so sick today I'm afraid to be here with you)
You wanna kill somebody I'm afraid to be here with you)

Frightening and embarrassing
Like one percent and pleasantries
Gather your things bolt till you reach
The crystal fields of ketamine
I'll meet you there, I'll beat you there
Bet I'll be there before you leave
Time you get there Ill be midair
Like peace of mind's a bore to me
The fear, the fear
Jump, jump
Don't jump!

When the rail holds you, flight like stairs grows you
Off your mind must wish, this is not my ditch
Ah that ditch wears you, host torn and worn through
Hard looks at blank walls, held way too long pause
The fear, the fear"
Trash,Death Grips,Bottomless Pit,"{'year': 2016, 'month': 5, 'day': 5}","We know trash, we know clean don't last
Never last when we load trash
We upload trash
Face down, trash begets trash
We know trash, we know clean don't last
Never last when we load trash
We upload trash
Face down, trash begets trash

I'm cloaked trash
Poker fucking polygraphs
My dirt so baked, man menstruate
After each take test, say I passed
That's trash, I'm trash
Kind you mine to trade for cash
You're trash, born trash
Eye you close, all I see's more trash, mi amor

We know trash, we know clean don't last
Never last when we load trash
We upload trash
Face down, trash begets trash
We know trash, we know clean don't last
Never last when we load trash
We upload trash
Face down, trash begets trash

Stoked ain't shit
I was over that for this whole shit
Taste of my blood bliss
Fuck who I wasn't
Commodify my lack of progress
Specifically the process
But this lukewarm elixir
My blood's real shit, sir

We know trash, we know clean don't last
Never last when we load trash
We upload trash
Face down, trash begets trash
We know trash, we know clean don't last
Never last when we load trash
We upload trash
Face down, trash begets trash
Be it motel six to vogue vino trash
Local Comcast to shit Vevo ads
From upper mid to been repossessed
Face down, trash begets trash
We know trash, we know clean don't last
Never last when we load trash
We upload trash
Face down, trash begets trash
This side of my machete
Fall out mercury confetti
Ebony skies, I died already
Liquor store counting pennies
I'm in motion, do you savvy?
I exhume cause it relax me
Watch you think bout that? Don't fight it
Smell me though, fucker quiet
Cyclone in a gortex shell
Audio input for my spell
Show up for what? This cig's too plush
Long as my smokescreen's holding up
I hold this down like high contrast
Stills taken from shade on flash
I'm so shade tree it makes me laugh
Every time you reply that's fine""

We know trash, we know clean don't last
Never last when we load trash
We upload trash
Face down, trash begets trash
We know trash, we know clean don't last
Never last when we load trash
We upload trash
Face down, trash begets trash
Lawn glad stretch My life sucks to me and my life's a lie)
'Til it sag like breast My life sucks to me and my life's a lie)
Off fat fucks, stressed My life sucks to me and my life's a lie)
Cause they can't compress My life sucks to me and my life's a lie)
Extra bump this shit is sex, decrepit sex
Shit, I got something for this orchid Im trash!)

We know trash, we know clean don't last
Never last when we load trash
We upload trash
Face down, trash begets trash
We know trash, we know clean don't last
Never last when we load trash
We upload trash
Face down, trash begets trash
We know trash, we know clean don't last
Never last when we load trash
We upload trash
Face down, trash begets trash
We know trash, we know clean don't last
Never last when we load trash
We upload trash
Face down, trash begets trash"
