,Artist,Album,Release Date,Lyrics
Lonely,Danny Brown,Old ,"{'year': 2013, 'month': 10, 'day': 8}","Hé bien peut-être l'oiseau
L'oiseau qui dormait en chacun de nous
S'élèvera

Hipster by heart, but I can tell you how the streets feel
Everybody thirsty, and they looking for a refill
If the gang eating, guns barking at your doggy bag
Get took out for your take out now you carry out
Murder by delivery, married at the Paramount
I just coughed up a fair amount of niggas might air it out
Judge a book by cover, so we never educated
It ain't about races, poor and rich segregated
Just to get the bacon, dog, you gotta go HAM
Use to be lost until I found who I am
But it took the hook to eat the palm on my hands
Locked, tryna get real creative with some Spam
Glock tend to jam cause a nigga serve butter
Just to get a little bread had to keep the mayo smothered
All I really wanted was to overdub my vocals
But no one ever thought that I would take it past local
High like 'top a totem, man, somebody shoulda told 'em
That if money grow on trees, being rich is dime a dozen

So I'm smoking by my lonely
By my goddamn selfI don't need your help, homie
'Cause don't nobody really know me
Say, nobody really know me

See, that's going on a limb
And I used to sell trees, and I used to rock Timbs
Radiohead shit: Fiends with the bends
Back when Granny used to tell me Stay Out of In""
Letting the cold air out, tryna know my whereabouts
Gone for three days, ain't nobody ever heard about—
How I got them Jordans, but that ain't too important
When I got a bitch pregnant, and I'm stacking for abortion
And all I really wanted was to give myself a portion
Lit up off the Henny, got a nigga selfabsorbing
Smoking on a bogey, no bustdown, who can I trust now?
A lady snitchin', got the whole block down
Now, we gon' eat now
No rebound when you're boxedout, belly of the beast now
Now, you got me feeling trapped, and I can't look back
When the road ahead is gold and the past is made of ash
And I'm going through the trash, tryna find a little treasure
Living for the better, tryna get myself together

So I'm smoking by my lonely
By my goddamn selfI don't need your help, homie
'Cause don't nobody really know me
Said nobody really know me"
From The Ground,Danny Brown,Atrocity Exhibition,"{'year': 2016, 'month': 9, 'day': 27}"," balls with a safety pin
I deserve the finer things
Told myself back then when I used to ride a Schwinn
Now I'm on a tour bus going places I ain't never been
Wrote my rhymes down on a paper bag
That was way back
Having dreams of a Cadillac
Dog, I had to bounce back
Locked a nigga up, why they do me like that?
Now I'm on the jack in the county asking mommy for some money
Swear to God she'd do anything for me
Now we out the hood and the nightmare is us going back
So I won't go to sleep 'til I finish that
Cousin of death anyway
Now I see better day
Miss a minute, second, hour
Living on borrowed time, can't think about tomorrow
'Cause it's 'bout today
And you know you wanna take my place
Let's get it

You turn around and now I'm winning
I built it up from the ground
You stay asleep, I'm gonna get it
I built it up from the ground

Now tell me, would you sacrifice your dreams?
What it takes if you want anything
Got me missing sleep 'cause my mind on the beat
So while I'm counting bars, y'all be counting sheep
No cheat sheet, get it out the mud
Get it how you live, why I'm out here in the field
My nigga, wake up, wipe the cold out your eyes
It's a cold, cold world, but even hotter when you die
So no try to do, what about you?
Work hard for where I'm at, do the same thing too
A lot locked up wishing they was like you
Got a letter from my nigga saying he be out in June
Been down for a minute and every since sentence
Things ain't been the same, so I'm missing my nigga
Staring at the ceiling thinking how far I came
Was trapped in the storm, but I made it out the rain

You turn around and now I'm winning
I built it up from the ground
You stay asleep, I'm gonna get it
I built it up from the ground"
Combat,Danny Brown,uknowhatimsayin¿,"{'year': 2019, 'month': 10, 'day': 4}","Twelvegauge shotguns, I seen twelvegauge, um, pumps

I don't give a fuck
I could talk a cat off the back of a fish truck
Tell me, What's up?""
All about the game, so I'm hunting big buck
Big butt, slim waist, and her hair long
Pass it down to me like a heirloom
The Henny got me wetter than whale piss
I die for this shit like Elvis
Boss up and shake down
Get it jumpin' like a techno breakdown
Night young and we just gettin' started
Let me walk on yard at the Bruiser Brigade party
Got smoke, of course
Goin' up, fireworks on the Fourth
Take mine, and I do it with force
Been with this shit since I jumped off the porch
Used to chop grams on my Grandma's faucet
Pay me what it costs, I ain't tryna hear offers
Tryna play Brown, you be hangin' with Hoffman
Copped a pound and I broke it down in ounces
Bust it open like them hoes came in
Got more pills than the Olsen twins
Focus, I can see where ocean is
Kush stankin' like it broke the wind

What it is, what it is, what you know about?
Came a long way from that dope house
What it is, what it is, what you know about?
Came a long way from the—

All I cared about was the stacks and the stage
When it's time to reup, then my partner got his hash
Ain't rocket science class, I ain't tryna pass math
Twelve grams on the scale, watch me do arts and crafts
Any day could be my last, livin' like that
Tripped over the crack, crippled by circumstance
Nigga gotta face the facts, make this world your own
Sun sprinkled light for this megamarathon
Tryna live on through my music
The future influence, the next to do it
The odds are against you, kiddo
Life want everything from you, like a divorced widow
Tryna get it like the next negro
Want beef? You gon' fuck around and end up a vegetable
Tryna give you a lil' game
Get some, get locked, get out and back again

What it is, what it is, what you know about?
Came a long way from that dope house
What it is, what it is, what you know about?
Came a long way from the—
It's a combat zone
Every fiend, want they own
Red top, blue top
Get the green on the block
It's a combat zone
Every fiend, want they own
Red top, blue top
Get the green on the block
It's a combat zone
Tryna get that bag
Catch that lick, get that bag
It's a combat zone
Tryna swerve from 
It never fails when you goin' through Hell
It's a combat zone
Catch that lick real quick Combat)
Get the bag, get the bag, whatchu got?
It's a combat zone
Get that lick real quick Combat)
Get the bag up, and the swag up
Before they call for back up

Listen, all a nigga wanted was a Chevy on some Daytons
Wasn't thinkin' 'bout no lawyer, nigga, fuck savin'
Didn't know we'd see them horrors like Wes Craven
Hook jumpin' out them vans, throw us on pavement
Locked up with dirty white boys, all musty
Prayin' for probation, hope I get lucky
Courtappointed lawyers, gotta stay coppin'
Put you in predicament, but that's your only option
Sink or swim, look at him in the system
Just another nigga, oneway ticket to a prison
Tried to help, only hurt in the end
How the fuck 'posed to take care your kids from the pen'?
It's the life that we chose, friends become foes
That nigga snitched on, everybody know
Some don't know how to stick to the code
Nobody to trust, that's the way life goes
I've seen hand grenades Combat zone)
I've seen beer... beercan Combat), beercan bazookas made Combat zone)
Damn things hit you Combat), justjust as getting hit with a gun It's a combat zone)
I've seen . zip guns Combat), I've seen . zip guns
I've seen Combat zone), I'll tell you
This about things you think you'd never see on the street I've seen Combat)
I've seen dynamite on the street
I've seen all this
You'd be surprised, man
Pretty soon they're gonna steal the damn atom bomb"
Handstand,Danny Brown,Old ,"{'year': 2013, 'month': 8, 'day': 1}","Worldwide exclusive
Check!

I will eat on them pajamas, bite all on it like piranha
When it comes to that vagina, baby girl, you could be my diner
Just lean back, and get it, don't stop licking til you tell me quit it""
Let me suck on that clit while you follow my head
Baby girl, I know you're with it
Ball with me, fall back on that or fantasize
And I love your thighs I can't deny
Work it like Twerk team and I think my dick want to be inside
Rolling balls 'til my dick hard, didn't say heard like a missed call
I don't really look like I'm tryna fuck
And I probably won't care about her tomorrow
Damn it ho, what you tryna do Pour a deuce lets get chopped and screwed""
Fool's Gold, and you know, and Balmain mark down the shit
Smoking on that Frieza, nigga, got a nigga amnesia, nigga
Comatose and I need a dose, wanna get behind that ass you got
Dipping to that Diplo, throw it right when they play tonight
Looking right, thinking of dimes and I think I am gon' fuck her tonight
She lookin' ready to go, and fosho ain't gon stop
With her hands on the floor and her feet on the wall

Pop the pussy on a hand stand, hand stand
Pop the pussy on a hand stand, hand stand
Shake that ass for a gangsta nigga)
Pop the pussy on a hand stand, hand stand
Pop the pussy on a hand stand, hand stand
Shake that ass for a hipster nigga)

Hands on the floor and her feet on the wall
And she pop that pussy like she ain't afraid to fall
When her hands on the floor and her feet on the wall
And she pop that pussy like she ain't afraid to fall

Let me see what you're working with, don't stop girl keep twerking it
I'm watching you and I'm wondering if you could do that with my dick in it
She throw it back like a fire ball, hit it up, order like a house call
Want to eat the cat, beat from the back, then give that ho a mouthful
Hundred dollar pills we rolling, ass in the air she working
Don't care when we rolling, don't care when we rolling
Hundred dollar pills we rolling, ass in the air she working
Don't care when we rolling, don't feel when we rolling
Pop the pussy on hand stand, record that on my Handycam
That uncut, Ludacris, feel that monkey I go Orangutan
You ain't met a nigga like this before, eat it from the back, suck on ya toes
The way I put my mouth on it, that pussy was under a mistletoe
Throw it back to that ATrak, one hour to that Baauer
Now she got my dick hard, and I want to fuck her in the shower
Looking ready to go, oh for sure, I ain't go soft
Got her hands on floor, and her feet on the wall

Pop the pussy on a hand stand, hand stand
Pop the pussy on a hand stand, hand stand
Shake that ass for a gangsta nigga)
Pop the pussy on a hand stand, hand stand
Pop the pussy on a hand stand, hand stand
Shake that ass for a hipster nigga)
Hands on the floor and her feet on the wall
And she pop that pussy like she ain't afraid to fall
When her hands on the floor and her feet on the wall
And she pop that pussy like she ain't afraid to fall"
Torture,Danny Brown,Old ,"{'year': 2013, 'month': 10, 'day': 10}","Dog

Remember one time, dog, this fiend owed the boss
Put peanut butter on her pussy, let his pits lick it off
Back when I was living on Flanders
Seen another dope fiend beat another with a hammer
Remember at the park, seen a nigga at the payphone
Got rocked in his dome, Mama picked me up and ran home
Was like fucking seven years old
When I first seen a fiend try to light a rock off the stove
Damn near burned his top lip off, so my mind ticked off
Desensitized to a lot of things, mind would drift off
Wish it was what I seen on TV
I snapped out of that, unc' beating on my auntie
Gunshots outside was sorta like fireworks
We know they ain't fireworksit's December st
Cold winter with a kerosene heater
On the couch, so cold, can't take off your sneakers

And it's torture
Look in my mind and see the horrors
All the shit that I've seen, nigga, it's torture
Look in my mind and see the horrors
All the shit that I've seen, nigga, it's torture
Look in my mind and see the horrors
All the shit that I've seen

I feel like a prisoner of war
Reacting sporadically to what the mind absorb
Probably need a shrink, can't get a wink
So I smoke a lot of kush and pop a Xanax to sleep
Close my eyes, look up, fiend said, One for eight""
Can tell that I scared him by the look on my face
Reached in my pocket, served him, nervous as a surgeon
Can't believe where I'm at, 'posed be writing verses
Heard a knock at the door, 'nother fiend wanted four
Gave him what he came for, told him, Go to the store
Let me get a box of Swishers, Faygo Cola""
Gave his ass another stone, now, guess what? It's over
He ain't coming back
Before I could look back, I heard the wood on the door crack
And they yelling, Police!""
With this work up in my jeans, man, this a bad dream

And it's torture
Look in my mind and see the horrors
All the shit that I've seen, nigga it's torture
Look in my mind and see the horrors
All the shit that I've seen, nigga it's torture
Look in my mind and see the horrors
All the shit that I've seen"
Savage Nomad,Danny Brown,uknowhatimsayin¿,"{'year': 2019, 'month': 10, 'day': 4}","Fuck school, stole the scales out of chemistry class Step)
And made it all come back like memory lapse Yeah)
I'm in that matte black 'Lac, strap under the floor mat Uh)
A weather man it be, I predict the forecast Yeah)
Shower any beat with the dirtiest vocab
This was the seventies, I'd be a savage nomad Step)
Shirtless with a vest, stayin' warm by burnin' trash
Give a toe tag to a brokeass who sold fast for slow cash Yeah)
Who you think ya dealin' with? My resume is killa, bitch Style)
Dealt with so much pain that I don't even know what feelin' is
Block of boarded houses, in between them lie the killin' fields Yeah)
Been through so many raids, we treat that shit like it's a fire drill
Mayday, mayday, sound the alarm Woo)
No ice on my neck but she love me for my charm
Might sniff on the weekend and sip on some XO Style)
Back up in this bitch like I just fucked my exho
My vocal take a green beret, kill the verse, leave booth decay Uhhuh)
Service when I word it, sweet enough to leave a tooth decay Uh)
Oreo charades, a game of O"" like in her day
Heard your music, feel sorry for anybody that plays
Or sprays or even says that they like your shit Style)
Nigga, I'm far from a ho, but life's a bitch Uhhuh)
And if any other nigga got a problem with me
I'll pull up on your playground at a quarter to three, motherfucker

Laughing*

Check) Who you think you're dealin' with?
The flow Chinese arithmetic Style)
Trippin' if they get real, nasty like black licorice Uhhuh)
Always on some different shit, your whole style is impotent
I ignore a whore like an email from LinkedIn Huh)
I put you further in that hole that you sleepin' in Yeah)
Mixin' Ripple, listening to Minnie Riperton Yeah)
It's quite simple, I'm mental, all over instrumentals
Detrimental to health, lyrics is quintessential Style)
Fuck around and— ayy Ayy), make the— make money ('Ney)
I'll whip your head, they gotta wrap it up like you was hit I'll whip your head, boy)
No compete contain you, doc attendin' to you
They come down, they end up the way a fairy tale Mm)
Every day same shit, different portapotty
Fuck the game up, you niggas buzzin' like a tyke
Bunch of Danny copies but they trash and sloppy Slop)
Mistake that for the real and you deserve a highway robbery

Laughing*"
Fields,Danny Brown,XXX,"{'year': 2011, 'month': 8, 'day': 15}","Money talk, only broke people listen
Ain't got a pot to piss in, can't afford to pay attention
These unfamiliar niggas be expectin' recognition
Respect the intellect, let me continue on the mission
I used to walk through alleys, paths with the field
You know, that one house where Kenneth 'nem use to live
Now it's just another shortcut to the store
The TV in the window drew the line of what was rich and poor
Mommy gave me food stamps and told me buy Wonder Bread
On the way, these niggas jumped me, left me with knots in my head
Went to school yesterday and had to leave early
'Cause niggas said they was gon' jump me at :
All because I lived in the hood they had beef with
And I ain't never tell 'em, dog, I kept that shit a secret
I can't really trip, niggas looked out for me
Them same niggas played me ain't around to tell the story
I'm just a young nigga on the DOT
With my headphones on and a sack full of weed
Rhymes in my head, thought nobody wanted to hear 'em
So I had the fiends hittin' rocks like the Pilgrims

And where I lived
It was house, field, field
Field, field, house
Abandoned house, field, field
And where I lived
It was house, field, field
Field, field, house
Abandoned house, field, field

That nigga much sicker
That's why he pop pills, sip lean, smoke Swishers
Yeah, I'm doing drugs thought I'd never ever try
That had my eyes dry, dog, I wish I could cry
I'm fuckin' bad foreign bitches while you in the hood
Smokin' on some dirt weed, smellin' like some firewood
Sittin' on porches of abandoned houses
Or sitting in the field on bedbugridden couches
It's like they all forgot, man, nobody care about us
That why we always end up in the prison 'stead of college
Or livin' in the system, workin' kitchen for chump change
Lost in the streets, niggas playin' that gun game
Where nobody wins, just a bunch of mamas losing
Dead body in the field, nobody heard the shooting
We livin' in the streets where the options is limited
Because it's burnt buildings instead of jobs and businesses

And where I lived
It was house, field, field
Field, field, house
Abandoned house, field, field
And where I lived
It was house, field, field
Field, field, house
Abandoned house, field, field"
Best Life,Danny Brown,uknowhatimsayin¿,"{'year': 2019, 'month': 9, 'day': 17}","La la la la la, la la la
La la la la la, la la la la la la
La la la la, la la la la la la la
La la, la la la la Sugar sweet, let's shine)

Came from the sewer where hot dogs got boiled
Right up in the same pot unc' cooked the rock
Went from flippin' on mats to flippin' them sacks
Hide and seek, send spots to out on, we sell crack, facts
War on drugs was a chess game
Was a pawn, guns drawn on my front lawn
Just a young nigga, starin' down the corner
Checkin' out the hustlers with the latest kicks on 'em
Know a nigga want, mama ain't got it
Fuckin' up in school, lyin', what she know about it?
I was just a young nigga, know what I was headed for
Jumped off the porch, really, I wasn't ready for it
Get up out the hood, find a way out
Route I'm on, either death or jail house
Wanna get away from all this stress
For me, mama just wanted the best Uh)

'Cause ain't no next life, so now I'm tryna live my best life
Livin' my best life
'Cause ain't no next life, so now I'm tryna live my best life
I'm livin' my best life

Let the past be the past like a bitch with a ass
Left you for a nigga with cash, came back
Ass fatter, lookin' better than ever
Talkin' 'bout gettin' back together
Nigga, I'm 'bout to smash Uh)
I'm a bad whatchamacallit, used to blow out the toilet
After lockdown in the county, smoking squares with my bunkie
You the type to cry and yell out ""'Torney!""
Not supposed to be here, dead, like Weekend at Bernie's
Used to bag up the weed and live off of the coke
By myself in the spot and I never got lonely
Shit, you could ask all of my homies
Caught the bus with some stacks, and I kept the heater on me
Uh)

La la la la la, la la la
La la la la la, la la la la la la
La la la la, la la la la la la la
La la, la la la la Sugar sweet, let's shine)

'Cause ain't no next life, so now I'm tryna live my best life
Livin' my best life
'Cause ain't no next life, so now I'm tryna live my best life
I'm livin' my best life
Livin' my best life
I'm livin' my best life, I'm livin' my best life
'Cause ain't no next life, so I'm livin' my best life
I'm livin' my best life"
Greatest Rapper Ever,Danny Brown,The Hybrid ,"{'year': 2010, 'month': 3, 'day': 16}","My homie a magician with the Tec Tec)
Make your chain disappear and reappear on his neck Neck)
I ain't tricking with your hoes Nah), but, shit, don't ask 'em Nah)
Only thing I give a bitch: A fucking orgasm Chyeah)
I'll throw you in the river River), hands tied tight Tight)
Watch your ass drown, feel it in the air tonight Tonight)
I'm spitting that dope shit Dope), smoking on regulars Ugh)
Writing sixteens like internet child predators Chyeah)
Rocking that  Deep, but I stay dolo
You wearing Polo Ugh)who are you, Young Dro? Young Dro)?
I'm fifth floor at the Bellagio Chyeah)
Vegas bitches that's resembling Rosario—
Dawson, awesome Ugh), hit the head, Mario Ugh)
Sorry, yo, my tongue long, she squirted off the sheets Ugh)
She gave me that Becky Becky), I gave her that Yoshi Yoshi)
The only time you niggas touch keys is Motif Yeah)
Go and sell a beat Beat), you never sold a rock Rock)
Still be sitting on the couch if I was signed to Koch Uhhuh)
Could've signed to the Roc, nah, I'm signed to the streets Ugh)
The D the only thing that's profiting for me Yeah)
Feeling like Big Meech Meech) when he 'bout to cook up
But not the one from BMF., dog, the one from Linwood Linwood)
It ain't a nigga I know Know)
Three years straight Straight), threedollar blows Chyeah)
Good, any hood, anywhere I go, I'm straight Straight)
Nigga hit me with a hundred 'cause the look on my face Ugh)
Mama, I'm honored to be your son Yeah)
Could snatch a stack of stamps out and not rip a single one Ugh)
Used to be in a rush Ugh) to finish off my sack Sack)
I was so thirsty, dog, sold a pregnant bitch crack Damn)
Let her pay me extra Ugh), smoke it in the back Ugh)
Then she came back Back)
Titties out, smacking herself on the back Back)
Talking 'bout something crawling on her Ugh)
Looking like the world falling on her Ugh)
And I pushed it Push)
You rub the foots of the bitches I mush Mush)
Funkyass Cutlass, three deep, blowing kush Kush)
North got her shook
Started reading when the judge threw the fucking book Chyeah)
But the block was off the hook Hook), said, Fuck class!"" Ugh)
Off them same pills that had Carlton dancing fast Ha)
Young buck, look, now a grownup
Now, I pop them same pills, listening to Donuts Chyeah)
I rap like I bet my life Life)
'Cause in all actuality, nigga, I did Nigga, I did)
You rap like you used to hit the pipe
Nah, nigga that ain't crack, that's crackhead shit
Rep that shit Shit), will tell a bitch Bitch)
You wouldn't break a brick, you ain't seeing this dick Nah)
You trick on the bitch Bitch), dog, you ain't rich
Take a bitch to the movies, take her to the crib Ugh)
You seeing Brown? Nope, never
'Bout to live the title of the greatest rapper ever Ever)
It don't get no better Better)
It don't get no better ChyeahSee Danny Brown LiveGet tickets as low as $"
Molly Ringwald,Danny Brown,Fool’s Gold Presents: Loosies,"{'year': 2012, 'month': 12, 'day': 18}","CHECK!
You're now listening to Araabmuzik

Poppin' pills get 'em brought to my door like Avon
This that silk suede leather
Y'all niggas polyester and rayon
I stay on them Warhols
. on your score card
Fuck them hoes that go hard
That ride the dick like a go kart
While I'm stacking up for that Goyard
Y'all niggas playing that broke card
Kush got me up in that solar
Lines gotta nigga face polar
Y'all ain't stuck in that poor part
Y'all niggas never gonna go far
Bitch I'm getting money fucking white hoes with the blonde hair
So nigga don't even go there
Yo ho pussy like goat hair
I'll never hang my coat there
I get head for the smoke fare
Y'all niggas don't deserve air
Yo ho look like wear and tear with hair like Cher
Share and care
Titties all looking like a sack of pears
Y'all niggas still wearing Rocawear
Balmain jeans about a stack a pair
Yo bitch be like they in there
Watch the kids like daycare
Araab beats like a bag of pills
Danny Brown so that ain't fair
Looking for your bitch like Who? What? Where?""
Triple that molly on the top front tip
Still in the D I ain't goin nowhere
Ho suck me off then said take care
Off a Drake CD don't go there
Now the ho wanna freak me like it's  and I'm JoJo
Told the ho when she meet me on the creep creep no photos
Got a bad bitch teach yoga, and all she want is these shoulders
Hit me up the status is kosher
Dome me up watching Colbert
Nigga I'm never sober
Hungover
In that bag
Dipping with my index my pinky up like that
So bitch I'm on some movie shit
No director shit but Spike that
Bought an eighth of them cookies
Two hours I was right back
Fo's in them cups so nigga go and Sprite that
Yo bitch know what's up my nigga go on and light that
I'm slumped against the wall bitches on my balls

Red head ho look like Molly Ringwald
Molly Ringwald
Molly Ringwald
Red head ho look like Molly Ringwald
Off that Molly Ringwald
STYLE!"
Atrocity Exhibition [Artwork],Danny Brown,Atrocity Exhibition,"{'year': 2016, 'month': 9, 'day': 27}",See Danny Brown LiveGet tickets as low as $
Theme Song,Danny Brown,uknowhatimsayin¿,"{'year': 2019, 'month': 10, 'day': 4}","You can act stupid if you want to
Never play by the rules, do just what I want to
Came up in this bitch tongue out without a front tooth
Now who they say is number one influencer, he number two Yeah)
Yeah, he dance good, but guess where he got the moves?
But compared to me, look like he wear two left shoes Uh)
Boy, I treat them lil' virgins like the restroom
Take my hand and dance with the devil Yeah)
Oh, boy, you in trouble, rattled the lion cage
Hope God strikes you down while you're prayin' on stage Uh)
Jit at your burial, smoke squares at your grave
Then repent for my sins like, God, I'm saved"" Alright)
He always forgive, later on, I forget
I had my fingers crossed, so I'm back on that shit
Catch another body 'fore the song get mixed
The bullets is the lyrics, turn the rapper to a spirit Yeah)
Singin' with the angels, nigga long gone
Your song's like Bishop Eddie Long with a thong on Uh)
Nigga, I'm the wrong one to front on
My balls on her KitKat, now she playin' pingpong Alright)

Nigga, this the theme song for bitchass niggas
Got a little richer, now their head all bigger
Nigga, this the theme song for bitchass niggas
Got a little richer, now their head all bigger Yeah)

Listen here, Little Richard, I don't know what got into you
Did more for the game than you Yeah)
That's why I had to cut into ya, ya need to be checked
Lil' niggas need to learn some respect Alright)
When your show's like the Rockettes, with some majorettes
Gimme a mic, and a DJ, and I'm set Yeah)
'Cause these bars on deck, ain't gotta shake my ass
You the real definition of ants in your pants""
Got a son, lil' niggas, no child support Yeah)
Sorta like the Bad Boys up against Jordan
But, nigga, you ain't scorin', not on me
Wrote this one on one knee, RIP. to P Damn)
Taught me to keep it real, stand on my own Yeah)
If I got you, rock a nigga brain with his nose bone
No time for the gimmicks Yeah)
And I ain't gotta lie when I say I'm independent Alright)

Nigga, this the theme song for bitchass niggas
Got a little richer, now their head all bigger
Nigga, this the theme song for bitchass niggas Yeah)
Got a little richer, now their head all bigger Damn)
Yeah)
Yeah)
Yeah)
Alright)
Damn)"
Clean Up,Danny Brown,Old ,"{'year': 2013, 'month': 9, 'day': 30}","I start to wonder
Why time moves so slow
No matter how much I implore

The thoughts are cloudy
In the marijuana sky, but it started raining molly
It got me feeling sorry while I'm feeling on myself
Cause I don't know this bitch name but I'm feeling on her breast
I know it ain't right, but in this state I don't care
A whole week went past, I ain't gone nowhere
Hotel rooms crushing pills and menus
Daughter sending me messages saying Daddy, I miss you""
But in this condition I don't think she need to see me
Ain't slept in four days, and I'm smelling like seaweed
Problems in my past haunt my future and the present
Escaping from reality got me missing my blessings
Sent a couple G's but that make it no better
And now I got habits that ain't getting no better
And it ain't that easy tryna get all together
Been stressed for so long, think depression done set in

It's time for me to clean it up
I came too far to fuck it up, like

Pops left mom when I was only 
So rightfully that meant I had to be the man of things
And by , mom was damn near homeless
And now I'm , she 'bout to fucking cop her own shit
Triple beam dreams brought me nothing but nightmares
Thought that I was helping but the system don't fight fair
Cases had me locked up, mama always wrote me
Pops my only visit, they the only ones that loved me
That's why I feel bad, popping Givenchy tags
Knowing that this tee could feed my nephew for a week
For material I'm weak, acting like I don't care
I spend it all on clothes, then something is wrong there
I sent my mom some G's, but that makes it no better
Cause now I got habits that ain't getting no better
And it ain't that easy tryna get it all together
I been stressed for so long, think depression done set in

It's time for me to clean it up
I came too far to fuck it up, like"
Tantor,Danny Brown,Quaranta,"{'year': 2023, 'month': 10, 'day': 17}","Reach one, teach one Style)
Can sell you to the water, how ya eat son? Yeah)
We docking in the low tide Huh)
So strap up, my nigga, it's time to rhyme Go)

Go in like scuffed Timbs, nigga, this Above the Rim Uhhuh)
When Birdy whipped the blade out, nigga, time to fade out Yeah)
Mr. Playground, get down to lay down Yeah)
Nigga better stay down, greyhound my playground Go)
Got a Mexican homie named Chinese Mike
In an allblack Cutty and he got that white White)
If you ain't got that green then he might see red
Put a knot on your head then we might see dreads
Straight hair white ho with them pinky toes Hahaha)
Eating on noodles like Piscopo Yeah)
You ain't talk to my lawyer then I don't know Nah)
If you ain't watering the seeds then how we grow? Go)

Reach one, teach one Yah)
Can sell you to the water, how ya eat son?
Docking in the low tide Yah)
Shut the fuck up, it's time to ride Go)

Jumping in like Greg Louganis
Scraped his head against a diving board Style)
A cyborg with vocal chords, deeper than an ocean floor Style)
None of these rappers ain't eating like me Nah)
So if you pass the toll then you gotta pay your fee Hahaha)
Got your tickets for that murder show, RSVP Uhhuh)
Got problems at the door, then ask for me Uhhuh)
Got problems where Parker didn't ask for T
Got a problem with voting, you a absentee
This that Black Lives Matter, still sniff cocaine
Paid for a therapist but I still ain't change
This that Black Lives Matter, still sniff cocaine Style)
Paid for a therapist but I still ain't change Go)
Woah)

Reach one, teach one
Can sell you to the water, how ya eat son? Yah)
We docking in the low tide Huh)
So strap up my nigga, it's time to ride Hahahahahaha)

Nooooo
No, God, please no, no, no, nooo
User disconnected from your channel"
Break It (Go),Danny Brown,Old ,"{'year': 2013, 'month': 9, 'day': 30}","Go, go, go, go, go, go)
Don't stop 'til you break it, break it
Go, go, go, go, go, go)
Don't stop 'til you break it, break it
Go, go, go, go, go, go)
Go, go, go, go, go, go)
Don't stop 'til you break it, break it
Don't stop 'til you break it, break it
Go, go, go, go, go, go)
Go, go, go, go, go, go)

Who the fuck is you fucking with, I been in the dirt like a catcher's mitt
I'm activist on Actavis, won't smack a bitch, but I'm like a pimp
Longass cutty, eating lots of shrimp, got a wig and bring it back
She go in and bring it back and make that booty go clapclap*
Ain't no way gonna sleep with a whitey, rob my nigga, ho so furry
Ghetto Bill Murray, that's a whole 'nother story
What a nightmare, when you see talking to your chick
Put this in your nose, ho, then start sniffing
Put this on your tongue, ho, then start licking
Y'all niggas shrooming, y'all better fall back
And my loud got niggas go clapclap*
Ain't no time to be playing, spit champagne when you hear what I'm saying
Exhale kush when I breathe on the mic, everytime I rock like a diamond heist
Drop the lights when I drop the jewel, roll up bush and call it blue groovy
I'm just tryna say bring it back, drop it down and go clapclap*

With that work, we make it twerk, don't end up on your homeboy's shirt
Cause you popped you a pill, now you feeling like a ho, now go berserk
I'm just tryna see her shake it, shake it, don't stop girl, just break it, break it
Stick it out, then bring it back, make that booty go clapclap*

Go, go, go, go, go, go)
Don't stop 'til you break it, break it
Go, go, go, go, go, go)
Don't stop 'til you break it, break it

Girl, just give me your all
Girl, just give me your all
Girl, just give me your all
Hell no, you can't have it all

She had me on that wall, drink in my hand with her ass on my balls
Sweating, hot, and we rolling, phone off service, got a couple missed calls
Girl, don't stop just get it, get it, after this, ho, I'mma lick it, lick it
Rubbing on your stomach while I'm kissing on your neck
Thing getting hard while I'm rubbing on your breasts
Girl, you make me wanna do things, when you grind all on that dingaling
Make me wanna rip off your pants, put my hand between your legs
Rubbing on them nipples, wanna make that pussy dribble
Wanna bend that ass over then hit it from the back
Girl make that booty go clapclap*
With that work, we make it twerk, don't end up on your homeboy's shirt
Cause you popped you a pill, now you feeling like a ho, now go berserk
I'm just tryna see her shake it, shake it, don't stop girl, just break it, break it
Stick it out, then bring it back, make that booty go clapclap*

Go, go, go, go, go, go)
Don't stop 'til you break it, break it
Go, go, go, go, go, go)
Don't stop 'til you break it, break it

Girl, just give me your all
Girl, just give me your all
Girl, just give me your all
Hell no, you can't have it all"
