,Artist,Album,Release Date,Lyrics
Free Treasure,Adrianne Lenker,Bright Future,"{'year': 2024, 'month': 3, 'day': 18}","Do you wanna go to the river?
I know this spot so deep and green
With wild raspberries and apple trees
And rocks to climb between
Water like a washing machine

Do you wanna dance?
Sometimes I think I try too hard
I trip on my shoes and I trip on my shirt
Get caught on the dirt in the yard
Caught on the dirt in the yard

You show me
Understanding
Patience and pleasure
Time and attention
Love without measure
Love without measure

You're cooking dinner
It's gettin' around halfpastten
I haven't smelled food so good
Since I don't know where and I don't know whеn
Where and I don't know—
 
Stove light glows likе a fire
We're sitting on the kitchen floor
Just when I thought I couldn't feel more
I feel a little more
I feel a little—

Understanding
Patience and pleasure
Time and attention
Love without measure
Love without measure

There's a guy at the nape of my neck
And he hangs out there all day
He quantifies my every thought
And tells me not to play
He tells me not to play

We lay around for hours
Talk about childhood pain
Mom and dad and past lives too
I can tell you anything
I can say anything
You show me
Understanding
Patience and pleasure
Time and attention
Love without measure
Love without measure
Show me
Understanding
Patience and pleasure
The eleventh dimension
Free treasure
Free treasure
Free treasure"
​half return,Adrianne Lenker,songs,"{'year': 2020, 'month': 10, 'day': 23}","Shadow, shadow what a show
Every other step, there's a crosseyed crow
Half return, half return
Minneapolis soft white snow
 bridge, hometown
Half return, half return

Standing in the yard, dressed like a kid
The house is white and the lawn is dead
The lawn is dead, the lawn is dead

Illinois toll road, Indiana plain
Roll the windows down, shoot at the change
Half return, half return
Honey in your mouth when you gave me my name
Tears in your eyes when you pull it likе a chain
Half return, half return

Standing in the yard, drеssed like a kid
The house is white and the lawn is dead
The lawn is dead, the lawn is dead
 

Half return, half return
Rusty swing set, plastic slide
Push me up and down, take me for a ride

Standing in the yard, dressed like a kid
The house is white and the lawn is dead
The lawn is dead, the lawn is dead"
​my angel,Adrianne Lenker,songs,"{'year': 2020, 'month': 10, 'day': 23}","Step over the edge too far
Open my hands that catch your wall
Nothing to hear but my very own cry
Far below the rocks and sky

My angel, my angel
My angel, my angel

Strange as she appears to be
Oldest friend invisibly
She brushes my hair with a physical hand
Lowers my body down to the land

My angel, my angel
My angel, my angel

Beneath the ledge in the morning mist
She kisses my eyelids and my wrists
Wake to the bleeding of the blade of thе sun
Returning to my oxygen
 
My angel, my angеl
My angel, my angel
My angel, my angel"
​come,Adrianne Lenker,songs,"{'year': 2020, 'month': 10, 'day': 23}","Come help me die, my daughter
Walk me beside the river to the beach
Take a branch with your knife
Take my left with your right

Don't be afraid, my girl
Take me into the shore
I'm not cold, I'm not cold
Take my hand, take a hold

Let me lie on your arms
I'm weightless in the sea
Up to my ears the salt sits
In a circle around me

Take my life into your life
Take a branch with your knife

Come help me diе, my daughter $"
Evol,Adrianne Lenker,Bright Future,"{'year': 2024, 'month': 3, 'day': 22}","Love spells evol backwards, people
Words back, words backwards are lethal
Time spells emit, who can see it?
Feel says leaf, tips ease is sea spit

Teach, cheat, part, trap
You have my heart and I want it back
God, dog, devil, lived
The giver takes, the taker gives

Dream is maerd, I'm marred in your mind
Four words: forwards, can't we rewind?
Speech spells hceeps, you say for keeps
To keep me llehs, a shell to speak through

Teach, cheat, part, trap
You have my heart and I want it back
God, dog, devil, lived
The giver takes, the taker gives

Kiss spells sick, the vacuum feeding
Words hold, words hold words from meaning
 
Teach, cheat, part, trap
You have my heart and I want it back
God, dog, devil, lived
The giver takes, the taker gives"
Steamboat,Adrianne Lenker,Hours Were the Birds,"{'year': 2014, 'month': 1, 'day': 9}","Well, I'm just a stranger, I'm only a walker
I guess I am human, but sometimes I feel
Like I'm only a ghost, like I'm only a wall
And if you come around, honey
I'll probably just follow you home
'Cause it's all that I know how to do
I was born by a body, I'll die by one too
And places are nothing if they ain't got you

And one day I'mma be a steamboat baby
One day I can be your freight train lady
I roll down the river and the miles won't phase me
Oh, I wish I was better at being alone
Still every night, I call you on the phone
Oh, I wish I was more than my skin and my bone

Well, I've been arranging each of my movements
And all of my gestures and trying to fool myself
Into thinking that everything's small
That nothing has reason, I woke up and cried
A convulsion of honesty brought me to life
When I thought I was gone
But I can't put a lie in the mouth of a song
 
And one day I'mma be a steamboat baby
One day I can be your freight train lady
I roll down the river, and the miles won't phase me
Oh, I wish I was better at being alone
Still, every night, I call you on the phone
Oh, I wish I was more than my skin and my bone
Oh, I wish I was more than my skin and my bone"
Fool,Adrianne Lenker,Bright Future,"{'year': 2024, 'month': 2, 'day': 20}","I feel like a fool, yeah
Walking downhill with the dogs
You keep it cool
Watching my fire ignite
Heart out of sight
Body and mind fistfight
Heart out of sight
Body like a bat in flight
Oh, they say when it's right, it's right

We could be friends
You could love me through and through
If I were him
Would you be my family too?
Daddy's advice Advicevice)
Hell in paradise
Momma's advice Advicevice)
Cookin' up beans and rice
Oh, just say what it is that you want

Ooh
Ooh
 
Tommy had twins
Kenna and Luy tied the knot
Zoë and B
Built their house on the spot
We could watch a show Show)
We could watch a garden grow
We could grow old Old)
You could come in from the cold
Oh, just say what it is that you want

Huh)
Huhhuh, ahahh)

Jamie's in LA
Ali found a five acre farm
Max is gonna play
Jon got a clown on his arm
Lucky's gonna flip Flip, flip)
Jer's gonna go for a dip Dip, dip)
Birds gotta fly Fly and fly)
I'll love you till I die
Oh, what more can I possibly say?
So if you wanna go, I say, Baby, okay, okay""
Okay, okay, okay, okay, okay, okay, okay, okay
Okay, okay, okay, okay, hmm)"
Ruined,Adrianne Lenker,Bright Future,"{'year': 2023, 'month': 12, 'day': 5}","Until I'm brave enough to call you
I just fall through every time
I wish I'd waved when I saw you
I just watched you passing by

So much coming through, every hour too
Can't get enough of you
You come around, I'm ruined
You come around, I'm ruined

You gave me no answer
Nor asked me to lie
You just gave me an amethyst
From your jeweled vest as you cried

So much coming through, every hour too
Can't get enough of you
You come around, I'm ruined
You come around, I'm ruined
So much coming through, every hour too
Can't get enough of you
You comе around, I'm ruined
You come around, I'm ruined
 
Wе shared in the basement
As the fern bent to the window
And we drew to alignment
As the water soaked the pillow

So much coming through, every hour too
Can't get enough of you
You come around, I'm ruined
You come around, I'm ruined
So much coming through, every hour too
Can't get enough of you
You come around, I'm ruined
You come around, I'm ruined


So much coming through, every hour too
Can't get enough of you
You come around, I'm ruined
You come around, I'm ruined
So much coming through, every hour too
Can't get enough of you
You come around, I'm ruined
You come around, I'm ruined
So much coming through, every hour too
You come around, I'm ruined"
Hours Were the Birds,Adrianne Lenker,Hours Were the Birds,"{'year': 2014, 'month': 1, 'day': 9}","I've got somethin' here, it's a chance
I'm'a make my changes as I go and the city lights dance away stars
I've met all kinds of reasons why the seasons leave their scars
I am thin as cinnamon and tarnished like these metal cars
That drive along the rivers of tar
I am weatherproof as the rain
And I've fooled every lover into drinking up my pain
I am hanging by the edges of my name, but I am warm
So comfortable forgetting 'bout the storm

I love Minnesota, Michigan, Colorado too
Atlanta and Montana, Nebraska and the moon
And you
I must have been a traveller inside of the womb
Never had a place with a living room
You said a house is a tomb
Well zoom, zoom, zoom
Here we go, Annie
No more planning
Isn't this dandy?
I've got you and you've got me
 
I'm going back to the lake
This time of year it's frozen through
Ain't nothing gonna break
I'll take you there and show you where
I used to spend my time
Before working, before leaving, before wine

I love Minnesota, Michigan, Colorado too
Atlanta and Montana, Nebraska and the moon
And you
Life is easy come and it's easy go too
Hours were the birds and I guess they flew
I just can't get a grip on this place, Billy Lou
Well zoom zoom zoom
Here we go, Annie
No more planning
Isn't this dandy?
I've got you and you've got me"
No Machine,Adrianne Lenker,Bright Future,"{'year': 2024, 'month': 3, 'day': 22}","Let no machine eat away our dream
Baby, take my hand, let's go together
No surprise, the wound lives in your eyes
A needle shining like a diamond in the desert

Don't know what I'd do, don't know what I'd do
Without you
Don't know where I'd go, don't know where I'd go
Without you

Talk to me, tell me everything you see
The sun that's shining lighter than a feather
And every day, the moon just sails away
The moon and sun are the keepers of the weather

Don't know what I'd do, don't know what I'd do
Without you
Don't know where I'd go, don't know where I'd go
Without you

Dragonfly, the clouds are rolling by
The wind across my back, I feel the shiver
Drive around, live from town to town
To the ocean of your love, I am a river
 
I don't know what I'd do, don't know what I'd do
Without you
Don't know where I'd go, don't know where I'd go
Without you"
​heavy focus,Adrianne Lenker,songs,"{'year': 2020, 'month': 10, 'day': 23}","Cemetery at night and the dog's in heat
The great grey owl howls and you're probably right
Believe in, better to be leaving
Oh, oh, oh

Terrifying like a gun
Like a gun store
The wind roared
Invisible like a blank
Ghost blanket
No trees bent
Shakey like the first dance
Shakey like the first time
Our palms met in the clam sweat

Heavy focus
Focus, focus, focus

Set the camera to the flash
For a portrait of thе spirit
Only way it's gonna last
To be near it
 
Heavy focus
Focus, focus
Focus, focus
Kiss
Focus, focus"
Donut Seam,Adrianne Lenker,Bright Future,"{'year': 2024, 'month': 3, 'day': 22}","This whole world is dying
Dont it seem like a good time for swimming
Before all the water disappears?

Ever since the day we met
I loved you and I dont regret
The way we passed the time
Drinking coffee, drinking wine
Oh, my heart has holes in it
And there you were exposing it
How I would lose my mind
To get lost only to find

This whole world is dying
Dont it seem like a good time for swimming
Before all the water disappears?

You came in like some good things do
Out of nowhere, dream come true
And showed me things I never knew
What it means to walk that line
And like a moth into the sun
I flew in front of everyone
And burned up in the flame
Now its pouring acid rain, and
 
This whole world is dying
Dont it seem like a good time for swimming
Before all the water disappears?

Now our love is dying
Dont it seem like a good time for kissing?
One more kiss, one more kiss to last the years"
Disappear,Adrianne Lenker,Hours Were the Birds,"{'year': 2014, 'month': 1, 'day': 9}","Lose my thoughts
Lose my dreams
A million different pieces
A million different things
That I can't keep together
That can't seem to see
As they tumble around me
I fall asleep to the sound of the sea
A familiar ocean that's swallowing me
In a whirlwind of wonder
Oh what can it be that I'm missing here?
And I disappear
'Cause this world it keeps trying to pull me down
But my feet, they won't ever find the ground
'Cause my body is made out of sound
And that's all I am
Morning will break
And the winter will take
What it wants of me slowly
But I can't complain
'Cause I'd rather be lonely
And cold and awake
Than asleep in a warm and a comfortable place
 And oh, oh, where do I go from here?
Please direct the melody in my ear
'Cause I have stepped deep into a song that I'd like to forget
And I disappear
Well, this world it keeps trying to pull me down
But my feet, they won't ever find the ground
'Cause my body is made out of sound
And that's all I am
And I can disappear
Just disappear
Just disappear
Find my way out of here
Out of here
Out of here
I can just disappear
Just disappear
Just disappear"
Lighthouse,Adrianne Lenker,Hours Were the Birds,"{'year': 2014, 'month': 1, 'day': 9}","Well, I left here in my sleep when I was dreaming
Miles and miles away into a place
My heart was scheming an escape that love drew from me
And I met you on the corner of the seasons
Out of winter's reach and into summer's early sun
You were the moon and I was only seventeen

And now I'm making all these things
And constructing all these scenes
And I'm stitching at the seams
Of the fabric of my dreams
And I'm here in my boat
And I'm rowing up to shore as you sing

Well I'm ringing all the bells from my lighthouse, dear
Time is just an ocean and you're almost here
One for the mind, two for the soul
Three for the body and the heart that knows
That knows I'll never ever let you go

Oh silence, the silence aringing your bells
Singing the words in a whisper
Dispel all this noise, bring back the joy
Ring the world awake
'Cause if the only whole that we have is a world apart
And it's separate and broken and stained from the start
My heart will remain and take it anyway
 
Well, I'm ringing all the bells from my lighthouse, dear
Time is just an ocean and you're almost here
One for the mind, two for the soul
Three for the body and the heart that knows
That knows I'll never ever let you go

I'm ringing all the bells from my lighthouse, dear
Time is just an ocean and you're almost here
One for the mind, two for the soul
Three for the body and the heart that knows
That knows I'll never ever let you go"
​terminal paradise,Adrianne Lenker,abysskiss,"{'year': 2018, 'month': 10, 'day': 5}","Warm
So warm
Screaming in the field
As I was born

Worm
Will you return me
To the robin's beak?
I'll be a bird

Terminal
We both know
Let the rest of me go
See my death become a trail
And the trail leads to a flower
I will blossom in your sail
Every dreamed and waking hour

Woman
Woman
Hold me in your heat
'Til I remember
 
Terminal
We both know
Let me rest, let me go
See my death become a trail
And the trail leads to a flower
I will blossom in your sail
Every dreamed and waking hour"
​from,Adrianne Lenker,abysskiss,"{'year': 2018, 'month': 10, 'day': 2}","No one can be my man
Be my man, be my man
Be my man, be my man
Be my man
No one can be my woman
Be my woman, be my woman

One ear to the ground
One dog at my neck
One tongue to my tongue
Wanting to protect me from
From

No one can be my man
Be my man, be my man
Be my man, be my man
Be my man, be my man
No one can be my woman
Be my woman, be my woman

One ear to the floor
My dog barking loud
I couldn't tell for sure
Where the screaming sound
Was coming from
From
 

One ear to your womb
Puppy on the floor
Baby's coming soon
I wonder if she'll know
Where she's come from
From

From
From
From"
Gone,Adrianne Lenker,Hours Were the Birds,"{'year': 2014, 'month': 1, 'day': 9}","Feels a little like falling asleep on a train
I know that you were right I couldn't let you in
But I held you so tight your breath burned on my skin
And is it near or is it far that we begin?
To know something's near
Not the change in the seasons that scares me, dear
It's the sound in the distance that I start to hear
Some days in my mind, I see you look the same
The way you were two years ago when you came
I see you there softly moving sweet around my pain
Fixing my heart and my hands and my brain
But we knew we couldn't stay, we couldn't stay
And you know something's near
Not the change in the seasons that scares me, dear
It's the sound in the distance I start to hear
When it rolls in just like thunder
When the storm, it breaks
Makes me wonder why you came at all
And you're gone, gone, gone, gone
And when you leave part of you will
Part of me will start to breathe
When you're gone, gone, gone, gone
 Some days I'll admit I don't know what to do
You came in, you gave me the deepest parts of you
But now I'm falling asleep and I'm falling awake
And I don't know now how long it's gonna take
No, no, no
You know something's near
Not the change in the seasons that scares me, dear
It's the sound in the distance I start to hear
When it rolls in just like thunder
And the storm, it breaks
Makes me wonder why you came at all
And you're gone, gone, gone, gone
And when you leave, part of you will
Part of me will start to breathe
When you're gone, gone, gone, gone"
Already Lost,Adrianne Lenker,Bright Future,"{'year': 2024, 'month': 3, 'day': 22}","One, two
One, two, three, four

Already lost beside the line
The mirror is your eye on mine
The mirror is your eye on mine
Trying hard to figure it out of here
The centre is a hole in the sphere
The centre is a hole in the sphere
Say your name, I hope to get it right
You come into my room every night
You come into my room every night

A thousand years or morе
And I've never seen this facе
Never heard this voice before

The honey hills and the frosted sun
Bluer than the ocean
Bluer than the ocean
Why do leaves turn yellow and fall
And who absorbs it all?
Who absorbs it all?
Holding so near, standing so far
How slow and how fast you are
How slow and how fast you are
 
A thousand years or more
And I've never seen this face
Never heard this voice before

Though my love is writing blind
It can always read my mind
It can always read my mind
Shadows shatter at the edges of a smile
We've been down here for a while
We've been down here

A thousand years or more
And I've never seen this face
Never heard this voice before"
Cell Phone Says,Adrianne Lenker,Bright Future,"{'year': 2024, 'month': 3, 'day': 22}","Cell phone says your name
But I don't even hear it ring
The July in winter and September spring
Where way up north is the warmer weather

So together we take the call
And we hold the line through the static sprawl
Though the distances traveled are expanding still
We meet in dreams by the lilac river

Oh, giver of empathy
It is a gift so bitter that you brought to me
'Cause I feel what they're feeling and I know that they're free
And the freedom they take is the earthly burden

Please deliver their angel eyes
On the wings of moths and dragonflies
Through the morning and evening their sun set my sunrise
Let them come to me like the breath I'm taking $"
​blue and red horses,Adrianne Lenker,abysskiss,"{'year': 2018, 'month': 10, 'day': 5}","Blue and red horses on the run
I think the angel is jumping the gun
Little red lantern watching the sun
Maybe the angel is jumping the gun

I'm a lot of boy with a lot of nerve
Do you want to toy with me?
I'm a lot of boy with a lot of nerve
Do you want to toy with me?

Little red flower on your wrist
Maybe the angel fired and missed
Little red flower on your wrist
Maybe the angel fired and missed

I'm a lot of boy with a lot of nerve
Do you want to toy with me?
I'm a lot of boy with a lot of nerve
Do you want to toy with me?

Little red forest in your room
I hope the angel is getting here soon
Little red forest in your room
I hope the angel is getting here soon
 
I'm a lot of boy with a lot of nerve
Do you want to toy with me?
I'm a lot of boy with a lot of nerve
Do you want to toy with me?

Little red flower on your wrist
Maybe the angel fired and missed
Blue and red horses on the run
I think the angel is jumping the gun

I'm a lot of boy with a lot of nerve
Do you want to toy with me?
I'm a lot of boy with a lot of nerve
Do you want to toy with me?

With me?
With me?
With me?"
Candleflame,Adrianne Lenker,Bright Future,"{'year': 2024, 'month': 3, 'day': 22}","Every night I close my eyes
Another day away
You know I love you, I can't explain
Cryin' over the candle flame

I feel God here and there
People tell me it's everywhere
You know I know you can't explain
Cryin' over the candle flame

How 'bout that moon looking back?
Saying, Glad you're here""
When we're together only one thing moves
Everything else stays the same

I see you pray, I want to too
I onetwoonetwofour
Fourtwofivesix bedrooms
So everyone can close a door $"
Butterfly,Adrianne Lenker,Hours Were the Birds,"{'year': 2014, 'month': 1, 'day': 9}","This is your highway, this is your height
Never felt more far away than when I fly
My heart is a violin
And I feel my skin coming off of me again
Up, up, up, how I flew up, up
And forgot about the only things I knew of, oh
Oh my god, as I grew up, up, thought I knew you
Pulling up, getting down
This whole place is crazy town
Music bumping and the lights gone down
Never felt at home in any place I found
Oh, I live in a cold, white wind
And I feel the chill coming over me again
Up, up, up, how I grew up, up
And forgot about the only things I knew of, oh
Oh my god as I grew up, up
How I flew up, up
And the crowd went hush
And the wild wind shook
And my body was crushed by the loose window
Thought I knew you
Thought I knew you $"
Once A Bunch,Adrianne Lenker,Bright Future,"{'year': 2024, 'month': 3, 'day': 22}","Once a buncha times I took it to heart
Everything you told me I took it apart
I pulled you in, pushed you out right from the start
I was leaving before I'd arrived

Eyes magnetic, that moldavite flame
Stopping the traffic, all six lanes
Calling me baby, barely sayin' my name
I was leaving before I'd arrived

Half a margarita, have a little dance
Let's fine dine the demons and give peace a chance

On a Tuesday in August, I was holding your hand
Wednesday in August, I was playing with my band
Thursday in August, I was makin' a plan
Then I shut like a shuttеred Friday

Your lips are elеctric like lightning and rain
Your tastes are eclectic, multigrain
You pull on my shoestrings and you open my brain
But I was leaving before I arrived
 
Half a margarita, have a little dance
Let's fine dine the demons and give peace a chance

We could talk for hours, I could buy you flowers
We could switch off in the movies, and switch off in showers
We can turn it up, turn it down, watch Austin Powers
I was leavin' before I'd arrived

I can take a small thing, blow it up real big
Couldn't fit it in my wallet, couldn't fit it in my rig
I can twist it out and twist it in, I can really dig
About leavin' before I arrive

Half a margarita, have a little dance
Let's fine dine the demons and give peace a chance

You believe in me some, you believe in me a lot
You see all the good stuff I seem to have forgot
You can cheer me up and calm me down, you know the spot
You say Honey, won't you stay a little while?""
And you can make me smile just by looking around
You take me to the invisible lost and found
Where I can find a sweater or an old love letter
About leaving before I arrive""

We can pancake a nickel, we can flapjack a dime
We can waffle a tickle, french toast wine
We can take in bacon, sunshine
Tea off with a coffee and a tan

Half a margarita, have a little dance
Let's fine dine the demons and give peace a chance
Half a margarita, have a little dance
Let's fine dine the demons and give peace a chance
I say lets fine dine the demons and save all the ants"
