,Artist,Album,Release Date,Lyrics
I Know Alone,Haim,Women in Music Pt. III,"{'year': 2020, 'month': 4, 'day': 29}","Been a couple days since I've been out
Calling all my friends, but they won't pick up
Found another room in a different place
Sleeping through the day and I dream the same I don't wanna)

I don't wanna give, I don't wanna give too much
And I don't wanna feel, I don't wanna feel at all

'Cause nights turn into days
That turn to grey
Keep turning over
Some things never grow
I know alone
Like no one else does
Some things never change
They never fade
It's never over
Some things never grow
I know alone
Like no one else does

Been a couple days since I've been around
Woke up at the wheel on the edge of town
It all looked the same, every mile
Screaming every word of Both Sides Now"" I don't wanna)

And I don't wanna give, I don't wanna give too much
I don't wanna feel, I don't wanna feel at all

'Cause nights turn into days
That turn to grey
Keep turning over
Some things never grow
I know alone
Like no one else does
Some things never change
They never fade
It's never over
Some things never grow
I know alone
Like no one else does

Now Sunday comes and they expect her to shine)
Days get slow like counting cell towers on the road
I know alone and I don't wanna talk about it
Friday hits and I feel like wasting everybody's time
When Sunday comes, they expect me to shine
Now Sunday comes and they expect her to shine)
Now Sunday comes and they expect her to shine)
When Sunday comes, they expect me to shine
Now Sunday comes and they expect her to shine)
I know alone, I know alone Now Sunday comes and they expect her to shine)
I know alone, I know alone
Some things never change I know alone, I know alone)
They never fade I know alone, I know alone)
Some things never grow I know alone, I know alone)
I know alone I know alone, I know alone)
I know alone, I know alone
I know alone, I know alone
I know alone, I know alone
I know alone"
Little of Your Love,Haim,Something to Tell You,"{'year': 2017, 'month': 6, 'day': 19}","Give me just a little of your love

You're just another recovering heart
I wasn't even gonna try
You wouldn't even give the time
Could be so easy, you make it hard
Don't think about it all too much
My love is gonna be enough

You're so close now
And I know now

You gotta give me just a little of your love, baby
And I'll try
You gotta give me just a little of your love, baby
And I'll try
You gotta give me just a little of your love, baby
And I'll try
You gotta give me just a little of your love
Give me just a little of your love

Don't it feel like that night was from a dream? Ooh)
I've never felt nothing like that
Looking at you looking right back
You say nothing is ever as good as it seems Ooh)
Stop running your mouth like that
'Cause you know I'm gonna give it right back

You're so close now So don't let me down, so don't let me down)
So don't let me down

Give me just a little of your love, baby
And I'll try
You gotta give me just a little of your love, baby
And I'll try
You gotta give me just a little of your love, baby
And I'll try
You gotta give me just a little of your love
Give me just a little of your love

Oh, with a little strength, baby
Oh, I'll never let you down
With a little love, a little love
A little love, a little love

Give me just a little of your love, baby
You gotta give me just a little of your love, baby
You gotta give me just a little of your love, baby
You gotta give me just a little of your love
Give me just a little of your love
Give me just a little of your love Ha)
Give me just a little of your love Come on)
Give me just a little of your love Baby)
Give me just a little of your love, give me just a little of your love
You gotta give me just a little of your love, baby
Give me just a little of your love A little of your love)
Give me just a little of your love)
You gotta give me just a little of your love, baby
Give me just a little of your love Just a little of your love)
Give me just a little of your love)

Give me just a little of your love Ha, ha)
Give me just a little of your love Ha, come on)
Give me just a little of your love Baby)
Give me just a little of your love, give me just a little of your love
Give me just a little of your love
Give me just a little of your love
Give me just a little of your love Baby)
Give me just a little of your love, give me just a little of your love
Give me just a little of your love
Give me just a little of your love
Give me just a little of your love
Give me just a little of your love, give me just a little of your love"
My Song 5,Haim,Days Are Gone (Deluxe Edition),"{'year': 2013, 'month': 9, 'day': 27}","I found it hard, tried to reserve
Ill get it right
When I am hurt Hot for me)
The man's his own Hot for me)
To her hell go Hot for me)
But Ill be fine Hot for me)
Cause I know

Hes in her heart, on the floor
Thinkin' that Ill never know
Ill be up going through crazy shit I did for you
In my mind, in my head
Seein' all the words Ive said
Honey, honey, I am never coming home again

Ive been lied to
So whats the truth?
Now, I'm not gonna hide it all
Keep it in, all from you
Ive been dying to know what you've tried
Youve been lying, so
Honey, Im not your honey pie
No)


Hes in her heart, on the floor
Thinkin' that Ill never know
Ill be up going through crazy shit I did for you
In my mind, in my head
Seein' all the words Ive said
Honey, honey, I am never coming home again

If you want to see me, baby please
Been holding on for eternity
Say you only want me
Missing you never led to much of anything
If you wanna know, if you wanna show me
Everything's what it seemed, seemed to be
Held by a thread, tried to forget
IIll never let it go
Honey, Im not your honey pie

Tried to deny, I'm dyin' to
Hear all your lies, you're tryin'
Tried to deny, I'm dyin' to
Hear all your lies, I'm tryin'
Hes in her heart, on the floor
Thinkin' that Ill never know
Ill be up going through crazy shit I did for you
In my mind, in my head
Seein' all the words Ive said
Honey, honey, I am never coming home again

Ive been lied to
So whats the truth?
Now, I'm not gonna hide it all
Keep it in, all from you
Ive been dying to know what you've tried
Youve been lying, so
Honey, Im not your honey pie"
3 AM,Haim,Women in Music Pt. III,"{'year': 2020, 'month': 6, 'day': 26}","Hey, uh, what's up?
Just calling to see if you're still up
But straight to voicemail, uh
Yeah, no biggie
Um, if you're up or whatever, just hit me up

Now you're calling
 AM, my head is spinning
Pushed off the sheets from my bed
'Cause the phone keeps ringing
All I keep thinking is, Have I lost my mind?""
But I'm picking up for the last time

Either way, I'm gonna lose
But I just wanna give
I just can't stop staring at it
I just can't resist

I'm floating away
Keep floating away
Floating away, floating away
I'm floating away
Keep floating away
Floating away, floating away

Now you're calling
 AM, my head is spinning
Pushed off the sheets from my bed
'Cause the phone keeps ringing
All I keep thinking is, Have I lost my mind?""
But I'm picking up for the last time

You and I don't have to meet
But it's fun to think we could
On the screen and in my jeans
Just make me feel good

I'm floating away
Keep floating away
Floating away, floating away
I'm floating away
Keep floating away
Floating away, floating away

Now you're calling
 AM, my head is spinning
Pushed off the sheets from my bed
'Cause the phone keeps ringing
All I keep thinking is, Have I lost my mind?""
But I'm picking up for the last time
Now you're calling,  AM
Now you're calling,  AM
Now you're calling,  AM
Now you're calling,  AM"
Don’t Save Me,Haim,Days Are Gone (Deluxe Edition),"{'year': 2012, 'month': 11, 'day': 13}","Never thought that I would grow so old of seeing the gold
Still I never want it to go
I would hold it up to my cold heart
Feel the way it used to start up
Take me back, take, take, take me back
To the way that I was before
Hungry for what was to come
Now I'm longing for the way I was

You say, you say you will save me
You say, you say you will save me
You say, you say you will save me
You say, you say you will, ohoh

Take me back
Give it up, give it up to me
'Cause I can't go on
If your love isn't strong
See, I want it all
Give me, give me all your love
If you can't hold on
Then, baby

Baby, don't save me now
No If your love isn't strong)
Baby, don't save me now
No, no

All my life I wasn't trying to get on a highway
I was wondering which way to go
Spending all of my damn time Damn time)
Leaving all the weight behind
Take me back, take, take, take me back
To the song, how'd it used to gooh?
Screaming for what was to come
Now I'm dreaming 'bout the way I was

You say, you say you will save me
You say, you say you will save me
You say, you say you will save me
You say, you say you will, ohoh

Take me back
Give it up, give it up to me
'Cause I can't go on
If your love isn't strong
See, I want it all
Give me, give me all your love
If you can't hold on
Then, baby
Baby, don't save me now
No If your love isn't strong)
Baby, don't save me now
No, no

And if I have to beg for your love
Again, and again, and again, and a—)
Tell me, tell me
Oh, would it ever be enough?
Again, and again, and again, and a—)
Tttell me
And if I have to beg for your love
Again, and again, and again, and a—)
Tell me, tell me
Oh, would it ever be enough?
Again, and again, and again, and a—)

So, baby, don't save me
No, baby, don't save me

Baby, don't save me now Again, and again)
No, no If your love isn't strong)
Baby, don't save me now Again, and again)
No, no If your love isn't strong)
Baby, don't save me now Again, and again)
No, no If your love isn't strong)
Baby, don't save me now Again, and again)
No, no If your love isn't strong)
Again, and again, and again, and a—)
Don't save me
Again, and again, and again, and a—)
Don't save me
Again, and again, and again, and a—)
Again, and again, and again, and a—)"
Los Angeles,Haim,Women in Music Pt. III,"{'year': 2020, 'month': 6, 'day': 26}","Los Angeles
Give me a miracle, I just want out from this
I've done my share of helping with your defense
But now I can't dismiss
It's killing me
Hometown of mine
Just got back from the boulevard, can't stop crying
The guy at the corner shop gave me a line and a smile
I know he was trying
But a lie is a lie

On these days, these days, I can't win
These days, I can't see no visions
I'm breaking, losing faith
These days, these days
These days, these days)
These days, these days
These days, these days)

New York is cold
I tried the winter there once, nope
Clearly the greatest city in the world
But it was not my home
I felt more alone

These days, these days, I can't win
These days, I can't see no visions
I'm breaking, losing faith
These days, these days
These days, these days)
I'm thinking about leaving

Sometimes I speed down Crescent Heights
I can't hardly feel it running every light
But I wasn't fazed 'cause it wasn't mine
Was I just dreaming?
And every time I think I might Send my love, send my tears)
Waving back to my fears)
Leave this city for the first time City of mine)
I wake up on the other side Send my love, send my tears)
Ohoh Waving back to my fears)
Wondering, Was I just dreaming?"" City of mine)
Was I just dreaming?"" Send my love, send my tears)
Ohoh Waving back to my fears)
City of mine)
Was I just dreaming?"""
Honey & I,Haim,Days Are Gone (Deluxe Edition),"{'year': 2013, 'month': 9, 'day': 27}","Goodnight
I know there's nothing good in goodbye
But you lead me to no other line
No other line
Eyes wild
When you walked through the door
You made your way across the floor
And all the little girls had to try their turns
Try their turns

No, no, no, no
See, I'm not afraid no more
I'm not afraid no more)
To turn you away no more
Turn you away no more)
To turn you away, to turn you away

'Cause my honey and I, yeah, yeah
My honey and I
My honey and I
My honey and I
Ddoing justa fine now
Honey and I Honey and I)
My honey and I
My honey and I
My honey and I
Ddoing justa fine now

Oh, no, no, no, no, no
No, no
I don't love you just because
Love wasn't what I thought it once was
But I thought it once was
Telling each other everything
Picking out your wedding rings
No, now I know and now I see
I'm not afraid no more
No, no, no, no, no, no

So why are you always trying to stay at home?
Why are you staying there?)
This song can't be played alone
This song can't be played alone)
It was made to be played with my

Honey and I, yeah, yeah
My honey and I
My honey and I
My honey and I
Ddoing justa fine now
Honey and I Honey and I)
My honey and I
My honey and I
My honey and I
Ddoing justa fine now
Oh oh oh oh)
Oh oh oh oh)
Oh oh oh oh)
Oh oh oh oh)
Ha, ha, ha, yeah
Oh oh oh oh)
Oh oh oh oh)
Oh oh oh oh)
Oh oh oh oh)
Ah, ha, ha, yeah

My, my, my honey and I
My, my, my honey and I
My, my, my honey and I
My, my, my honey and I
My, my, my honey and I oh)
My, my, my honey and I oh)
My, my, my honey and I oh)
My, my, my honey and I

Oh, no, no, no
See, I'm not afraid no more
No more, to turn you away
To turn you away
'Cause my...
No, no, no, no, no, no
Ddoing justa fine now
Honey and I
My honey and I
My honey and I
My honey and I
Ddoing justa fine now
Ddoing justa fine now
Dddoing justa fine now
Ddoing justa fine now
Ddoing justa fine now"
Something to Tell You,Haim,Something to Tell You,"{'year': 2017, 'month': 7, 'day': 7}","On the way down
A fall from grace
I was in for a heavy one
When I could feel you pull away
On the way down
It all was too much to take
Even though I tried, it was never enough
We're running in the same damn place

But I never stopped or gave up
I couldn't ever let you go
'Cause in the end
I was innocent, I was innocent
I know you know that it's no good
But you could never say it first
I know you're hurt
Tell me how you feel, tell me how you feel

'Cause I've got something to tell you
But I don't know why
It's so hard to let you
Know that we're not seeing it eye to eye
Because I know if I tell you
That everything's alright
We could stay in this moment
And never say goodbye
Oh, never say goodbye

Heavy was the sound
I could not lift
I could run for a million miles
And never get away from it
But knowing that now
I couldn't be content
Even when it was looking up for us
It was difficult to pretend

I never stopped or gave up
I couldn't ever let you go
'Cause in the end
I was innocent, I was innocent
I know you know that it's no good
But you could never say it first
I know you're hurt
Tell me how you feel, tell me how you feel

'Cause I've got something to tell you
But I don't know why
It's so hard to let you
Know that we're not seeing it eye to eye
Because I know if I tell you
That everything's alright
We could stay in this moment
And never say goodbye
Oh, never say goodbye
I never stopped or gave up
I couldn't ever let you go
'Cause in the end, mm I was innocent)
I never stopped or gave up
I couldn't ever let you go
'Cause in the end, baby I was innocent)
I never stopped or gave up
I couldn't ever let you go
'Cause in the end, I was innocent, I was innocent I was innocent)
I know you know that it's no good
But you could never say it first
I know you're hurt
Tell me how you feel, tell me how you feel Tell me how you feel)

'Cause I've got something to tell you
But I don't know why
It's so hard to let you
Know that we're not seeing it eye to eye
Because I know if I tell you
That everything's alright
We could stay in this moment
And never say goodbye
Oh, never say goodbye
But I don't know why Tell me how you feel)
It's so hard to let you
Know that we're not seeing it eye to eye
Because I know if I tell you
That everything's alright Tell me how you feel)
We could stay in this moment
And never say goodbye Never say goodbye)
Oh, never say goodbye Never say goodbye)
Never say goodbye)
Oh, never say goodbye
Never say goodbye)
Oh, never say goodbye
Never say goodbye)
Never say goodbye)
Never say goodbye
Oh, never say goodbye
Never say goodbye"
Don’t Wanna,Haim,Women in Music Pt. III,"{'year': 2020, 'month': 5, 'day': 21}","Ooh, yeah, you did me so bad
When I was in the moment
Well, I didn't understand
Ooh, yeah, you did me so harsh
Left me low with my high heels in the parking lot

Always thought I'd see it coming Mm)
But I don't
Gotta leave the engine running in the front seat
In my mama's winter coat

I don't wanna give up on you
I don't wanna, don't wanna
I don't wanna have to
Well, we both have nights
Waking up in strangers' beds
But I don't wanna, don't wanna
I don't wanna give up yet

Ooh, yeah, it's still early days
Don't know what I mean to you
I don't know what to say
Ooh, yeah, don't walk away
Don't look at me like that 'cause my mind's 'bout to change

Can't believe that I'm nervous Mm)
Facetoface
All our problems on the surface, is it worth this?
I don't think it's too late

I don't wanna give up on you
I don't wanna, don't wanna
I don't wanna have to
Well, we both have nights
Waking up in strangers' beds
But I don't wanna, don't wanna
I don't wanna give up yet

I don't wanna give up on you
I don't wanna, don't wanna
I don't wanna have to
Well, we both have nights
Waking up in strangers' beds
But I don't wanna, don't wanna
I don't wanna give up yet

I don't wanna Don't wanna)
Give up on you
I don't wanna, don't wanna Don't wanna)
I don't wanna have to
Well, we both have nights Don't wanna)
Waking up in strangers' beds
But I don't wanna, don't wanna Don't wanna)
I don't wanna give up yet
I don't wanna Don't wanna)
Give up on you
I don't wanna, don't wanna Don't wanna)
I don't wanna have to
Well, we both have nights Don't wanna)
Waking up in strangers' beds Don't wanna)
But I don't wanna, don't wanna Don't wanna)
I don't wanna give up yet Don't wanna)

I don't wanna Don't wanna)
Give up on you Don't wanna)
I don't wanna, don't wanna Don't wanna)
I don't wanna have to Don't wanna)
Well, we both have nights Don't wanna)
Waking up in strangers' beds Don't wanna)
But I don't wanna, don't wanna Don't wanna)
I don't wanna give up Don't wanna)"
FUBT,Haim,Women in Music Pt. III,"{'year': 2020, 'month': 6, 'day': 26}","I kinda like it when you leave me at the party late
'Cause every now and then, I wanna feel that empty space
I kinda like it when you say the things you shouldn't say
'Cause those are all the things that I was thinkin' anyway
It's wrong, but you could do no wrong
And baby, even though it makes me miserable

It's fucked up, but it's true
That I love you like I do
I'm just gon' keep on lovin' you
It's tough to get through
Either way, I'm gonna lose
So I'm just gon' keep on lovin' you

I spend my mornings overthinkin' all my old mistakes
But I would never judge your problems in the same way
You beat yourself up and I let you take it out on me
Another day, another hour, no apology
How can I sleep when I can't dream at night?
All of my needs I say I don't need
How can I dream when I can't sleep at night?
All of my needs I say I don't need

And it's fucked up, but it's true
That I love you like I do
But I'm just gonna keep on loving you
It's tough to get through
Either way I'm gonna lose
So I'm just gon' keep on loving you

It's fucked up, but it's true
Gonna keep on loving you
'Til my days are through"
Days Are Gone,Haim,Days Are Gone (Deluxe Edition),"{'year': 2013, 'month': 9, 'day': 27}","And I got back up when I lost control
Over it all, over it all
And I knew that I couldn't take no more
'Cause I want it all, I want it all
All the times I've said it, all the times I've said it before
Those days are gone
'Cause you didn't know how, and I know that now
I want it all, I want it all

Felt like I was walking on a tight rope
Those days are gone, those days are gone
Sometimes I wish I didn't miss you at all
Those days are gone
Holding on, holding on, holding on
Those days are gone
And now I'm waiting for the day to dawn
Those days are gone

I remember when you found it hard to give
But I gave it all, I gave you my all
You only took one side when all my hopes ran dry
Those dreams are gone, gone all along
All the times I said it, all the times I've said it before
I'm moving on
You can have my past, I'll never get that back
I'm moving on, 'cause those days are gone

Felt like I was walking on a tight rope
Those days are gone, those days are gone
Sometimes I wish I didn't miss you at all
Those days are gone
Holding on, holding on, holding on
Those days are gone
And now I'm waiting for the day to dawn
Those days are gone

Days are gone, days are gone Ha)
Days are gone, days are gone Ha)
All my love that I can't hide
All my love now you can't find it
Days are gone, days are gone Ha)
Days are gone, days are gone Ha)
All my love that I can't hide
All my love now you can't find it
Days are gone, days are gone Ha)
Days are gone, days are gone Ha)
All my love that I can't hide
All my love now you can't find it
Days are gone, days are gone Ha)
Days are gone, days are gone Ha)
All my love that I can't hide
All my love now you can't find it
Those days are gone, those days are gone
Those days are gone
Holding on, holding on, holding on
Those days are gone
And now I'm waiting for the day to dawn)
Those days are gone"
Go Slow,Haim,Days Are Gone (Deluxe Edition),"{'year': 2013, 'month': 9, 'day': 27}","Go slow
So that I can hear everything you're saying
Now I know you're going
You just threw this away
You know I ain't gonna take it Go slow)
But we ain't gonna make it I know)
I can't make you stay

But I'll be hurting from the heat, heat, heat, heat, heat, heat, heat
Heat, heat, heat, heat, heat, heat
Hurting from the heat, heat, heat, heat, heat, heat, heat
Heat, heat, heat, heat, heat, heat

Well, well, was it something that I said?
I know that it was something I said Yeah, yeah)
From your heat now
Going crazy trying hard to forget
You know I'm trying hard to forget Yeah, yeah)
From your heat now
Oh, I just wanna go back, hold on
To the way that I was
'Cause you took away all my young life
And I hate who I've become

From your heat now
From the heat, it's coming, coming

I know
I'm giving in and believing every lie
For now the moon is night
I turned off the light
And you shook up the foundation Go slow now)
With your intimidation I know)
Oh, when you turn away now

I hope you're hurting from the heat, heat, heat, heat, heat, heat, heat
Heat, heat, heat, heat, heat, heat
Hurting from the heat, heat, heat, heat, heat, heat, heat
Heat, heat, heat, heat, heat

Well, well, was it something that I said?
I know that it was something I said Yeah, yeah)
From your heat now
Going crazy trying hard to forget
You know I'm trying hard to forget Yeah, yeah)
From your heat now
Oh, I just wanna go back, hold on
To the way that I was
'Cause you took away all my young life
And I hate who I've become
From your heat now
No
From your heat now
No
From your heat now, from your heat now
From your heat now, from your heat now, now, baby
Now, from your heat now, from your heat now
From your heat now, now, now, now, now

Well, well, was it something that I said?
I know that it was something I said Yeah, yeah)
From your heat now
Well, I'm going crazy trying hard to forget
You know I'm trying hard to forget Yeah, yeah)
From your heat now
Oh, I just wanna go back, hold on
To the way that I was
'Cause you took away all my young life
And I hate who I've become

From your heat now Go back, go back, go back, go back)
Go back, go back, go back, go back)
From your heat now Go back, go back, go back, go back)
No Go back, go back, go back, go back)
Oh, I just wanna go back Go back)
Go back Go back)
Go back Go back)
Go back, I just wanna go back Go back)
Go back
Woah"
Man from the Magazine,Haim,Women in Music Pt. III,"{'year': 2020, 'month': 6, 'day': 26}","One, two, three

Man from the magazine, what did you say?
Do you make the same faces in bed?""
Hey, man, what kind of question is that?
What did you really want me to say back?
What's going on behind those dark glasses?
Is this what you think making a pass is?
Wondering which door could get me out fastest
When I tell it now

I don't want to hear
It is what it is, it was what it was
I don't want to hear
It is what it is, it was what it was
You don't know how it feels, you expect me to deal with it
'Til I'm perfectly numb
But you don't know how it feels

Man from the music shop, I drove too far
For you to hand me that starter guitar
Hey, girl, why don't you play a few bars?""
Oh, what's left to prove?

I don't want to hear
It is what it is, it was what it was
Don't make me hear
It is what it is, it was what it was
You don't know how it feels, you expect me to deal with it
'Til I'm perfectly numb

But you don't know how it feels
You don't know how it feels
You don't know how it feels
To be the cunt"
Leaning On You,Haim,Women in Music Pt. III,"{'year': 2020, 'month': 6, 'day': 26}","I might forget to turn out all the lights
But you take care of me when I have to leave at dawn
I might sleep in past all my alarms
But you take care of us when I make it tough because

It takes all that I got
Not to fuck this up
So won't you let me know
If Im not alone?
Leaning on you

Was I fearless at seventeen years old?
Or was I faking it? I was just a kid leaving home
Now I get scared for reasons I don't know
Is it just because I ain't tough enough
Being alone?

It takes all that I got
Not to fuck this up
So wont you let me know
If I'm not alone?
And I like what we got
But I'm scared of what it's not
So won't you let me know
If I'm not alone?
Leaning on you


It takes all that I got
Not to fuck this up
So won't you let me know
If I'm not alone?
And I like what we got
But Im scared of what its not
So won't you let me know
If Im not alone?
Leaning on you"
Let Me Go,Haim,Days Are Gone (Deluxe Edition),"{'year': 2013, 'month': 9, 'day': 27}","Get me out, give me in
I gave you everything I could give
You tried to take, you tried to make it
But take all everything you can't break
If you go so easily
Go on, get out, when you leave
I will wait, I will want
Wait 'til the day you're back again

Let me out, let me in
I've given up, not given in
'Cause together we are not one, we are nothing
We're holding on and on
Together now, forever then
Go ahead, don't you let me in
But I will wait, I will want
Wait 'til the day you're back again

Let me go
You know I'm not the one for leaving
Let me go
You know I'm nothing without your love, no
I know I'm nothing without your love
So let me go Let me go)
You know I'm not the one for leaving
Let me go
You know I'm nothing without your love, no
I know I'm nothing without your love
So please, God, let me go

Let me out, let me in
I gave you everything I could give
You tried to take, you tried to make it
You take all everything you can't make
If you go so easily
Go on, get out, when you leave
I will wait, I will want
Wait 'til the day you're back again

Let it out, let it in
I'm giving up, not giving in
'Cause together we are not one, we are nothing
Holding on and on
Together now, forever then
Go ahead, don't you let me in
I will wait, I will want
Wait 'til the day you're back again

Let me go
You know I'm not one for leaving
Let me go
You know I'm nothing without your love, no
You know I'm nothing without your love, no
'Cause you know that I'm not one for leaving Not one for leaving)
I'm not one for leaving I'm not one for leaving)
But I'll go on believing I'll go on believing)
Hey, I'll go on believing I'll go on believing)
That I'm not one for leaving I'm not one for leaving)
No, I'm not one for leaving I'm not one for leaving)
No, I'm not one for leaving I'm not one for leaving)
No, I'm not one for leaving I'm not one for leaving)
So let me go Let me go)
You know I'm not one for leaving
Let me go Let me go)
You know I'm not one for leaving
Let me go Let me go)
You know I'm not one for leaving
Let me go Let me go)
Let me go Let me go)
Let me go
Not... one for leaving...)

You know I'm not one for leaving
Let me go Let me go)
You know I'm not one for leaving
Let me go Let me go)
You know I'm not one for leaving
Let me go Let me go)
You know I'm not one for leaving Let me go)
Let me go"
Walking Away,Haim,Something to Tell You,"{'year': 2017, 'month': 7, 'day': 7}","You don't wanna talk, don't wanna work it out
If you were gonna face it, you would've by now Tell me)
When were you around? When were you a—?
I waited hours and hours, hearing loud sirens
Suffered 'til I saw it differently
You see, now I'm not coming around
Coming around, coming around

I'm walking away Away), walking away Away), walking away
Walking away, walking away
Walking away Away), walking away Away), walking away
Walking away, walking away

You don't wanna give and you don't wanna know how
If you were gonna change things, you would've by now
When were you around? When were you a—?
Try not to think about it, baby
Run it up and down the stairs
'Til there's nothing left between us
But what we won't say

I'm walking away Away), walking away Away), walking away
Walking away, walking away
Walking away Away), walking away Away), walking away
Walking away, walking away

Walking away)
I know I said it so many times before
Walking away, walking away)
But now it's keeping me awake
Walking away, walking away)
Walking away)
I know you did it so many times before
Walking away, walking away)
But I never thought I'd be the one you'd betray
Walking away, walking away)
Walking away)
Away, I'm not gonna wait
Walking away, walking away)
Nothing you could say that'll make me rethink
Walking away, walking away)
Every chance that we had and messed up
All the times it got away from us
Walking away)
Away, I'm not gonna wait
Walking away, walking away)
Nothing you could say that'll make me rethink
Walking away, walking away)
Every chance that we had and messed up
All the times it got away from us
Walking away, walking away)
Say something, say something, say something
While I can still hear you, while I can still hear you
Walking away)
Say something, say something, say something
While I can still hear you, while I can still hear you
Walking away, away)
Say something, say something, say something
While I can still hear you, while I can still hear you

Walking away)
Away, I'm not gonna wait
Nothing you could say that'll make me rethink
Every chance that we had and messed up Away)
All the times it got away from us
Walking away)
Away, I'm not gonna wait
Walking away, walking away)
Nothing you could say that'll make me rethink
Every chance that we had and messed up Away, away)
All the times it got away from us
Walking away)
Away, I'm not gonna wait
Walking away, walking away)
Nothing you could say that'll make me rethink
Walking away)
Every chance that we had and messed up Away)
All the times it got away from us
Walking away)
Away, I'm not gonna wait
Walking away, walking away)
Nothing you could say that'll make me rethink
Walking away, walking away)
Every chance that we had and messed up
All the times it got away from us
Walking away)
Away, I'm not gonna wait
Walking away, walking away)
Nothing you could say that'll make me rethink
Walking away, walking away)
Every chance that we had and messed up
All the times it got away from us
Away, I'm not gonna wait
Nothing you could say that'll make me rethink
Every chance that we had and messed up
All the times it got away from us"
Up from a Dream,Haim,Women in Music Pt. III,"{'year': 2020, 'month': 6, 'day': 26}","I was dreaming again, you were there with me
We were on the beach, running in the sea
You pointed to a sign, but in dreams, you can't read
And in that moment, I snapped again

Something you see wakes you up from the dream
Wanna go back to sleep but now you're up from the dream
Walk into the kitchen, pull the dishes from the sink
And you have changed in the blink of an eye

Pretty baby
Innocently
Change the channel
On the TV

Something you see wakes you up from the dream
Wanna go back to sleep but now you're up from the dream
Walk into the kitchen, pull the dishes from the sink
And you have changed in the blink of an eye
Something you see wakes you up from the dream
Wanna go back to sleep but now you're up from the dream
Walk into the kitchen, pull the dishes from the sink
And you have changed in the blink of an eye

I could always dream
Could always leave
Could always breathe
And still picture you there by my side
I could always slip out the front door
Find my way home
Only to crawl into bed next to you
At the end of the night

We were lying awake or so it seemed
Trying to figure out what was happening
Are we already up from the dream?
Or do we need to wake up again?

Something you see wakes you up from the dream
Wanna go back to sleep but now you're up from the dream
Walk into the kitchen, pull the dishes from the sink
And you have changed in the blink of an eye
Something you see wakes you up from the dream
Wanna go back to sleep but now you're up from the dream
Walk into the kitchen, pull the dishes from the sink
And you have changed in the blink of an eye"
You Never Knew,Haim,Something to Tell You,"{'year': 2017, 'month': 7, 'day': 7}","It was a weight on my shoulders
A strain on my back
But I loved to have you right there by my side
You couldn't take it, you couldn't take it)
It used to be when we were alone
We shared such beautiful moments
But lately it's been such a mess)
You couldn't take it, you couldn't take it)

Go on and say it
Was my love too much for you to take?
I guess you never knew what was good for you
Ooh, don't keep me waiting
Say the words that you're too scared to say
I guess you never knew what was good for you
I need to hear you say it
Was my love too much for you to take?
I guess you never knew what was good for you
Ooh, don't keep me waiting
Say the words that you're too scared to say
I guess you never knew what was good for you

I came home to see you
You weren't around
Excuses were one right after the other
You couldn't take it, you couldn't take it)
You woke up from another dream
Another fight you didn't mean
Still, time after time, I came running to get you
You couldn't take it, you couldn't take it)

Go on and say it
Was my love too much for you to take?
I guess you never knew what was good for you
Ooh, don't keep me waiting
Say the words that you're too scared to say
I guess you never knew what was good for you
I need to hear you say it
Was my love too much for you to take?
I guess you never knew what was good for you
Ooh, don't keep me waiting
Say the words that you're too scared to say
I guess you never knew what was good for you

You couldn't take it)
Another heart, another day
So much time just thrown away
You couldn't take it)
You know I love to be in love
You couldn't take it)
So tired of trying to show you
I work so hard

Go on and say it
Was my love too much for you to take?
I guess you never knew what was good for you
Ooh, don't keep me waiting
Say the words that you're too scared to say
I guess you never knew what was good for you
I need to hear you say it
Was my love too much for you to take?
I guess you never knew what was good for you Oh, baby)
Ooh, don't keep me waiting
Say the words that you're too scared to say
I guess you never knew what was good for you
I guess you never knew
I guess you never knew what was good for you
I guess you never knew
I guess you never knew what was good for you
I guess you never knew
I guess you never knew what was good for you
I guess you never knew
I guess you never knew what was good for you"
