,Artist,Album,Release Date,Lyrics
"Hey, Space Cadet (Beast Monster Thing in Space)",Car Seat Headrest,How to Leave Town,"{'year': 2014, 'month': 10, 'day': 31}","Hello hello hello hello
Im so excited to finally be here
Hello hello hello hello
I got a little drunk before I came here
Frozen margaritas in Austin
Hi, How Are You Daniel Johnston
Just a day's drive away from Memphis
Taking care of business with Elvis
And I'm so far away from home
Last night I dreamed I had returned
To the land of all my favorite highways
Route seven)
Hey, space cadet
You cant hang out with your friends
Even when you are with them
Hey, space cadet
Youre gonna need a lot of love
But not the kind youre thinking of
And the times when I feel fine
Im just dancing in my mind
Couldnt stay outside too long
Had to come and write this song
Hey, space cadet
Didn't think it'd be this far
But that's the price for being a star
I met you through the television screen
I fell in love with the guy smiling at the audience
And now this love is praecox feeling
And now this love is aspect dawning
Hello hello hello hello
It should be easier than this
We should fit like a glove and a hand
Hey, space cadet
The things you see inside your head
You'd better make other plans instead
Hey, space cadet
It's alright to want to dream
It doesn't mean reality is mean
Hey, space cadet
It's time to show them what you can do
What can you do, man, what can you do?
Hey, space cadet
Hey, space cadet
Love isn't love enough?
Love isn't love even at all
Love isn't love enough?
Love isn't love even at all
Love isn't love enough?
Love isn't love even at all
At all, at all, at all, at all
At all, at all, at all, at all
At all
Space cadet... you are now... … in space…... youve waited... for this… Now, you're off!)
Oooh
Hey, space cadet!
You cant hang out with your friends
Even when you are with them!
Hey, space cadet!
Youre gonna need a lot of love
But not the kind youre thinking of!
And the times when I feel fine)
Hey, space cadet!
Im just dancing in my mind)
Couldnt stay outside too long
Had to come and write this song!
Hey, space cadet!
Oooh"
Can’t Cool Me Down,Car Seat Headrest,Making a Door Less Open (CD Version),"{'year': 2020, 'month': 2, 'day': 26}","Cool water on my brow
Can't cool me down
Cant cool me down
Cool water on my brow
Can't cool me down
Can't cool me down

Schizophrenia dreaming
I got a real bad feeling
With a taste like lemon
Having trouble breathing
Getting high on nothing
Taking credit for nothing
Inside my head is an empty head
Introducing friends to friends

Say, theres a hole in the ceiling
Everything but me and it has got no feeling
Smoke is pouring out the vent
I crawl like an animal to ya
Crawl, crawl, an animal to ya)
It's a time of need and I need you to help me, please
I crawl, I crawl, an animal to ya
I crawl, I crawl, an animal to ya
I crawl, I crawl, an animal to ya
I crawl, I crawl, an animal to ya

Cool water on my brow
Can't cool me down
No, it can't cool me down
Cool water on my brow
No, it can't cool me down
It can't cool me down
Cool water on my brow
Can't cool me down
It can't cool me down
No, it cant)

Vivid visions
Its been so long since I
Heard your voice and
Felt your feeling for me
Camille Raquin at the mortuary
I like Chopin, won't you sing me to sleep?
No, dont, Daniel
No, don't, Daniel)
You think you see a light, but
There is nothing in a flame but fire
There is nothing)
Is it satisfaction?
Is it satisfaction?)
Is it only practice for the real thing?
Is it only practice for the real thing?)
Snap out of the drug trip screaming
Hey, we're not supposed to be here
We're not supposed to be here)
Hey, were not supposed to be here
We're not supposed to be here)
Now my blood is dirty water
Drain it, bleed it, wash it down the drain
Devil in the other, somebody else's mistake
I am dripping with sweat, my hands
I can't hold anything in my hands
I've only made one mistake in my life
I've only made one mistake, I'm going

Cool water on my brow
Can't cool me down
No, it can't cool me down
Cool water on my brow
Can't cool me down
It can't cool me down
Cool water on my brow
Can't cool me down
It can't cool me down
Cool

Cool me down)
Cool me down)
Cool me down)
Cool me down)
Cool me down)
Cool me down)
Cool me down)
Cool me down)"
My Boy (Twin Fantasy),Car Seat Headrest,Twin Fantasy,"{'year': 2011, 'month': 11, 'day': 2}","My boy, we don't see each other much
It'll take some time, but somewhere down the line
We won't be alone
My boy, we don't see each other much
My boy, we don't see each other much
It'll take some time, but somewhere down the line
We won't be alone
My boy, we don't see each other much
My boy, we don't see each other much
It'll take some time, but somewhere down the line
We won't be alone"
Portrait of the Artist as a Young Fag,Car Seat Headrest,3,"{'year': 2010, 'month': 7, 'day': 16}","My fingerprints are getting burned off
From using the too hot touchpad
Of my MacBook Pro
As I casually scroll through
The fetishbased forum
Of which I am an active member
I promise I will never use the term anthrofiction
When describing your body of work
I promise I will never stop overusing superlative words
Like rad or awesome or neato

Because you always work on Thursday night
And I need something else to analyze
I'm making a fortune, painting you a portrait of the artist

While we're waiting for these updates to upload
Let me talk for just a minute about your use
Of the symbolic father figure
I haven't been outside since last week
When I went to the beach
Where I spent the whole time
Looking at the ocean wishing it was warmer
Where I spent the whole time
Looking for a stronger wireless signal
Because ciarrocci net only had two bars
And was very unreliable

Because you always work on Thursday night
And I need something else to analyze
I'm making a fortune, painting you a portrait of the artist

When I was a kid going into elementary school
Right before I went into elementary school
I was afraid of everything
Like, I couldn't listen to the radio; I was afraid of the radio
And now that I'm going into college it's like the exact same thing:
I am literally becoming afraid of everything, and it's-

Because you always work on Thursday night
And I need something else to analyze
I'm making a fortune, painting you a portrait of the artist

Because you always work on Thursday night
And I need something else to analyze
I'm making a fortune, painting you a portrait of the artist
As a young fag)
Because you always work on Thursday night
And I need something else to analyze
I'm making a fortune, painting you a portrait of the artist
Of the artist
Of the artist
Of the"
Anchorite (Love You Very Much),Car Seat Headrest,Monomania,"{'year': 2012, 'month': 8, 'day': 1}","You never stopped smoking, but I forgive you
My words and my heart were not enough to give you
And my words always sounded wrong, it was easy not to listen
Still it pained me to see when I left, you never noticed what was missing

After all thats unsaid and undone I know this cannot mean much
But I hope that you find someone who loves you very much
Yes, I hope that you find someone who loves you very much

No, Ive never slept next to someone who wanted to sleep next to me
It was hard to debate, you couldnt wait to lose your memory
And it didnt take long, you were strong in your resolve to lose your mind
It was only a mistake that on the way you happened to lose mine

Yes, I know in your eyes we were never really lovers as such
So I hope that you find someone who loves you very much
And I hope that you find someone you can love just as much

Sometimes I wish I hadnt taken all my notes on your rolling papers
But when you burned them the scent came as such a bittersweet vapor
I watched the flames silence the words I was given in life
But if your heart was in it, I was glad to be your sacrifice

And though Ill miss or at least sometimes wish for your touch
I hope that you find someone who loves you very much
I hope that you find someone who loves you very much

Death of the Lady Man
Such a drag
Such a drag
Ohh
Such a drag
Such a drag
It's such a drag
It's such a drag
It's such a drag
Such a drag
It's such a drag Such a drag)
It's such a drag Such a drag)
It's such a drag Such a drag)
It's such a drag
You sonofa-!
Fuck!
You sonofabitch!
God damnit!
You motherfucker!
Fuck!
Fuck!

Hurry up, please, it's time
Hurry up, please, it's time
Hurry up, please, it's time
It's time
It's time
Hurry up, please, it's time"
Martin,Car Seat Headrest,Making a Door Less Open (CD Version),"{'year': 2020, 'month': 3, 'day': 23}","Justin
I will find you
In the winter
I will find you
When the world is asleep inside
I will wake my eyes to starlight
I will find you
I will

Justin
Light is falling
In the morning
Someone's calling
I will find strength in your power
I'll stop running like a coward
I will find you
I will

Just when I think I'm gone
You change the track I'm on
Just when I think I'm done
You burn me up before the dawn

Justin
There's no answer
In the end, I know
There is no answer
And when I'm high on things that bug me
The morning news and instant coffee
I'll forget, and forget, and remember
Forget, I will never forget
The way you made me feel

I turn the page
Each pen mark leaves a trace
Stars turn in place
I turn the page
Each pen mark leaves a trace
Stars turn in place
I still can see your face"
Connect the Dots (The Saga of Frank Sinatra),Car Seat Headrest,Teens of Denial,"{'year': 2016, 'month': 5, 'day': 20}","Hahahaha, it's all downhill from here! Alright.)

Little boy says Ill be in love with my fists
Little boy says Ill be in love with my punches
Little boy says what should I do with my hands mom?
Little boy is told not to do anything wrong

When I die Ill be taken to the constellations
Have a drink, relax, therell be some introductions
This is Cassiopeia, this is Orion
This is Cindy, this is Nathan
Thats Chrissy and the other Nathan

I know that its a lot to remember says mother
I know that its a lot to remember says father
I know that its a lot to remember says mother
I know that its a lot to remember says father

I speak these words in utter isolation
I drive the car in a line from star to stardom
Little boy says Ill touch the heart of the nation
Little boy says Ill punch the heart of everyone

When I die Ill be taken to the constellations
Have a drink, relax, therell be some introductions
This is Cassiopeia, this is Orion
This is Cindy, this is Nathan
I just met him, no thats the other Nathan!

I know that its a lot to remember says mother
I know that its a lot to remember says father
I know that its a lot to remember says mother
I know that it's a lot to remember says someone

You wont see who you want to see there
No one will want to be in your band
Youll have to learn how to make it on your own
Spend a little time with your own hand
We were heroes back home
We are heroes back home
Heroes back home
We were heroes back home)

Little boy says Ill be in love with my fists
And were never gonna never gonna get a job
And were never gonna never gonna get a job
And were never gonna never gonna get a job
And were never gonna never gonna get a job
Fuck off teens!
Yeah!)"
Stop Smoking (We Love You),Car Seat Headrest,Twin Fantasy (Face to Face),"{'year': 2018, 'month': 2, 'day': 16}","Stop smoking, we love you
Stop smoking, we love you
Stop smoking, we love you
Stop smoking, we love you
Stop smoking, we love you
And we don't want you to die
We don't want you to die
We don't want you to die
We don't want you to die
We don't want you to die
We don't want you to die
We don't want you to die
We don't want you to die"
Boxing Day,Car Seat Headrest,Nervous Young Man,"{'year': 2013, 'month': 8, 'day': 23}","The early bird catches the worm
I have worms in mousetraps, baby
I did something bad
Im not allowed to go outside anymore
I can only be awake at night
For the next year of my life
In the freshly dug earth
In front of the cabin

I feel so haunted
I feel so haunted

Seeing the world in petals, everything made of roses
I know 'cause when I close my eyes, I see red spots
Seeing the world in petals, everything made of roses
I know 'cause when I close my eyes, I can see red spots

I feel so haunted
I feel so haunted
I feel so haunted
I feel so haunted

Is there some rule that guys can never talk about anything?
They just watch the girls go by
How are you tonight?)
Just look straight ahead
Are you still in school?)

Promise me youll go inside when I leave
I dont want you hanging around
Please dont fight, please dont argue
Im just looking out for you

Theres a crack in my window
All the peeping toms come and peep
Whenever Im in the nude
They all line up down the streets
No one seems to notice
No one seems to care
It doesnt really matter
Ill just put on my underwear

Im getting haunted
Im getting haunted
Im getting haunted
Im getting haunted
I know I'm drunk again and I've said enough for the night
But there's a skin I'd like to steal
A house to sleep in where I won't have bad dreams
But I have so much to fear
Get some exercise, get me exorcised
But do we ever really heal?
These problems are familiar, these songs that I've been singing for
God, it feels like years

Promise me youll go inside when I leave
'Cause I dont want you hanging around
Please dont fight, and please dont argue
Im just looking out for you

All together now)
Haunted
I feel so haunted
All together now)
Haunted
I feel so haunted

I feel so haunted
I feel so haunted
The early bird catches the worm..and I have..worms in fishhooks..and dogs in dogtraps..and cats in cattraps. But baby, I still feel like I can't get outta something...
If I stacked up all the hours I wasted, I could climb straight to heaven"
The Drum [2015],Car Seat Headrest,Teens of Style,"{'year': 2015, 'month': 10, 'day': 30}","The drum wakes up
He'll have a real black eye this time
Hungover dream
He hung around too long last night
The drum gets up
How will he feel about this one?
The dream throws up
He didn't feel too good this time

He's got it all
He's got it figured out
Dream in the hall
Back in the hospital
I'm not concerned
He'll get it straight this time
And if he doesn't, fuck it

The gun goes off
He's always off about something
The drum just nods
The drum ain't listening at all
The drum gets drunk
The drum reads James Joyce in the drunk
The dream falls down
The drum's face breaks the dream's fall

He don't have shit
He's learned to live with it
The drum's in debt
You owe me, don't forget
That  bucks
Interest and moral support
And if you don't I swear

This is our lifetime
And I am his creator
A young man slowly pulled apart
By separate poles of gravity
This is our lifetime
And I am his creator
A young man slowly pulled apart
By separate poles of gravity
This is our lifetime
And I am his creator
A young man slowly pulled apart
By separate poles of gravity
This is our lifetime
And I am his creator
A young man slowly pulled apart
By separate poles of gravity
The drum goes forth
He's got his flag unfurled or something
The drum won't stop
The drum's a menace to the public

Hold your drum high
The drum is stoned again
Don't wake him up
He'll just start talking

The drum is dead
The dream is dead)
Long live the drum
Long live the drum)
The drum is dead
The dream is dead)
Long live the drum
Long live the drum)
The drum is dead
The dream is dead)
Long live the drum
Long live the drum)
And I am his creator"
High to Death,Car Seat Headrest,Twin Fantasy,"{'year': 2011, 'month': 11, 'day': 2}","I fell onto the ground
I wish I was sober
I can't get up off the groundroundroundroundroundroundroundroundround
When I closed my eyes
And I thought I was blind
It's the middle of the night
And I'll never be alright again
And this wallpaper
Keeps going round the room
Keeps going round the room
And I follow it around the room
And I follow it around the room
And I follow it around the room
Keep smoking, I love you
Keep smoking, I love you
Keep smoking, I still love you
But I don't wanna die, I don't wanna die
I don't wanna die, I don't wanna die
I don't wanna die, I don't wanna die
I don't wanna die, I don't wanna die
You and Jane cant keep me in the paper anymore)
And I sat there on the steps
Considering death
There were only seconds left of the night
And I said hell is the sun
Burning forever at the center of things
A ball on fire at the center of things
A ball on fire at the center of things
A brain on fire at the center of things
A brain on fire at the center of things
And the sea isn't green
And I love this dream
But how exactly can we
Escape from behind the wall"
No Passion [2015],Car Seat Headrest,Teens of Style,"{'year': 2015, 'month': 10, 'day': 30}","I never feel
I can never feel
Oh, I was cut open
And now I can never feel

I don't want to do this, I am thinking
Like a child, I am speaking
To no one, spitting words out like dirt
In the morning I'm a corpse
Draft my emails to the corporation
You're saving my life every day, God bless you""
There's no way out for cowards
Suicide is embarrassing
The whole town at your door
Come back David we need you""
I just needed more money
More time, more love
All my desires are so poorly drawn now

I never feel
I can never feel
Oh, I was cut open
And now I can never feel

I know who stole my face
But I don't know who will replace it
Now I'm still alive, but I got no perspective
When the album is over
I will go to bed sober
I've got plenty of love, but nothing to show for it
In my wildest sexual dreams I dream
That I'm watching porn, but there's too much sunlight
Shining on my laptop monitor
So I can't see anything with any amount of clarity

I never feel
I can never feel
Oh, I was cut open
And now I can never feel"
There Must Be More Than Blood,Car Seat Headrest,Making a Door Less Open (CD Version),"{'year': 2020, 'month': 4, 'day': 23}","I saw, I saw, I saw, I saw, I saw, I saw
Saw, I saw
Saw, I saw you, I saw you

On the magazine cover, with your
Bluewhite eyes
Read it from cover to cover
Looking for you
But these are not my people here
I think you know that
Nervous like a wild dog
Waiting for the attack

I was living in the delta
And wasting most of my time
You know if I could close the blinds right
I could sleep all through the night
But I've seen the tides are rising
Where once there was a shore
I can still remember houses
Stripped to the floor

There must be more than blood
That holds us together
There must be more than wind
That takes us away
There must be more than tears
When they pull back the curtain
Of this much I am certain

When you're down for a while trying to get dried out
You feel the time pass by but you don't look around
When you're out for a while trying to get dried out
You feel the time pass by but you don't look around
You were playing your music but you got drowned out
You go back to the old house but you've been locked out
And it wasn't for love that you went back home
It was the guilt in your throat like you swallowed a bone
They had all of your life to get it right
They had all of that time just to change their minds
And you're grateful for the bus, it's a place to sit down
Like a spider in the winter trying not to be found
No use trying to heal when you're getting stepped on
No use selling your soul when you're getting passed on
How could they treat you like a forgotten card?
Dear dad"", I'm sorry"", Thank you very much""
What difference does it make when they throw you away?
Is anybody ever gonna hear what you had to say?

I was flying on a redeye
My hand dropped to the aisle
I could see myself clearly
For the first time in a while
There was nothing but lines
Nothing but outlines
My gut sank like a stone
But I heard another voice say
We all walk alone""
There must be more than blood
That holds us together
There must be more than wind
That takes us away
There must be more than tears
When they pull back the curtain
There must be more than fear
Oh, there must be more than blood
That holds us together
There must be more than wind
That takes us away
There must be more than tears
When they pull back the curtain
There must be more, there must be more, there must be more

There must be more, there must be more, there must be
Must be more, there must be more, there must be
There must be more, there must be more, there must be"
Twin Fantasy (Those Boys),Car Seat Headrest,Twin Fantasy,"{'year': 2011, 'month': 11, 'day': 2}","I'd forgotten how much it hurt to
I haven't looked at the sun for so long
I'd forgotten how much it hurt to
The show ain't over
They'll keep on going
They'll keep on laughing
And fucking around, round, round, round, round
Off into the distance
Those two brothers
Those two lovers
And their smoothcocked adventures, tures, tures, tures
I haven't looked at the sun for so long
I'd forgotten how much it hurt to
I haven't looked at the sun for so long
I'd forgotten how much it hurt to
I haven't been outside, I haven't been outside
I haven't been outside, I haven't been outside)
They just want to be one
Walk off into the sun
They're not kissing
And they're not fucking
They're just having fun, fun, fun, fun, fun
I haven't looked at the sun for so long
I'd forgotten how much it hurt to
I haven't looked at the sun for so long
I'd forgotten how much it hurt to
They were connected
At the back of the head
They got a conduit
Their minds are the same
They were connected
At the back of the head
They got a conduit
Their minds are the same
I haven't been outside, I haven't been outside)

This is the part of the song where Will gives up. He dissociates himself from his own romance until it becomes just a fantasy. This is not something that could happen to him; this is something that takes place only in his mind. But he blinks now, and shakes himself awake. He has rejoined society. Come, dear children, call no more. He has only lyrics now
When I come back you'll still be here
When I come back you'll still be here
When I come back you'll still be here
When you come back I'll still be here)
When I come back you'll still be here
When you come back I'll still be here)
When I come back you'll still be here
When you come back I'll still be here)
When I come back you'll still be here
When you come back I'll still be here)
When I come back you'll still be here
When I come back you'll still be here)
When I come back you'll still be here
When I come back you'll still be here)"
Oh! Starving,Car Seat Headrest,Teens of Style,"{'year': 2010, 'month': 7, 'day': 16}","Goodbye secret files
When I'm gone, all this information will die
Goodbye stupid smiles
When you're gone, all anyone will do is cry

I used to enjoy losing money
But now all I do is win
And now it's far too easy to be satisfied with things
I used to enjoy being worried
But now everything is fine
I wish I could go back to that unhappier time

Cats crawl into gutters
Just at the sight of me
I'm not happy unless I'm unhappy)
You guys got mad skills
I just got mad
I'm not happy unless I'm unhappy)

I used to enjoy losing money
But now all I do is win
And now it's far too easy to be satisfied with things
I used to enjoy being worried
But now everything is fine
I wish I could go back to that unhappier time

Goodbye all you secret files
When I'm gone, all this information will die
Die, die, die, die, die, die, die, die)
Goodbye all you human styles
When I'm gone, I won't have it in me to try
try, try, try, try, try, try, try, try)

To try
Bye, bye, bye, bye, bye, bye, bye)
To try Goodbye)
Bye, bye, bye, bye, bye, bye, bye)
To try Goodbye)
Bye, bye, bye, bye, bye, bye, bye)
To try Goodbye)
Bye, bye, bye, bye, bye, bye, bye)
To try Goodbye)
Bye, bye, bye, bye, bye, bye, bye)
To try Goodbye)
Bye, bye, bye, bye, bye, bye, bye)
To try Goodbye)
Bye, bye, bye, bye, bye, bye, bye)
Good try
Good try
Good try"
Strangers [2015],Car Seat Headrest,Teens of Style,"{'year': 2015, 'month': 10, 'day': 30}","If I can fit my dreams
We say the same things over and over
Into an ABAB rhyme scheme
You say the same things over and over
Love makes it easier to be human
Love is the payoff for the life that we're losing
God is a scientist he's just found out about us
He's published a study but he don't know much about us

When I die I won't become a ghost
Because I'll have nowhere to haunt
Fuck this town and fuck my dirty hands
When you're strange, if they like you then they gotta be stranger
But they're just strangers

Society wants me to fuck, well fuck them
Car seat is a genetic stop sign
I sleep lying next to a mirror
Car seat is a menace to the public
Love makes it easier to be around humans
Love on the TV, who'd they think they were fooling?
God is a director, he's just found out about us
He's talked to our agent, but he don't know much about us

When I die I won't become a ghost
Because I'll have nowhere to haunt
Fuck this town and fuck my dirty hands
When you're strange, then the critics gotta be stranger
But they're just strangers
They're just strangers

Car seat's nervous and the lights are bright
When I was a kid I fell in love with Michael Stipe
I took lyrics out of context and thought
He must be speaking to me""

I won't last too much longer
I'm already starting to run out of places
For faces in my head
They're all starting to look the same
I won't last too much longer
I'm already starting to run out of places
For faces in my head
They're all starting to look the same"
Life Worth Missing,Car Seat Headrest,Making a Door Less Open,"{'year': 2020, 'month': 5, 'day': 1}","They lit a firework
The sky reeled back
And I ran fast to get to you
I think you knew
Before the war began
What loving to run towards something can do to a man
Fall over the edge
Learn to live while falling
Every laugh is a path worth following
When you put it into words
It's comfortingly bland
There's so little left to understand
When we're strung up, hanging from the knots we've allowed
We call up our angels to cut us down
If you could be proud of anything you've done
What would it be?""
Then they disappear and we are up in the clouds
I feel the tension shock right through my body
I am wide awake
Shake a laugh from me
I thought one day
I thought I'd find a hole
In my own backyard
I'd never seen before
Follow it down
Underneath that fence
Come back up on the other side
Live another life
Break down the door, it's yours for the taking
I held it back until you stopped asking
My eyes are blurred but the clock is ticking
I'm coming up short in a life worth nothing
I hear women in my head
Coming up short in a life worth nothing)
With ordinary names
I'm coming up short in a life worth nothing)
That ring like magic through some malfunction in my brain
Your hands were warm, though you came in from the cold
I took one and held it
And suddenly started to shake
Shake
Shake
Shake
Shake
I feel it break
I feel the weight of anger, pain and sorrow
Breaking over me
The flags are raised
We walk with no goodbyes and no tomorrows
This is destiny
Memories of the best regrets
I play my song in every single rest
Every note of the symphony
Mend the fence with the best of grace
It's pleasantries to the bottom of the page
I'm sorry"
Deadlines (Hostile),Car Seat Headrest,Making a Door Less Open,"{'year': 2020, 'month': 5, 'day': 1}","I never see the threat too soon
The blood on the bandage, the ghost in the room
Got a canvas as white as the moon
But when I see it at night, it's a sickening blue
I was thinking people never change
But there's a new taste of dread that I cannot explain
And the thoughts that make up my life
Get reflected in others from time to time
Now I've got another question
And if we run out of time, can we make an exception?
Got a piece that needs completion
And I want to hear more from you
Here's what I'd like to do

Oh, temptation
I could be a part of you
Can't stay connected)
Oh, completion Can't get connected)
Come in closer, let the candle burn right through
Can't get connected)
Can't get connected)
If you can't get what you're after any other way

Am I, am I, am I, am I on your mind?
Is it, is it, is it, is it what you like?
Covered under your sleeve sometime
Am I, am I, am I, am I on your mind?
Is it, is it, is it, is it what you like?
I'm alright, I was really in a state tonight

I won't speak, I don't know what to say
I can see in your prayers, it's the same things we pay for
Got a currency that you accept
If you want to exchange, we can try to connect
Give me the number to your room and leave the door on the latch
There are tigers in the jungle, there's a knife in the mattress
I don't think we broke the glass, but hell if I know
I never learned to dance, what the hell do I know?

I know I won't always need you like this
I swear I'm not always falling to bits
But, but in the hallway
The moment hits and the setup clicks like a safety
Yeah, you could hear a pin drop, feel it
I feel it
You'll feel it
You'll feel it
I feel it
You'll feel it
Feel it, feel it, feel it
Feel it, feel it, feel it, two, three, four

Am I, am I, am I, am I on your mind?
Is it, is it, is it, is it what you like? Can't get connected)
I was really in a state tonight Can't stay connected)
Can't get connected)
Am I, am I, am I, am I on your mind?
Is it, is it, is it, is it what you like?
Can't stay connected)
I'm alright, put me up your sleeves sometime
Can't get connected)
All the time, sometime
Other time, no time
Oh, temptation
I could take a piece from you
Oh, completion
Let it burn, let the candle burn right through"
Joe Goes to School,Car Seat Headrest,Teens of Denial,"{'year': 2016, 'month': 5, 'day': 20}","You know their skulls are so crazy but they still can see
It had big brown eyes, shining and sad
It was just a horse, I couldnt tell if it was sad or not
Held out my hand like there was something in it
Managed to touch it, it did not seem interested
Then a car pulled up, so I split the scene
I am a tourist attraction biking down DoG Street"
Weightlifters,Car Seat Headrest,Making a Door Less Open (CD Version),"{'year': 2020, 'month': 5, 'day': 1}","Back when I had time to dream
I dreamed of ordinary faces
Frozen unexpressed emotions
Trapped inside the wax museum
And what my mind had been curating
Scandalized my sense of station
My face burned red, then I woke up feeling like shit
When I saw my ordinary face
I should start lifting weights

Put your heart on the target
They expect you to scream
Music blasts through the market
It's the sound of machines
Of quarters crushed into pennies
One thought turned into many
My resistance is crushed
I'm just here to buy some tangerines
And maybe grapes without seeds

'Cause I believe
That thoughts can change your body
It's all on me
If thoughts can change your body
I believe
Thoughts can change my body
It dawned on me
Your body can change your mind

And maybe if I keep my mouth shut
God will answer all my prayers
Let my secret vision sprawl
Declassified and mine to share
And then I'd put my arms around you
And say, Thank God that I've found you""
I kept my mouth shut
And hoped that this would happen to me

I see the patterns in things
I never knew this was a part of me
A wolf sings in the choir
I feel the tension
I'm afraid it will break
I should start lifting weights

'Cause I believe
That thoughts can change your body
It's all on me
If thoughts can change your body
I believe
That thoughts can change my body
It dawned on me
Your body can change your mind"
Hollywood,Car Seat Headrest,Making a Door Less Open (CD Version),"{'year': 2020, 'month': 4, 'day': 16}","I'm sick of violence
Sick of money
Sick of drinking
Sick of drugs
Sick of fucking
Sick of staring at the ads on the bus

Hollywood makes me wanna puke
Hollywood makes me want to-

You got a face that you think
Will last as long as the sphinx
But the poster's painted over in a week if it stinks
So let the people decide
On a metro ride
Because everyone's an artist but
No one has the time, yeah

Everywhere I go, I'm oppressed by these energies
Like it? Yes, I love it
I hear music in my head
Was that a gun?
He was snapping his gum)
Gamelan drum)
Are my earbuds on the fritz?
There's a hiss on the bus
And it goes round

Hollywood makes me wanna puke
Hollywood makes me wanna puke
Hollywood
Hollywood
Hollywood
Hollywood

Faces form faces
Phrases come in phases
Take me to the palace
Make me think I'm famous
Okay
Hop inside Come see my movie)
Hop inside Come see my movie)
Hop inside Come see my movie)
Catch a ride) It's kinda groovy

You can't disengage with one single aspect
Watching from the sidelines
Supervising lines
Why don't you take what you can get?
No disruptions on the set
You're gonna wind up back home
Where the fear splits in two like Moses
Into Mansons and Monroeses
Logic and hypnosis
Good and evil
Only people
They don't talk about the
yearolds on pills waking up in beds with big producers
I can make you famous
I can make you something

Don't go back to Oklahoma
What's in Oklahoma?
You know this is not for
Public consumption
You know nothing
This is nothing
That's our slogan
If you're suffering
If you're hungry for something
It's nothing
Don't you watch the news or read the movies?
You do?
Me too"
America (Never Been),Car Seat Headrest,How to Leave Town,"{'year': 2014, 'month': 10, 'day': 31}","You can drive across the whole thing
In four days
If you really wanted
Leaving custom thank you notes
In all the houses
You ever haunted
In this whole solar system
We've only met one type of life
It's the living kind of life
And it's not one I recognize

America
America
America
America
America
America
America
America
       

I said excuse me"" to the ocean
Because I thought I had got in its way
At first, I didn't think it heard me
But then I saw it wave
You can spend every living moment thinking
How can I get out alive?
But is it really then, can you really call it
Hey man, just shut up and drive
I thought we'd be on the road all night
When that ice storm hit in Texas
And when we pulled into the gas station
It was like a frozen oasis

Oh, sweet mama, does that neon sign shine for me?
Is there a street where my name glows all through the night?

And I've never read America)
No, I've never been America)
I just never went America)
I have never seen America)
And I've never wrote America)
I have never been America)
No, I never spoke America)
All I want to see America)
All my fantasies are faking orgasms
They're only in it for the money I made up for them
I trade in ideas, opinions, and artistry
And my face is on every dollar
This is heaven but heaven is here
This is heaven but heaven is here)
This is heaven but heaven is hard
This is heaven but heaven is hard)
Because your lover is listening to music you don't know
And you're tangled up in the headphone wires
You know our problems, they don't end
Just because we get boygirlfriends
Is this your salvation plan?
Is this your salvation plan?

There's only one type of love
It's the loving kind of love
But when you're mad at me it's the end of times
And I'm mad at you all the other times

Have I ever really been in love)?
I guess I've never really been in love)
Have I ever really been in love)?
Not in the way I'm thinking been in love)
Haven't really been in love)?
I've just never really been in love)
Oh, have I ever really been in love)?
No no, I've never really been in love)
Real life's a mess
But at least you're not paying rent
You've been making it, maybe even breaking even
You oughta be content
It doesn't make sense
You're still sitting on the fence
When the yard is yours
And it was money well spent

And I've never read America)
No, I've never been America)
I just never went America)
I have never seen America)
America America)
America America)
Democracy America)
Biographies America)

Civil rights! Basically America)
Bright lights! Living in the city America)
Second prize in a beauty pageant America)
 dollars, this is life, this is your life! America)
America! America)
America! America)
This is heaven America)
I think that this is heaven! America)
This is the place America)
This is the place! America)
This is the place! America)
This is the place! America)"
You’re in Love with Me,Car Seat Headrest,How to Leave Town,"{'year': 2014, 'month': 10, 'day': 31}","Hello hello hello hello
I'm so excited to finally be here
Maybe I'm a little embarrassed but
It's alright
It's alright
Just take it to the left brain
Shake it to the right brain
Try to get lost
Somewhere in the middle brain
You could be in love with anyone
But you're not in love with anyone because

You're in love with me
You're in love with me
You're in love
You're in love
You're in love with me

Last night I dreamed Obama came to my birthday
Party and they made a giant banner of my face
I wished they hadn't used the driver's license photo but
It's alright
It's alright
And I could sense you somewhere in the crowd
And I knew that Barack would be proud
Because you could be in love with anyone
But you're not in love with anyone because

You're in love with me
You're in love with me
You're in love You're in love)
You're in love You're in love)
You're in love with me

With me
With me
With me
With me
With me
With me..."
