,Artist,Album,Release Date,Lyrics
Dandelion,Big Theif,Dandelion,"{'year': 2016, 'month': 9, 'day': 2}","Coming in the window
His gloom room
Flowers blooming out like armadillos
He looks to the left at the yellow lines
Moving with the traffic
His veins have turned to plastic blinds
He was new like the violet dew
Water looking at him through
The telescopic mountain view
Where the stars were still laughing
He lept into the northern sky
Filled his lungs with peach pie
Never even wondered why
Go with the yellow light
Your mind is a dandelion
The weight of your crooked spine
Is returning to snow
And though you are mostly now machines
Not electrical in dreams you're a rose
He's old like the raspberry cold
Coming in the window
His gloom room
Flowers then blooming out like armadillos
He walks with the owls in the yellow moon
Walks like a river lapping
His blood is thick and tacking
He was new like the violet dew
Water looking at him through
The telescopic mountain view
The stars were still laughing
He lept into the northern sky
Filled his lungs with peach pie
Never even wondered why
Go with the yellow light
Your mind is a dandelion
The weight of your crooked spine
Is returning to snow
And though you are mostly now machines
Not electrical in dreams you're a rose
He looks to the left
He looks to the left
He looks to the left
He looks to the left"
Light Is As Is,Big Theif,Dragon New Warm Mountain I Believe in You,"{'year': 2022, 'month': 2, 'day': 11}","Same old words
I can hear the birds talk to me through them
I can hear the birds talk to me through them
Light is light, is light, is light, is light
Light is light, is light, is light

I wait
I can see her looking at me sideways
Headlight, headlight, headlight, headlight, headlight Ooh)
Headlight, headlight, headlight, headlight

I visit the waterfall, early spring
Ring rises high forewarning
Light is light, is light, coyotes roaming
Look who's laughing now
Look who's laughing now

Wind in my hands, wind in my wings
May I have this dance?"" she sings
True romance
Light is light, is light, is light, is light"
Dragon New Warm Mountain I Believe In You (Tucson),Big Theif,Dragon New Warm Mountain I Believe in You,"{'year': 2022, 'month': 2, 'day': 11}","One, two, three, four

It's a little bit magic
Like a river of mornin' geese
In the new warm mountain
Where the stone face forms and speaks

I believe in you
Even when you need to
Recoil

When the topsoil
Is kicking up into the storm
And the dust goes dancing, nana
And a billion planets are born

I believe in you
Even when you need to
Recoil
Ooo

Just like that
The moon goes flat
Big lights in the city shine
Crying out
Take me to the limits of your love


Therе's a dragon in the phone line
Coughing up a mighty flamе
With a tongue of silver Silver)
Calling out my oldest name

She says, Hey, you
Do you remember me too?""
We were coiling
Ooo

Just like that
The moon goes flat
Big lights in the city shine
Crying out
Take me to the limits of your love

It's a little bit magic
Magic
It's a little bit magic
Magic Magic)
Little bit magic
Magic
Mamamamamamamamamagic Magic)
Mamamamamama Ma, oh)
Mamamamamagic Oh, oh, oh)
Mamamamamagic Oh)
Mamamamamagic Oh, oh)
Ma, ma, oh Oh)
Oh Oh
Oh
Labaduba Babaduba)
Little bit magic Little bit magic)
Little bit magic Little bit magic)
Little bit magic Little bit magic)
A little bit ma- Little bit magic)
A little bit magic
A little bit magic
A little bit magic
A little bit magic
A little bit magic
A little bit magic"
Masterpiece (solo),Big Theif,Dandelion,"{'year': 2016, 'month': 9, 'day': 2}","You look exactly the same to me
Ain't no time, crossing your legs inside the diner
Raising your coffee to your lips, the steam
You saw the masterpiece, she looks a lot like you
Wrapping her left arm around your right
Ready to walk you through the night
You whisper to a restless ear, can you get me out of here?
This place smells like piss and beer, can you get me out?”
You were asking me, how to get you free
I only know the recipe to roam
You saw the masterpiece, she looks a lot like you
Wrapping her left arm around your right
Ready to walk you through the night
Old stars
Filling up my throat
You gave em to me when I was born
Now they're coming out
Laying there on the hospital bed
Your eyes were narrow, blue and red
You took a draw of breath and said to me
You say the masterpiece, she looks a lot like me
Wrapping my left arm round your right
Ready to walk you through the night
Old friends, old mothers, dogs and brothers
There's only so much letting go you can ask someone to do
So Ill keep you by my side, I will not give you to the tide
I'll even walk you in my stride, Marie
Cause I saw the masterpiece, she looks a lot like you
Wrapping your left arm round my right
Ready to walk me through the night"
Black Flowers (Wide Winged Bird Version),Big Theif,Wide Winged Bird,"{'year': 2018, 'month': 5, 'day': 1}","Walking home in her dirty clothes
She is a flower that no one knows
And the man her blue eyes hold
I can see it now, in the way they glow
She gave blood to him for me

Oh, the blade of the old man's knife
How he carved his twisted life
Through her young body in the hard, white light
And her eyes, they fell as black as night
She gave blood to him for me

Her little wrists
Her little hands
Black flowers land
Into her future child

I see my momma at 
Dancing like a disco queen
I see my father, he was 
And he held her down, saying, Don't you scream.""
She gave blood to him for me

Her little wrists
Her little hands
Black flowers land
Into her future
My mother
My mother
My mother"
Wide Winged Bird I,Big Theif,Wide Winged Bird,"{'year': 2018, 'month': 5, 'day': 1}","
Sitting on steps, the topmost
There's a pasture before me
Where the brief shadows of small trees are plain to see at  am
Where the moon lights the back of a head
Bowed in respect of all that is
I'm not sure I want to talk anymore
Maybe there is something I could say a poet would feel
Maybe there's no need
A true poet already sits beside me
Head bowed to the moonlight
I am at once alone and inside everything
Even in the den of the world there is a silence that sings of reverence
There is a space that cannot be described
In that space words are noise:
Substantiated evidence of distraction, a step behind now
An understandable preoccupation of the mind's attempt at solving a mystery
So I am not sure if I want to talk anymore
Some days my heart is heavier than I knew I could bear
Some days it floats beyond gravity's reach
And words are heavy
To use them lets loose an anchor that only proves the science of causality
I know these things
Though the knowing mostly serves as a reminder of an absence
Maybe only momentary, or
Until the moon shines once more on a poet's bowed head
So I am not sure I want much) to talk
There is no sayable clarity
No translation in large print
There is only this moment
And I live inside it alone
But look upon the world with eyes that say what can't be said
"
Iris (Wide Winged Bird Version),Big Theif,Wide Winged Bird,"{'year': 2018, 'month': 5, 'day': 1}","We jumped straight into
The iris of the lake
You threw your arms around my neck, you knew
My heart was yours
My heart was yours

Stay up late into
The iris of the day
You said just one more cigarette, you knew
My heart was yours
My heart was yours

Man you change, you grew
You grew another face
You chewed my flesh and spit the taste, you knew
My heart was yours
My heart was yours

And everybody and I never knew before
You tell me what you needed and you need a little
You know that you a ten and it ain't you again
I know, I know, I know, oh
Oh everybody and I never knew before
You tell me what you needed and you want a little
You know you a danananananananana
I know, I know, I know"
I Wanna Know Why (Wide Winged Bird Version),Big Theif,Wide Winged Bird,"{'year': 2018, 'month': 5, 'day': 1}","
Joni sang me a story
Mistyeyed train ride New York rain
In the morning
Time's not ticking, it's pouring
Each tock like a drop of the melting sun
Sun warming

Well some tired ghost came by
Didn't even try
You were out waving goodbye
With arms open wide to the sky
Oh my love, I want to know why
Why you call to me this way

Come on, come to me, my love
Fast on the arms of the eastern light
Through the window
Now I am trying to forgive you
But nothing I ever do takes you
Brings you back

Well some tired ghost came by
Didn't even try
You were out waving goodbye
With arms open wide to the sky
Oh my love, I want to know why
My love, I want to know why
My love I want to know
Why you call to me this way


I should just sell that to Nashville
Was that, was that it?
It's the second of the A
And the chord before it"
High Tide,Big Theif,Hummingbirds & Helicopters,"{'year': 2018, 'month': 4, 'day': 6}","How you been?
Whats that new glow in your eyes?
I can tell
Youre doing well
Whats that new look in your eyes
That took so long to realize?
That took so long to realize?
That took so long to realize?
Hi my dear
Youre finally here
The waters rising up to my ears
Can I offer you a beer?
The kitchens rolling in the tide
Ill dive down and get you one if you like
It took so long to realize
It took so long to realize
It took so long to realize
It took so long to realize
It took so long to realize"
In Your Hair,Big Theif,Daytrotter Session,"{'year': 2016, 'month': 6, 'day': 14}","Some man told me it's all in the ripple
Cast that stone and see how it triples
I've been living on the dimes and the nickles
Not that starlight means something simple
I can see you stuck like a stone in the ground
Burning all those bridges that you found
Adam even told you as you ate the apple down
This is for the body so the flesh can be profound

Following the detonation line
Hoping that I get to you in time to let you know

In your hair, in your hair
In your hair, in your hair
Yeah your hair's so sweet and I just want to live there
In your hair, in your hair

Darling dole me, give me a nipplе
I could suck like a lake to a trickle
Oh I mеan it honey I ain't fickle
Bight my thigh like a wideeyed pit bull
Oh and that night when the moon shone bright on your face
Wearing all your finest and the lace
I was always running, you were in it for the chase
Would you want me honey if I up and quit the race?

Following the detonation line
Hoping that I get to you in time to let you know

In your hair, in your hair
In your hair, in your hair
Yeah your hair's so sweet and I just want to live there
In your hair, in your hair
In your hair, in your hair
In your hair, in your hair
Yeah your hair's so sweet and I just want to live there
In your hair, in your hair"
Blue and Red Horses (Topanga Demo),Big Theif,"Demos Vol. 1 - Topanga Canyon, CA - Feb 2018","{'year': 2020, 'month': 4, 'day': 17}","Blue and red horses on the run
I think the angel is jumping the gun
Little red lantern watching the sun
Maybe the angel is jumping the gun

I'm a lot of boy with a lot of nerve
Do you want to toy with me?
I'm a lot of boy with a lot of nerve
Do you want to toy with me?

Little red flower on your wrist
Maybe the angel fired and missed
Little red flowers on your wrist
I think the angel fired and missed

I'm a lot of boy with a lot of nerve
Do you want to toy with me?
I'm a lot of boy with a lot of nerve
Do you want to toy with me?

Little red forest in your room
I hope the angel is getting here soon
Little red forest in your room
I hope the angel is getting here soon

I'm a lot of boy with a lot of nerve
Do you want to toy with me?
I'm a lot of boy with a lot of nerve
Do you want to toy with me?

Little red flower, blue and red horses
Little red flower, blue and red horses
Little red forest, little red horses
Little red flower, little red horses
Little red forest
Little red forest
Little red forest
Little red forest
With a lot of nerve"
Live Young (Topanga Demo),Big Theif,"Demos Vol. 1 - Topanga Canyon, CA - Feb 2018","{'year': 2020, 'month': 4, 'day': 17}","Pretty grey zombie
Feeding upon me
Please turn around
Show me your weary green eyes

Her heart is mangled
She's got me in a fable
Please follow through, please
Stay with me awhile

Morning comes to divide the dreamer from the dream
To live young, to survive the one you cant outrun
To live young

Him galloping 
I stumble and trot
I'm gonna learn whether you teach me or not

I'm going past her
I forgot to guard
Warm light
Fall tooth, learning to fall

Ending comes to divide the dreamer from the dream
To live young, to survive the one you cant outrun
To live young

Morning comes to divide the dreamer from the dream"
10 miles (Wide Winged Bird Version),Big Theif,Wide Winged Bird,"{'year': 2018, 'month': 5, 'day': 1}","Your words forming again
We kiss very hard and wild
To rise in the dark
Like birds, preying on skin
We pray with our oxygen
And Joe, nothing is real
But we still have that feel
You're closing up the bar
And I'm warming up the car
Ten miles away
Two children of ours
They came twirling in
We laughed very hard, for a while
But they've grown very far
And tall, how we miss them
Though happy they're travelling
And Joe, nothing is real
But we still have that feel
You're closing up the bar
And I'm warming up the car
Ten miles away
We set no alarm, eyes wide
am wake up on the farm
Slowly walk to the barn
Horse feed, you take the yarn
I'll read
I'll read
Joe nothing is real
We still have that feel
You're closing up the bar
And i'm warming up the car
 miles away
To die in your arms
Your words forming again"
Abysskiss (Topanga Demo),Big Theif,"Demos Vol. 1 - Topanga Canyon, CA - Feb 2018","{'year': 2020, 'month': 4, 'day': 17}","Try and get some rest
I'll do the rest
Think to what the roses find
With the arms of passion
This is how we fashion
Wars remind
In the hour I loved you
Like a dream it was true
In the base of my pine

Wilderness
Vast abyss
Will we ever kiss?

In her mother's fortress
She was brushing horses
Manes and tails, flicking flies
Naked as the window
Baby, if it's real so
No need to apologize

Wilderness
Vast abyss
Will we ever kiss?

Blood is on her shoulder
Love is on the boulder
In the eyes, in the eyes
Love never leaves
Love is the leaves
In the sky, in the sky"
Mermaid (Topanga Demo),Big Theif,"Demos Vol. 1 - Topanga Canyon, CA - Feb 2018","{'year': 2020, 'month': 4, 'day': 17}","Only a matter of time
Before we lose our mind
Only a matter of days left
Only a couple of ways down

You know it don't feel so small
When youre holding, I seem to call
Just reaching for her hand

Only a matter of aches
Before the body breaks
Only a matter of timing
Only a matter of ways down, goin'

You know it don't feel so small
When youre holding, I seem to call
Just reaching for her hand

Her psyche must be wild
'Cause just today I smiled
And I saw the number of letters
From the debt collectors that I left
You know it don't feel so small
Don't they know I owe nothing at all
Just reaching for her hand

The mermaids gather around
In the blood of New York Island
It's only a matter of time now, before
Before this land and your land, before
Before this land is my land, before
Before this land is her land, you know
That she's gonna gather a song
Give me guilt with nowhere to call
Just reaching for her hand"
Over (Topanga Demo),Big Theif,"Demos Vol. 1 - Topanga Canyon, CA - Feb 2018","{'year': 2020, 'month': 4, 'day': 17}","On your tongue
You yearn so young
The fragrant night

Its over but its alright
Its over but its alright

Thread so bare
The silk worn yarn
Her rapid tight

Its over but its alright
Its over but its alright
Its over but its alright

What went wrong?
Your words were strong
Oh true light

Its over but its alright
Its over but I'm true
Its over but its alright
Its over but its alright"
Branches,Big Theif,Daytrotter Session,"{'year': 2016, 'month': 6, 'day': 14}","How we would wake up warming
In the morning by the kerosene
Outside the banks were forming
Like an ocean of evangeline

I live and dream
You live and dream
In the branches of the evergreen

We take Betsy walking
In the back field by the lumber yard
Sammy cut worms with bare hands
And I loved him with all of my heart

I live and dream
You live and dream
In the branches of the еvergreen
I live and dream
You livе and dream
In the branches of the evergreen

Crossing the ice a 
And the dogs were ahowling
And you said the tram
You said the tram
You said the tram would come soon
With a breath that was flowering

I live and dream
You live and dream
In the branches of the evergreen
I live and dream
You live and dream
In the branches of the evergreen"
Not (Live at The Bunker Studio),Big Theif,Live at the Bunker Studio - EP,"{'year': 2021, 'month': 5, 'day': 10}","One)

It's not the energy reeling
Nor the lines in your face
Nor the clouds on the ceiling
Nor the clouds in space
It's not the phone on the table
Nor the bed in the earth
Nor the bed in the stable
Nor your stable words
It's not the formless being
Nor the cry in the air
Nor the girl I'm seeing
With her long black hair
It's not the open weaving
Nor the furnace glow
Nor the blood of you bleeding
As you try to let go

It's not the room
Not beginning
Not the crowd
Not winning
Not the planet
Not spinning
Not a ruse
Not heat
Not the fire lapping up the creek
Not food
Not to eat

Not the meat of your thigh
Nor your spine tattoo
Nor your shimmery eye
Nor the wet of the dew
It's not the warm illusion
Nor the crack in the plate
Nor the breath of confusion
Nor the starkness of slate

It's not the room
Not beginning
Not the crowd
Not winning
Not the planet
Not spinning
Not a ruse
Not heat
Not the fire lapping up the creek
Not food
Not to eat

Not what you really wanted
Nor the mess in your purse
Nor the bed that is haunted
With the blanket of thirst
It's not the hunger revealing
Nor the ricochet in the cave
Nor the hand that is healing
Nor the nameless grave
It's not the room
Not beginning
Not the crowd
Not winning
Not the planet
Not spinning
Not a ruse
Not heat
Not the fire lapping up the creek
Not food
Not to eat
Not to die
Not dying
Not to laugh
Not lying
Not the vacant wilderness vying
Not the room
Not beginning
Not the crowd
Not winning
Not the planet
Not spinning

Woo)
Wow, that was fun, I had a wild headphone mix for that track
Yeah, it was so loud)
Very 
And then I just turned the drums up, and then all I had was like, just piercing drums
Yeah me too)
Would you mind sticking it know where it was?
Oh shall we do it one more time?
Oh
Or are we good?"
Wide Winged Bird IX (Untitled Demo),Big Theif,Wide Winged Bird,"{'year': 2018, 'month': 5, 'day': 1}","Just leave me alone
And I never phone
Another mile
Of roses
She's hanging up and out
And putting on a coat
He waits a while
Door closes

But he already know about her
He already knew about her
She is an an-
We already know about her
He already knew about her
She is and angel

So he said you were my best friend)
( what is for friend to burn why)

From the patio
He wa- watches as she goes
Her walking style
Like a willow
And now it fades to black
He's never coming back
And all the while
To the pillow

But he already knew about her
He already knew about her
She is an angel
But he already knew about her
He already knew about her
She, she is an angel"
Black Diamonds (Live at The Bunker Studio),Big Theif,Live at the Bunker Studio - EP,"{'year': 2021, 'month': 5, 'day': 11}","I do not know where to begin
I just follow the lead you're pulling
And I get lost in your trail
So much more to tell
You just ask me if I'm doing well
But I do not know what the hell
I just swallow hard
In your eyes
Black diamonds
I could die
Black diamonds
In your eyes
Black diamonds
I could die
Black diamonds
And I wake up in a cold sweat on your ceiling
Terrified of what your love's revealing
So much you can see
Should I let you make a woman of me?
Should I let you take the mystery from me?
See the inside of my room at night?
Sometimes you will find
Things I do not know how to leave behind
I've been grappling with my mind
I've been stuck inside a jail
In your eyes
Black diamonds
I could die
Black diamonds
In your eyes
Black diamonds
I could die
Black diamonds
And I wake up in a cold sweat on your ceiling
Terrified of what your love's revealing
The cold of winter warms my blood and he's hot
Like a bed of steel
He finds his peace of mind
In the rivers and the whippoorwills
I could follow close behind
And slowly disappear
But I could never leave him
I could never leave him
I could never leave him
I could never leave him
I could never leave him
I could never leave him
Screams* I could never leave him)
In his eyes
Black diamonds
I could die
Black diamonds
And I wake up in a cold sweat on your ceiling
Terrified of what his love's revealing
So much more to do
Come on, let me make a man outta you
I could gather you and you tell the truth
You could cry inside my arms
You could cry inside my arms)
You could cry
You could cry inside my arms like a baby
You could cry inside my arms like a child
You could cry
You could cry
You can cry
Like a baby
You can cry
You can cry
You can cry
You can cry
You can cry
Cry)
Cry)
Cry)
You can cry
You can cry
You can cry
You can cry
Cry
You!
White diamonds
White diamonds
White diamonds
White diamonds
Black diamonds
Like a baby
Like a child
Like a tiny little fragile thing
Like a tiny little decadent fragile thing in my arms
Like a child in my arms
Like a baby in my arms
In my arms
In my arms
Woo!
Morsica)
Grant what's next?)"
Shoulders (Live at The Bunker Studio),Big Theif,Live at the Bunker Studio - EP,"{'year': 2021, 'month': 5, 'day': 10}","Please wake up
Please wake up
Touch my skin and tell me where you've been
You brought me in
You brought me in
So touch my skin and tell me where you've been
You showed me how
To keep myself from burning out

They found you in the morning
The blood was on your shoulders
They found you at the corner
Your head was doubled over
And the blood of the man
Who killed my mother with his hands
Is in me, it's in me, in my veins

Please wake up
Please wake up
Touch my skin and tell me where you've been
You brought me in
My best friend
So touch my skin and tell me where you've been
You showed me how
To hold my sin
And kiss the bad ways I have been

They found you in the morning
The blood was on your shoulders
They found you at the corner
Your head was doubled over
And the blood of the man
Who's killing our mother with his hands
Is in me, it's in me, in my veins
It's in me, it's in me, in my veins

One hundred percent I think I liked that one better
I liked that one better
Yeah, it's a better take
Take two was better
Take two was shortest
Take t---
Yeah
That take?
Take that take"
Iris (Daytrotter Session),Big Theif,Daytrotter Session,"{'year': 2016, 'month': 6, 'day': 14}","We jumped straight into
The iris of the lake
You threw your arms around my neck, you knew
My heart was yours
My heart was yours

Stay up late into
The iris of the day
You said just one more cigarette, you knew
My heart was yours
My heart was yours

Man you change, you grew
You grew another face
You chewed my flesh and spit the taste, you knew
My heart was yours
My heart was yours"
Wide Winged Bird VIII,Big Theif,Wide Winged Bird,"{'year': 2018, 'month': 5, 'day': 1}","
Oh baby, there's a storm and it's going through
The eye of the wind and the cloud removed
And it's south bound
And it's taking me to
"
Forgotten Eyes (Live at The Bunker Studio),Big Theif,Live at the Bunker Studio - EP,"{'year': 2021, 'month': 5, 'day': 10}","Forgotten eyes are the ones which we lose
Forgotten hands are the ones which we choose
To let go of, but it is no less a bruise
On the collective arm keeping us high and gone
Forgotten dance is the one left at birth
Forgotten plants in the fossils of earth
And they've long passed but they are no less the dirt
Of the common soil keeping us dry and warm

The wound has no direction
Everybody needs a home and desеrves protection, mmhmm

Holloweyеd on Eddie Street, no sirens to hear
Just trash and soiled needles clawing the veneer
And no crying but it is no less a tear
On the common cheek with which we smile
Holloweyed on Eddie, is it they or is it I?
Is it me who is more hollow as I'm quickly passing by?
And the poison is killing them, but then so am I
As I turn away

The wound has no direction
Everybody needs a home and deserves protection, mmhmm

Forgotten tongue is the language of love
Forgotten tongue is the language of love
Forgotten tongue is the language of love
Forgotten tongue

Wow
One hundred percent
That was just so eh?
Yeah, I loved it
It was a ballad"
Wide Winged Bird IV,Big Theif,Wide Winged Bird,"{'year': 2018, 'month': 5, 'day': 1}",
Wide Winged Bird VI,Big Theif,Wide Winged Bird,"{'year': 2018, 'month': 5, 'day': 1}","
You see just through - just through the frame of a - a hill and you can see the sky behind it and this hard, this stark line and the - the image you see horses, four horses, or three horses, starting to come up over the hill, and um, and it's magic, slow motion, and um cinematic, and I am riding one of the horse-


I will buy it I will buy it)
Just to try it just to try it)
I will buy it I will buy it)
Just to try, it it)
I will buy it I will buy it)
Woo, just to try it just to try it)
I will buy it just to try it

I ain't got money I ain't got money)
Ain't got money I ain't got money)
No sir honey no sir honey)
I ain't got none I ain't got none)
But I will buy it I will buy it)
Just to try it Just try it)
I will buy it just to try it

I'm getting to Don't go too far out there)
Come on, Gina, don't

Yeah totally

Totally, totally, totally, totally
Totally, totally, totally
You're totally perfect, uh, yeah
You're totally perfect, hey, ah
Totally, totally, totally, totally
Totally, totally, totally, totally
'Cause you're totally perfеct
You're totally perfect, ah
Totally, totally, totally, totally
Totally, totally, totally, totally
You'rе totally 
You're totally "
Cattails (Live at The Bunker Studio),Big Theif,Live at the Bunker Studio - EP,"{'year': 2021, 'month': 5, 'day': 10}","Maybe I should make it more dead like
I kinda like it
I liked it before, like, how clear it is
Maybe a little more dead
Yeah, that's nice

Caroline, Caroline
I never could leave you to struggle
Hold the line, hold the line
Ill be there on the double
In time, in time
Everyone does see trouble

And you dont need to know why when you cry
You dont need to know why
You dont need to know why when you cry

Violets eyes, Violet plays
Going back home to the Great Lakes
Where the cattail sways
With a lonesome loon
You'll riding that train in late June

With the windows wide by your side
With the windows wide
With the windows wide by your side

And the clusters fell like an empty bell
Meteor shower at the motel
Where the empty space is a saving grace
Making good time and doing well
But still the question sings like Saturns rings
Maybe she knows and she wont tell

But you dont need to know why when you cry
You dont need to know why
You dont need to know why when you cry

And I find you there in your country flair
Middle of the river in a lawn chair
With your wrinkled hands and your silver hair
Leaving me soon and you know where
To where the cattail sways with the lonesome loon
Youll be riding that train in late June
With the windows wide by your side
With the windows wide
With the windows wide by your side
And you dont need to know why
You dont need to know why when you cry

Cool
I liked it- I wish it stayed dry at the end
That yeah
I felt like that would have been the
Like the show yesterday, you told me you liked that one, so I threw it onto the"
Terminal Paradise (Live at The Bunker Studio),Big Theif,Live at the Bunker Studio - EP,"{'year': 2021, 'month': 5, 'day': 10}","Warm
So warm
Screaming in the field
As I was born
Worm
Will you return me
To the robin's beak?
I'll be a bird

Terminal
We both know
Let me rest
Let me go
See my death become a trail
And the trail leads to a flower
I will blossom in your sail
Every dream and waking hour

Woman
Woman
Hold me in your heat
'Til I re--- don't let me
'Til I re--- don't let me
I remember

Terminal
We both know
Let me rest, let me go
See my death bеcome a trail
And the trail leads to a flowеr
I will blossom in your sail
Every dream and waking hour

Swagger
Alright
That's a wrap!"
Under Her Arm (Demo),Big Theif,Masterpiece,"{'year': 2023, 'month': 12, 'day': 8}","She wears flowers around her neck
She cooks that egg so perfect
To eat it warm
To eat it warm, warm

And you sleep under her arm
Where the sparrow's flying
To the high white noise
Of the highway dying

She looks that bird in the eye
Cuts his throat and bleeds him dry
To eat him warm
To eat him warm, warm

And you sleep under her arm
Where the sparrow's flying
To the high white noise
Of the highway dying

She has milk inside her breasts
He dives down to find the flеsh
And eat it warm
And eat it warm, warm

And you sleep under hеr arm
Where the sparrow's flying
To the high white noise
Of the highway dying"
