,Artist,Album,Release Date,Lyrics
Fingertips,Lana Del Rae,Did you know that there’s a tunnel under Ocean Blvd,"{'year': 2023, 'month': 3, 'day': 24}","When I look back, tracing fingertips over plastic bags
Thinking, I wish I could extrapolate some small intention
Or maybe just get your attention for a minute or two""

Will I die? Or will I get to that tenyear mark?
Where I beat the extinction of telomeres?
And if I do, will you be there with me, Father, Sister, Brother?

Charlie, stop smoking
Caroline, will you be with me?
Will the baby be alright?
Will I have one of mine?
Can I handle it even if I do?
It's said that my mind
Is not fit, or so they said, to carry a child
I guess I'll be fine

It wasn't my idea, the cocktail of things that twists neurons inside
But without them, I'd die
They say there's irony in the music, it's a tragedy, I
See nothing Greek in it
Give me a mausoleum in Rhode Island with Dad, Grandma, Grandpa, and Dave
Who hung himself real high
In the National Park sky, it's a shame and I'm crying right now
To get to you, save you, if I take my life
Find your astral body, put it into my arms
Give you two seconds to cry
Take you home, I, I'll give you a blanket
Your spirit can sit and watch TV by my side
'Cause, baby, I
Ran through a time when I felt you were doing it

I couldn't handle it, I was in Monaco
I couldn't hear what they said on the telephone
I had to sing for the prince in two hours
Sat in the shower
Gave myself two seconds to cry
It's a shame that we die

When I was fifteen, naked, nextdoor neighbors did a driveby
Pulled me up by my waist, long hair to the beach side
I wanted to go out like you, swim with the fishes
That he caught on Rhode Island beaches
But, sometimes, it's just not your time
Caroline, what kind of mother was she to say I'd end up in institutions?
All I wanted to do was kiss Aaron Greene and sit by
The lake, twisting lime into the drinks that they made
Have a babe at sixteen in the town I was born in, and die

Aaron ended up dead and not me
What the fuck's wrong in your head to send me away, never to come back?
Exotic places and people don't take the place of being your child
I give myself two seconds to cry
Let it crash over me
Like the waves in the sea
Call me Aphrodite, as they bow down to me

Sunbather, moon chaser, queen of empathy
I give myself two seconds to breathe
And go back to being a serene queen
I just needed two seconds to be me"
Salvatore,Lana Del Rae,Honeymoon,"{'year': 2015, 'month': 9, 'day': 18}","All the lights in Miami begin to gleam
Ruby, blue and green, neon too
Everything looks better from above, my king
Like aquamarine, ocean's blue

Ahahahah, ahahahahah
Cacciatore
Ladadadada, ladadadada
Limousines
Ahahahah, ahahahahah
Ciao, amore
Ladadadada, ladadadada
Soft ice cream

All the lights are sparkling for you it seems
On the downtown scenes, shady blue
Beatboxing and rapping in the summer rain
Like a boss, you sang jazz and blues

Ahahahah, ahahahahah
Cacciatore
Ladadadada, ladadadada
Limousines
Ahahahah, ahahahahah
Ciao, amore
Ladadadada, ladadadada
Soft ice creams

The summer's wild and I've been waiting for you all this time
I adore you, can't you see you're meant for me?
The summer's hot but I've been cold without you
I was so wrong not to doubt your Medellín, tangerine dreams

Catch me if you can, working on my tan
Salvatore
Dying by the hand of a foreign man happily
Calling out my name in the summer rain
Ciao, amore
Salvatore can wait
Now it's time to eat soft ice cream

Ahahahah, ahahahahah
Cacciatore
Ahahahah, ahahahahah
Limousines
Ahahahah, ahahahah
Ciao amore
Ahahahah, ahahahahah
Soft ice cream"
Gods & Monsters,Lana Del Rae,Born to Die - The Paradise Edition,"{'year': 2012, 'month': 11, 'day': 9}","LA., LA.​
LA., LA.​

In the land of gods and monsters
I was an angel living in the garden of evil
Screwed up, scared, doing anything that I needed
Shining like a fiery beacon

You got that medicine I need
Fame, liquor, love, give it to me slowly
Put your hands on my waist, do it softly
Me and God, we don't get along, so now I sing

No one's gonna take my soul away
I'm living like Jim Morrison
Headed towards a fucked up holiday
Motel sprees, sprees and I'm singing
Fuck yeah, give it to me, this is﻿ Heaven, what I truly want""
It's innocence lost, innocence lost

In the land of gods and monsters
I was an angel looking to get fucked hard
Like a groupie incognito, posing as a real singer
Life imitates art

You got that medicine I need
Dope, shoot it up, straight to the heart, please
I don't really wanna know what's good for me
God's dead, I said, Baby, that's alright with me""

No one's gonna take my soul away
I'm living like Jim Morrison
Headed towards a fucked up holiday
Motel sprees, sprees and I'm singing
Fuck yeah, give it to me, this is﻿ Heaven, what I truly want""
It's innocence lost, innocence lost

When you talk, it's like a movie and you're makin' me crazy
'Cause life imitates art
If I get a little prettier, can I be your baby?
You tell me life isn't that hard

No one's gonna take my soul away
I'm living like Jim Morrison
Headed towards a fucked up holiday
Motel sprees, sprees and I'm singing
Fuck yeah, give it to me, this is﻿ Heaven, what I truly want""
It's innocence lost, innocence lost"
Heroin,Lana Del Rae,Lust for Life,"{'year': 2017, 'month': 7, 'day': 21}","Topanga is hot tonight, the city by the bay
Has movie stars and liquor stores and soft decay
The rumblin' from distant shores sends me to sleep
But the facts of life can, sometimes, make it hard to dream

Life rocked me like Mötley
Grabbed me by the ribbons in my hair
Life rocked me ultra softly
Like the heavy metal that you wear

I'm flyin' to the moon again, dreamin' about heroin
How it gave you everythin' and took your life away
I put you on an aeroplane destined for a foreign land
I hoped that you'd come back again and tell me everything's okay
Ayy, babe, yeah

Topanga's hot today, Manson's in the air
And all my friends have gone, 'cause they still feel him here
I wanna leave, I'll probably stay another year
It's hard to leave when absolutely nothing's clear

Life rocked me like Mötley
Bad beginnin' to my new year
Life rocked me ultra softly
Like the heavy metal that you hear

I'm flyin' to the moon again, dreamin' about heroin
And how it gave you everythin', then took your life away
I put you on the aeroplane destined for a foreign land
I thought that you'd come back again to tell me everything's okay
Babe, babe, yeah

It's fuckin' hot, hot) Winter in the city
Somethin' 'bout this weather made these kids go crazy
It's hot) Even for February
Somethin' 'bout this Sun has made these kids get scary
Oh, writin' in blood on my walls and shit
Like, ah, oh my God
Jumpin' off from the walls into the docks and shit
Oh, hohoho, I'd be lyin' if I said I wasn't sick of it
Baby Baby), come on Come on), come on Come on)

I'm flyin' to the moon again, dreamin' about marzipan
Takin' all my medicine to take my thoughts away
I'm gettin' on that aeroplane, leavin' my old man again
I hope that I come back one day to tell you that I really changed
Baby

It's hot, hot) Somethin' 'bout the city
Don't know what it is, it makes my head get crazy
Oh, makes me feel like I can change
Oh, hohoho, all of my evil ways and shit
Mmm, mmm, mmm
I'd be lying if I said I wasn't sick of it"
Margaret,Lana Del Rae,Did you know that there’s a tunnel under Ocean Blvd,"{'year': 2023, 'month': 3, 'day': 24}","This is a simple song, gonna write it for a friend
My shirt is inside out, I'm messy with the pen
He met Margaret on a rooftop, she was wearin' white
And he was like, I might be in trouble""
He had flashes of the good life, he was like
Should I jump off this building now or do it on the double?""

'Cause, baby, if your love is in trouble
Baby, if your love is in trouble
Baby, if your love is in trouble

When you know, you know
When you know, you know
It kinda makes me laugh
Runnin' down that path
When you're good as gold
'Cause when you know, you know

Word to all my friends
With their rеd flags, their white knights
Their black еyes and their blue lies
If you're askin' yourself, How do you know?""
Then that's your answer, the answer is No""
You gotta run, gotta run, run, run, run like your head's on fire
Run away like your head is on fire

'Cause, baby, if your love is in trouble
Baby, if your love is in trouble
Baby, if your love is in trouble

When you know, you know
When you know, you know
It kinda makes me laugh
Runnin' down that path
When you're good as gold
'Cause when you know, you know
And when you're old, you're old
Like Hollywood and me
The diamond on your ring
The soul that you bring to the table
The one that makes me sing
In a minor key
'Cause when you know, you know
When you know, you know

So if you don't know, don't give up
'Cause you never know what the new day might bring

Maybe tomorrow you'll know
Maybe tomorrow you'll know
Maybe tomorrow you'll know
I mean, join the party
By the way, the party is December 
Alright, let's waltz this out, kids)
'Cause when you know, you know
And when you're old, you're old
Like Hollywood and me
That diamond on your ring
The soul that you bring to the table
The one that makes me sing
In a minor key
Diamond on your ring
'Cause when you know, you know
When you know, you know"
Shades of Cool,Lana Del Rae,Ultraviolence,"{'year': 2014, 'month': 5, 'day': 26}","My baby lives in shades of blue
Blue eyes and jazz and attitude
He lives in California, too
He drives a Chevy Malibu
And when he calls, he calls for me and not for you
He lives for love, he loves his drugs, he loves his baby, too

But I can't fix him, can't make him better
And I can't do nothing about his strange weather

But you are unfixable
I can't break through your world
'Cause you live in shades of cool
Your heart is unbreakable

My baby lives in shades of cool
Cold heart and hands and aptitude
He lives for love, for women, too
I'm one of many, Bonnie's blue
And when he calls, he calls for me and not for you
He prays for love, he prays for peace, and maybe someone new

But I can't help him, can't make him better
And I can't do nothing about his strange weather

'Cause you are unfixable
I can't break through your world
'Cause you live in shades of cool
Your heart is unbreakable

Your hot, hot weather in the summer
High, high, neglectful lover
Hot, hot weather in the summer
High, neglectful lover
You're crumbling, sadly
You're sadly, crumbling

You are unfixable
I can't break through your world
'Cause you live in shades of cool
Your heart is unbreakable

Pa pa da pa
Pa pa da ah, oh
Oh, oh
Oh"
13 Beaches,Lana Del Rae,Lust for Life,"{'year': 2017, 'month': 7, 'day': 21}","I don't belong in the world, that's what it is
Something separates me from other people
Everywhere I turn, there's something blocking my escape

It took thirteen beaches to find one empty
But finally, it's mine
With drippin' peaches, I'm cameraready
Almost all the time

But I still get lonely and, baby, only then
Do I let myself recline
Can I let go, and let your memory dance
In the ballroom of my mind?
Across the county line

It hurts to love you, but I still love you
It's just the way I feel
And I'd be lyin' if I kept hidin'
The fact that I can't deal
And that I've been dyin' for somethin' real
That I've been dyin' for somethin' real

It took thirteen beaches to find one empty
But finally, I'm fine
Past Ventura and lenses plenty
In the white sunshine

But you still can find me, if you ask nicely
Underneath the pines
With the daisies, feelin' hazy
In the ballroom of my mind
Across the county line

It hurts to love you, but I still love you
It's just the way I feel
And I'd be lyin' if I kept hidin'
The fact that I can't deal
And that I've been dyin' for somethin' real
That I've been dyin' for somethin' real

It hurts to love you, but I still love you
It's just the way I feel
And I'd be lyin' if I kept hidin'
The fact that I can't deal
The fact that I can't deal"
Dark Paradise,Lana Del Rae,Born to Die,"{'year': 2012, 'month': 1, 'day': 27}","All my friends tell me  I should move on
I'm lyin' in the ocean, singin' your song
Ah,"" That's how you sang it
Lovin' you forever can't be wrong
Even though you're not here, won't move on
Ah,"" That's how we played it

And there's no remedy for memory
Your face is like a melody
It won't leave my head
Your soul is hauntin' me
And tellin' me that everything is fine
But I wish I was dead Dead like you)

Every time I close my eyes
It's like a dark paradise
No one compares to you
I'm scared that you won't be waiting on the other side
Every time I close my eyes
It's like a dark paradise
No one compares to you
I'm scared that you won't be waiting on the other side

All my friends ask me why I stay strong
Tell 'em, When you find true love, it lives on""
Ah, that's why I stay here

And there's no remedy for memory
Your face is like a melody
It won't leave my head
Your soul is hauntin' me
And tellin' me that everything is fine
But I wish I was dead Dead like you)

Every time I close my eyes
It's like a dark paradise
No one compares to you
I'm scared that you won't be waiting on the other side
Every time I close my eyes
It's like a dark paradise
No one compares to you
But there's no you, except in my dreams tonight

Ohohohoh, hahahaha
I don't wanna wake up from this tonight
Ohohohoh, hahahaha
I don't wanna wake up from this tonight
There's no relief, I see you in my sleep
And everybody's rushin' me
But I can feel you touchin' me
There's no release, I feel you in my dreams
Tellin' me I'm fine

Every time I close my eyes
It's like a dark paradise
No one compares to you
I'm scared that you won't be waiting on the other side So tell me)
Every time I close my eyes
It's like a dark paradise
No one compares to you
But there's no you, except in my dreams tonight

Ohohohoh, hahahaha
I don't wanna wake up from this tonight
Ohohohoh, hahahaha
I don't wanna wake up from this tonight"
How to disappear,Lana Del Rae,Norman Fucking Rockwell!,"{'year': 2019, 'month': 8, 'day': 30}","John met me down on the boulevard
Cry on his shoulder 'cause life is hard
The waves came in over my head
What you been up to, my baby?
Haven't seen you 'round here lately
All of the guys tell me lies, but you don't
You just crack another beer
And pretend that you're still here

This is how to disappear
This is how to disappear

Joe met me down at the training yard
Cuts on his face 'cause he fought too hard
I know he's in over his head
But I love that man like nobody can
He moves mountains and pounds them to ground again
I watched the guys getting high as they fight
For the things that they hold dear
To forget the things they fear

This is how to disappear
This is how to disappear


Now it's been years since I left New York
I've got a kid and two cats in the yard
The California sun and the movie stars
I watch the skies getting light as I write
As I think about those years
As I whisper in your ear

I'm always going to be right here
No one's going anywhere"
Let The Light In,Lana Del Rae,Did you know that there’s a tunnel under Ocean Blvd,"{'year': 2023, 'month': 3, 'day': 24}","Pick you up at home, quarter to three
Ask you if you want somethin' to eat
Drive around, get drunk, do it over again
Wake you up at night, quarter to one
I can never stop, wanna have fun
Don't be actin' like I'm the kinda girl who can sleep

'Cause every time you say you're gonna go
I just smile, 'cause, babe, I already know
You know I got nothin' under this overcoat
Ooh, let the light in
At your back door yelling 'cause I wanna come in
Ooh, turn your light on
Look at us, you and I, back at it again

Pick you up around quarter to two
Usually we got nothin' to do
Screw it, maybe you should go and record some of your songs
Got my dress on tight 'cause you know that I
Look shinin' in the light, therе's so much ridin'
On this life and how we write a lovе song

Ooh, let the light in
At your back door yelling 'cause I wanna come in
Ooh, turn your light on
Look at us, you and I, back at it again

'Cause I love to love, to love, to love you
I hate to hate, to hate, to hate you
Put the Beatles on, light the candles, go back to bed
'Cause I wanna, wanna, wanna want you
I need to, need to, need to need you
Put the TV on, the flowers in a vase, lie your head

Ooh, let the light in
At your back door yelling 'cause I wanna come in
Ooh, turn your light on
Look at us, you and me, back at it again"
Diet Mountain Dew,Lana Del Rae,Born to Die,"{'year': 2011, 'month': 6, 'day': 13}","You're no good for me
Baby, you're no good for me
You're no good for me
But, baby, I want you, I want

Diet Mountain Dew, baby, New York City
Never was there ever a girl so pretty
Do you think we'll be in love forever?
Do you think we'll be in love?
Diet Mountain Dew, baby, New York City
Can we hit it now, lowdown and gritty?
Do you think we'll be in love forever?
Do you think we'll be in love?

Baby, put on heartshaped sunglasses
'Cause we gonna take a ride
I'm not gonna listen to what the past says
I been waitin' up all night
Take another drag, turn me to ashes
Ready for another lie?
Says he's gonna teach me just what fast is
Say it's gonna be alright

Diet Mountain Dew, baby, New York City
Never was there ever a girl so pretty
Do you think we'll be in love forever?
Do you think we'll be in love?
Diet Mountain Dew, baby, New York City
Can we hit it now, lowdown and gritty?
Do you think we'll be in love forever?
Do you think we'll be in love?

Let's take Jesus off the dashboard
Got enough on his mind
We both know just what we're here for
Saved too many times
Maybe I like this roller coaster
Maybe it keeps me high
Maybe the speed, it brings me closer
I could sparkle up your eye

Diet Mountain Dew, baby, New York City
Never was there ever a girl so pretty
Do you think we'll be in love forever?
Do you think we'll be in love?
Diet Mountain Dew, baby, New York City
Can we hit it now, lowdown and gritty?
Do you think we'll be in love forever?
Do you think we'll be in love?
You're no good for me
Baby, you're no good for me
You're no good for me
But, baby, I want you, I want you
You're no good for me
Baby, you're no good for me
You're no good for me
But, baby, I want you, I want you, I want you

Diet Mountain Dew, baby, New York City
Never was there ever a girl so pretty
Do you think we'll be in love forever?
Do you think we'll be in love?
Baby stoppin' at Eleven
There in his white Pontiac Heaven
Do you think we'll be in love forever?
Do you think we'll be in love?
Diet Mountain Dew, baby, New York City
Never was there ever a girl so pretty
Do you think we'll be in love forever?
Do you think we'll be in love?
Diet Mountain Dew, baby, New York City You're no good for me)
Can we hit it now, lowdown and gritty? Baby, you're no good for me)
Do you think we'll be in love forever? You're no good for me)
Do you think we'll be in love? But, baby, I want you, I want)
You're no good for me
Baby, you're no good for me
You're no good for me
But, baby, I want you, I want
You're no good for me
Baby, you're no good for me
You're no good for me
But, baby, I want you, I want
You're no good for me
Baby, you're no good for me
You're no good for me
But, baby, I want you, I want"
Peppers,Lana Del Rae,Did you know that there’s a tunnel under Ocean Blvd,"{'year': 2023, 'month': 3, 'day': 24}","You alright?)

Hands on your knees, I'm Angelina Jolie
Hands on your knees, Angelina Jolie
Let me put my hands on your knees, you can braid my hair
Do a fat crisscross in the back somewhere, ha

Me and my boyfriend listen to the Chili Peppers
We write hit songs without tryin’ like
All the time, all the time
I take off all my clothes, dance naked for the neighbors
I'm like, Fuck it, gonna give a show,"" I open up the blinds

I threw caution to the wind, get onto the bike
Take a minute to yourself, skinnydip in my mind
I'm in love, Im in love
Got a knife in my jacket, honey on the vine
Baby, I'll bring the coffee if you bring the wine
I'm in love, I'm in love ('Cause I'm in love)

Hands on your knees, I'm Angelina Jolie
Hands on your knees, Angelina Jolie
Let me put my hands on your knees, you can braid my hair
Do a fat crisscross in the back somewhere, ha
Hands on your knees, I'm Angelina Jolie
Hands on your knees, Angelina Jolie
Let me put my hands on your knees, you can braid my hair
Do a fat crisscross in the back somewhere, ha

I sit, upskirt, I dont have much to lose
I got a truck, I take it for a midnight, a midnight drive, yeah
My boyfriend tested positive for COVID, it dont matter
We've been kissing, so whatever he has, I have, I cant cry

I threw caution to the wind, get onto the bike
Take a minute for myself, skinnydip in my mind
I'm in love, I'm in love I'm in love)

Hands on your knees, Im Angelina Jolie
Hands on your knees, Angelina Jolie
Let me put my hands on your knees, you can braid my hair
Do a fat crisscross in the back somewhere, ha
I don't know, maybe we should do something like, like merge this song
You know that song, Wipeout""? Yeah, dance type of song

Hands on your knees, I'm Angelina Jolie
Hands on your knees, Angelina Jolie
Let me put my hands on your knees, you can braid my hair
Do a fat crisscross in the back somewhere, ha
Hands on your knees, I'm Angelina Jolie
Hands on your knees, Angelina Jolie
Let me put my hands on your knees, you can braid my hair
Do a fat crisscross in the back somewhere, ha
Hands on your knees, I'm Angelina Jolie
Hands on your knees, Angelina Jolie
Let me put my hands on your knees, you can braid my hair
Do a fat crisscross in the back somewhere, ha
Hands on your knees, I'm Angelina Jolie
Hands on your knees, Angelina Jolie
Let me put my hands on your knees, you can braid my hair
Do a fat crisscross in the back somewhere, ha"
White Mustang,Lana Del Rae,Lust for Life,"{'year': 2017, 'month': 7, 'day': 21}","Packin' all my things for the summer
Lyin' on my bed, it's a bummer
'Cause I didn't call when I got your number
But I liked you a lot
Slippin' on my dress in soft filters
Everybody said you're a killer
But I couldn't stop the way I was feelin'
The day your record dropped

The day I saw your white Mustang
Your white Mustang
The day I saw your white Mustang
Your white Mustang

Caught up in my dreams and forgettin'
I've been actin' like armageddon 'cause you
Held me in your arms just a little too tight
That's what I thought
Summer's meant for lovin' and leavin'
I was such a fool for believin' that you
Could change all the ways you've been livin'
But you just couldn't stop

The day I saw your white Mustang
Your white Mustang
The day I saw your white Mustang
Your white Mustang

And you're revvin' and revvin' and revvin' it up
And the sound, it was frightenin'
And you were gettin' a part of that
You're gonna hit me like lightnin'

White Mustang
Your white Mustang
The day I saw your white Mustang
Said, you're a wild mustang

You're gonna hit me like lightnin'
You're gonna hit me like lightnin'"
Fucked My Way Up to the Top,Lana Del Rae,Ultraviolence,"{'year': 2014, 'month': 6, 'day': 13}","Life is awesome, I confess
What I do, I do best
You got nothing, I got tested
And I passed, yes

Lay me down tonight in my linen and curls
Lay me down tonight, Riviera girls

I fucked my way up to the top
This is my show
I fucked my way up to the top
Go, baby, go
Go, go, go, go, go
This is my show
Go, go, go, go, go
This is my show

I'm a dragon, you're a whore
Don't even know what you're good for
Mimicking me's a fucking bore
To me, but, babe

Lay me down tonight in my diamonds and pearls
Tell me songs at night about your favorite girl

I fucked my way up to the top
This is my show
I fucked my way up to the top
Go, baby, go
Go, go, go, go, go
This is my show
Go, go, go, go, go
This is my show

Need you, baby, like I breathe you, baby
Need you, baby, more, more, more, more
Need you, baby, like I breathe you, baby
Fuckin' need you, baby, more, more, more, more

Lay me down tonight in my linen and curls
Lay me down tonight, I'm your favorite girl

I fucked my way up to the top
This is my show
I fucked my way up to the top
Go, baby, go
Go, go, go, go, go
This is my show
Go, go, go, go, go
This is my show
Need you, baby, like I breathe you, baby
I need you, baby, more, more, more, more
Need you, baby, like I breathe you, baby
Ah, ah
Ah"
Sad Girl,Lana Del Rae,Ultraviolence,"{'year': 2014, 'month': 6, 'day': 13}","Ah, ah

Being a mistress on the side Ah, yeahah)
It might not appeal to fools like you Ah)
Creeping around on the side
Might not be something you would do Ah, ah)

But you haven't seen my man Man)
You haven't seen my man Man, man)
You haven't seen my man Man)
You haven't seen him Whoaoh)

He's got the fire and he walks with it
He's got the fire and he talks with it
His Bonnie on the side, Bonnie on the side
Makes me a sad, sad girl
His money on the side, money on the side
Makes me a sad, sad girl

I'm a sad girl
I'm a sad girl
I'm a sad girl
I'm a sad girl
I'm a bad girl
I'm a bad girl

Being a bad bitch on the side Ah, ah)
Might not appeal to fools like you Ah, ah)
Creeping around while he gets high Ah)
It might not be something you would do Ah)

But you haven't seen my man Man)
You haven't seen my man Man, man)
You haven't seen my man Man)
You haven't seen him Whoaoh)

He's got the fire and he walks with it
He's got the fire and he talks with it
His Bonnie on the side, Bonnie on the side
Makes me a sad, sad girl
His money on the side, money on the side
Makes me a sad, sad girl

I'm a sad girl
I'm a sad girl
I'm a sad girl
I'm a sad girl
I'm a bad girl
I'm a bad girl
Watch what you say to me
Careful who you're talking to
Watch what you say to me
Careful who you're talking to
I'm on fire, baby
I'm on fire

He's got the fire and he walks with it
He's got the fire and he talks with it
His Bonnie on the side, Bonnie on the side
Makes me a sad, sad girl
His money on the side, money on the side
Makes me a sad, sad girl

I'm a sad girl
I'm a sad girl
I'm a sad girl
I'm a sad girl
I'm a bad girl
I'm a bad girl
I'm a sad girl
I'm a sad girl
I'm a sad girl
I'm a sad girl
I'm a bad girl
I'm a bad girl"
Florida Kilos,Lana Del Rae,Ultraviolence (Deluxe),"{'year': 2014, 'month': 6, 'day': 13}","White lines, pretty baby, tattoos
Don't know what they mean, they're special, just for you
White lines, baking powder on the stove
Cooking up a dream, turning diamonds into snow
I feel you, pretty baby, feel me
Turn it up hot, loving you is free
I like it down, like it down way low
But you already know that, you already know
Fuck!)

Come on down to Florida
I got something for ya
We could see the kilos or the Keys, baby, oh yeah
Guns in the summertime
ChicaCherry Cola lime
Prison isn't nothing to me if you'll be by my side

Yayo, yayo, yayo
And all the dope fiends
Yayo, yayo, yayo
Fuck!)

Sun in my mouth and gold hoops
You like your little baby, like you like your drinks: cool
White lines, pretty daddy, go skiing
You snort it like a champ, like the winter were not in
Fuck!)

Come on down to Florida
I got something for ya
We could see the kilos or the Keys, baby, oh yeah
Guns in the summertime
ChicaCherry Cola lime
Prison isn't nothing to me if you'll be by my side

Yayo, yayo, yayo
And all the dope fiends
Yayo, yayo, yayo
Fuck!)

We could get high in Miami, ooh, ooh
Dance the night away
People never die in Miami, ooh, ooh
That's what they all say yay
You believe me, don't you baby?)
Come on down to Florida
I got something for ya
We could see the kilos or the Keys, baby, oh yeah
Guns in the summertime
ChicaCherry Cola lime
Prison don't mean nothing to me if you'll be by my side

Yayo, yayo, yayo
All the Floridians like
Yayo, yayo, yayo
All the Colombians like
Yayo, yayo, yayo
And all my girlfriends
Yayo, yayo, yayo

That's how we do it, like
Mmmm, pretty baby
White lines, pretty baby
Gold teeth, pretty baby
Yeah, yeah, yeah
Dance the night away"
Candy Necklace,Lana Del Rae,Did you know that there’s a tunnel under Ocean Blvd,"{'year': 2023, 'month': 3, 'day': 24}","White fire, cinnamon on my teeth
And I'm sittin' at the stoplight northern town
I feel lucky
I drive somewhere out of range, I don't know where
White noise comin' all in my brain
Turns off for nothing

Rockafella, my umbrella
God, I love you, baby
Storyteller, us forever
Is my favorite song

You've been actin' pretty restless
Dancin' like the young and restless
And I'm obsessed with it
Candy necklaces
You've been actin' pretty reckless
Dancin' like the young and restless
And I'm obsessеd with this
All his candy necklaces

Sittin' on the sofa, feelin' supеr suicidal
Hate to say the word, but, baby, hand on the Bible, I do
Feel like it's you, the one who's bringin' me down
Thought that we were cool and we were kickin' it like Tribe Called Quest
You the best, but, baby, you've been bringin' me down
I can see it now

Rockafella, my umbrella
God, I love you, baby
Fortune teller, favorite ever
That's the story of us

You've been actin' pretty restless
Dancin' like the young and reckless
And I'm obsessed with this
Candy necklaces
I think that we should address this
Actin' like the young and restless
I'm obsessed with this
All his candy necklaces


We've been actin' pretty restless
Dancin' like the young and restless
I'm obsessed with this
Candy necklaces

Candy necklaces
Candy necklaces
Candy necklaces
Candy necklaces Mm)
Candy necklaces Mm, hmm)
Candy necklaces I'm obsessed with this)
Candy necklaces
Candy necklaces
Candy necklaces ('Cause I'm obsessed with this)
Candy necklaces Mm)
Candy necklaces
Candy necklaces
Candy necklaces
Candy necklaces
Candy necklaces, oh"
In My Feelings,Lana Del Rae,Lust for Life,"{'year': 2017, 'month': 7, 'day': 21}","I'm smokin' while I'm runnin'
On my treadmill, but I'm comin' up roses
Could it be that I fell for another loser?
I'm cryin' while I'm cummin'
Makin' love while I'm makin' good money
Sobbin' in my cup of coffee 'cause I fell for another loser

Get that cigarette smoke out of my face
You've been wastin' my time while you're takin' what's mine
With the things that you're doin'
Talk that talk, well, now they all know your name
And there's no comin' back from the place that you came
Baby, don't do it

'Cause you got me in my feelings Got me feeling so much right now)
Talkin' in my sleep again I'm makin' no sense at all)
Talkin' while I'm screamin' Got me feelin' so crazy right now)
Who's doper than this bitch? Who's freer than me?
You wanna make the switch? Be my guest, baby
I'm feelin' all my fuckin' feelings

I'm smokin' while I'm runnin'
This town and you better believe it, honey
I'm laughin' as I'm taking no prisoners and taking down names
I'm cryin' while I'm gunnin'
In the smoke, they can hear me comin'
If you were me and I was you, I'd get out of my way

Get that cigarette smoke out of my face
You've been wastin' my time while you're takin' what's mine
Well, you know what you're doin'
Talk that talk, well, now they all know your name
And there's no comin' back from the place that you came
Baby, don't do it

'Cause you got me in my feelings Got me feeling so much right now)
Talkin' in my sleep again I'm makin' no sense at all)
Talkin' while I'm screamin' Got me feelin' so crazy right now)
Who's doper than this bitch? Who's freer than me?
You wanna make the switch? Be my guest, baby
I'm feelin' all my fuckin' feelings

Got me up in this place right now
Makin' no sense at all
Got me up in this place right now
Against the wall
Got me feelin' so blue
Makin' no sense at all
Gotta leave right now

'Cause you got me in my feelings Got me feeling so much right now)
Talkin' in my sleep again I'm makin' no sense at all)
Talkin' while I'm screamin' Got me feelin' so crazy right now)
Who's doper than this bitch? Who's freer than me?
You wanna make the switch? Be my guest, baby
I'm feelin' all my fuckin' feelings"
Old Money,Lana Del Rae,Ultraviolence,"{'year': 2014, 'month': 6, 'day': 13}","Blue hydrangea, cold cash divine
Cashmere, cologne, and white sunshine
Red racing cars, Sunset and Vine
The kids were young and pretty
Where have you been? Where did you go?
Those summer nights seem long ago
And so is the girl you used to call
The Queen of New York City

But if you send for me, you know I'll come
And if you call for me, you know I'll run
I'll run to you, I'll run to you
I'll run, run, run
I'll come to you, I'll come to you
I'll come, come, come

Oh, oh, oh, oh, oh
Oh, oh, oh, oh
Ah, ah, ah, ah, ah
Ah, ah, ah, ah

The power of youth is on my mind
Sunsets, small town, I'm out of time
Will you still love me when I shine?
From words but not from beauty
My father's love was always strong
My mother's glamour lives on and on
Yet still inside, I felt alone
For reasons unknown to me

But if you send for me, you know I'll come
And if you call for me, you know I'll run
I'll run to you, I'll run to you
I'll run, run, run
I'll come to you, I'll come to you
I'll come, come, come

Oh, oh, oh, oh, oh
Ah, ah, ah, ah, ah

And if you call, I'll run, run, run
If you change your mind, I'll come, come, come

Oh, oh, oh, oh, oh
Ah, ah, ah, ah, ah

Blue hydrangea, cold cash divine
Cashmere, cologne, and hot sunshine
Red racing cars, Sunset and Vine
And we were young and pretty"
